time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.026145,0.027968999999999997,0.026256920000000003,0.026212000000000003,0.00024739101357971707,,,,,,8192,64,8,4,131072,1,32,32,True,SDPA
0.026753,0.026915,0.026838599999999997,0.0268485,3.8228261796739425e-05,,,,,,8192,64,8,4,131072,1,32,64,True,SDPA
0.027106,0.027329000000000003,0.027212140000000003,0.027201,4.517344795341622e-05,,,,,,8192,64,8,4,131072,1,32,96,True,SDPA
0.028544,0.028737000000000002,0.028631040000000003,0.028640000000000002,4.5360317459207555e-05,,,,,,8192,64,8,4,131072,1,32,128,True,SDPA
0.028705999999999995,0.028898000000000004,0.02878828,0.0287865,4.19547565837299e-05,,,,,,8192,64,8,4,131072,1,32,160,True,SDPA
0.028993,0.029218000000000004,0.029086820000000003,0.029088500000000003,4.819945642847048e-05,,,,,,8192,64,8,4,131072,1,32,192,True,SDPA
0.030369000000000004,0.030625999999999997,0.03048802,0.0304815,5.148222605909708e-05,,,,,,8192,64,8,4,131072,1,32,224,True,SDPA
0.030692,0.031010000000000003,0.03084194,0.030848000000000004,6.399200262532855e-05,,,,,,8192,64,8,4,131072,1,32,256,True,SDPA
0.031328,0.031681,0.03147358000000001,0.031459,7.783600452232906e-05,,,,,,8192,64,8,4,131072,1,32,288,True,SDPA
0.031648,0.032065,0.031798860000000005,0.031779,8.413275462030204e-05,,,,,,8192,64,8,4,131072,1,32,320,True,SDPA
0.03341,0.033762,0.033560440000000004,0.0335395,7.544618214329954e-05,,,,,,8192,64,8,4,131072,1,32,352,True,SDPA
