time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.029566999999999996,0.030880000000000005,0.029678459999999993,0.029663500000000002,0.00017653104089649572,,,,,,4096,32,8,1,131072,1,32,32,True,SDPA
0.031679000000000006,0.031904,0.03176978,0.031775000000000005,5.015627179127233e-05,,,,,,4096,32,8,1,131072,1,32,64,True,SDPA
0.03350499999999999,0.033761000000000006,0.033620180000000006,0.03360200000000001,6.171083859420538e-05,,,,,,4096,32,8,1,131072,1,32,96,True,SDPA
0.035425,0.035745000000000006,0.03556792,0.0355525,6.725350251102127e-05,,,,,,4096,32,8,1,131072,1,32,128,True,SDPA
0.037664,0.037922,0.037789020000000006,0.037792,5.743047622995998e-05,,,,,,4096,32,8,1,131072,1,32,160,True,SDPA
0.04032000000000001,0.040705,0.0405293,0.040544,8.521601962072635e-05,,,,,,4096,32,8,1,131072,1,32,192,True,SDPA
0.042464,0.043264,0.04286956000000001,0.04288,0.00017334199260421522,,,,,,4096,32,8,1,131072,1,32,224,True,SDPA
0.043456,0.044128,0.0437336,0.043744,0.00013044232441964562,,,,,,4096,32,8,1,131072,1,32,256,True,SDPA
0.044480000000000006,0.045248,0.044735699999999996,0.044737,0.00014374230414182038,,,,,,4096,32,8,1,131072,1,32,288,True,SDPA
0.045374000000000005,0.045953,0.04562398000000001,0.045601,0.00015154570135770921,,,,,,4096,32,8,1,131072,1,32,320,True,SDPA
0.045921000000000003,0.046560000000000004,0.04618848,0.046177,0.0001448672827107627,,,,,,4096,32,8,1,131072,1,32,352,True,SDPA
0.046721000000000006,0.04742400000000001,0.046948360000000015,0.0469435,0.00014096733806098587,,,,,,4096,32,8,1,131072,1,32,384,True,SDPA
0.047551,0.047904,0.04772734,0.047712000000000004,9.107065608635927e-05,,,,,,4096,32,8,1,131072,1,32,416,True,SDPA
0.048352,0.04899,0.048629719999999994,0.048608000000000005,0.0001494613046912141,,,,,,4096,32,8,1,131072,1,32,448,True,SDPA
0.04924799999999999,0.049888999999999996,0.049596339999999996,0.04961550000000001,0.00015271825169245468,,,,,,4096,32,8,1,131072,1,32,480,True,SDPA
0.05008100000000001,0.050655000000000006,0.050315920000000014,0.0503045,0.0001276537253667121,,,,,,4096,32,8,1,131072,1,32,512,True,SDPA
0.050912000000000006,0.051649,0.051124100000000006,0.05110400000000001,0.00012698539286075343,,,,,,4096,32,8,1,131072,1,32,544,True,SDPA
0.051711,0.052223000000000006,0.0519296,0.0519045,0.0001322487050976303,,,,,,4096,32,8,1,131072,1,32,576,True,SDPA
0.052575,0.053089,0.05281966,0.052832000000000004,0.00012251050730447568,,,,,,4096,32,8,1,131072,1,32,608,True,SDPA
0.053535,0.053985,0.0537381,0.0537285,0.00012010599485454468,,,,,,4096,32,8,1,131072,1,32,640,True,SDPA
0.054367,0.054944999999999994,0.05458592000000001,0.054561,0.00013436053587270302,,,,,,4096,32,8,1,131072,1,32,672,True,SDPA
0.05510600000000001,0.055872,0.05543579999999999,0.055424500000000015,0.00014077471363849363,,,,,,4096,32,8,1,131072,1,32,704,True,SDPA
0.05600100000000001,0.05664,0.05623212,0.056224,0.00011752865863269262,,,,,,4096,32,8,1,131072,1,32,736,True,SDPA
0.056864000000000005,0.057537000000000005,0.05708547999999999,0.057088,0.00015386178732875846,,,,,,4096,32,8,1,131072,1,32,768,True,SDPA
0.057633000000000004,0.058274,0.05787796,0.057856500000000005,0.00014459957952912584,,,,,,4096,32,8,1,131072,1,32,800,True,SDPA
