2026/05/22 07:35:01.000, npu1, 39.00
2026/05/22 07:35:02.000, npu0, 38.40
2026/05/22 07:35:02.000, npu1, 39.00
2026/05/22 07:35:02.000, npu0, 38.40
2026/05/22 07:35:02.000, npu1, 39.00
2026/05/22 07:35:03.000, npu0, 38.40
2026/05/22 07:35:03.000, npu1, 39.00
2026/05/22 07:35:03.000, npu0, 38.40
2026/05/22 07:35:03.000, npu1, 39.00
2026/05/22 07:35:04.000, npu0, 38.40
2026/05/22 07:35:04.000, npu1, 39.00
2026/05/22 07:35:04.000, npu0, 38.40
2026/05/22 07:35:04.000, npu1, 39.00
2026/05/22 07:35:05.000, npu0, 38.40
2026/05/22 07:35:05.000, npu1, 39.00
2026/05/22 07:35:05.000, npu0, 38.40
2026/05/22 07:35:05.000, npu1, 39.00
2026/05/22 07:35:06.000, npu0, 38.40
2026/05/22 07:35:06.000, npu1, 39.00
2026/05/22 07:35:06.000, npu0, 38.40
2026/05/22 07:35:06.000, npu1, 39.00
2026/05/22 07:35:07.000, npu0, 38.40
2026/05/22 07:35:07.000, npu1, 39.00
2026/05/22 07:35:07.000, npu0, 38.40
2026/05/22 07:35:07.000, npu1, 39.00
2026/05/22 07:35:09.000, npu0, 38.40
2026/05/22 07:35:09.000, npu1, 39.00
2026/05/22 07:35:09.000, npu0, 38.40
2026/05/22 07:35:09.000, npu1, 39.00
2026/05/22 07:35:10.000, npu0, 38.40
2026/05/22 07:35:10.000, npu1, 39.00
2026/05/22 07:35:10.000, npu0, 38.40
2026/05/22 07:35:10.000, npu1, 39.00
2026/05/22 07:35:11.000, npu0, 38.40
2026/05/22 07:35:11.000, npu1, 39.00
2026/05/22 07:35:11.000, npu0, 38.40
2026/05/22 07:35:11.000, npu1, 39.00
2026/05/22 07:35:12.000, npu0, 38.40
2026/05/22 07:35:12.000, npu1, 39.00
2026/05/22 07:35:12.000, npu0, 38.40
2026/05/22 07:35:12.000, npu1, 39.00
2026/05/22 07:35:13.000, npu0, 38.40
2026/05/22 07:35:13.000, npu1, 39.00
2026/05/22 07:35:13.000, npu0, 38.40
2026/05/22 07:35:13.000, npu1, 39.00
2026/05/22 07:35:14.000, npu0, 38.40
2026/05/22 07:35:14.000, npu1, 39.00
2026/05/22 07:35:14.000, npu0, 38.40
2026/05/22 07:35:14.000, npu1, 39.00
2026/05/22 07:35:15.000, npu0, 38.40
2026/05/22 07:35:15.000, npu1, 39.00
2026/05/22 07:35:16.000, npu0, 38.40
2026/05/22 07:35:16.000, npu1, 39.00
2026/05/22 07:35:17.000, npu0, 38.40
2026/05/22 07:35:17.000, npu1, 39.00
2026/05/22 07:35:17.000, npu0, 38.40
2026/05/22 07:35:17.000, npu1, 39.00
2026/05/22 07:35:18.000, npu0, 38.40
2026/05/22 07:35:18.000, npu1, 39.00
2026/05/22 07:35:18.000, npu0, 38.40
2026/05/22 07:35:18.000, npu1, 39.00
2026/05/22 07:35:19.000, npu0, 38.40
2026/05/22 07:35:19.000, npu1, 39.00
2026/05/22 07:35:19.000, npu0, 38.40
2026/05/22 07:35:19.000, npu1, 39.00
2026/05/22 07:35:20.000, npu0, 38.40
2026/05/22 07:35:20.000, npu1, 39.00
2026/05/22 07:35:20.000, npu0, 38.40
2026/05/22 07:35:20.000, npu1, 39.00
2026/05/22 07:35:21.000, npu0, 38.40
2026/05/22 07:35:21.000, npu1, 39.00
2026/05/22 07:35:21.000, npu0, 38.40
2026/05/22 07:35:21.000, npu1, 39.00
2026/05/22 07:35:22.000, npu0, 38.40
2026/05/22 07:35:22.000, npu1, 39.00
2026/05/22 07:35:22.000, npu0, 38.40
2026/05/22 07:35:22.000, npu1, 39.00
2026/05/22 07:35:24.000, npu0, 38.40
2026/05/22 07:35:24.000, npu1, 39.00
2026/05/22 07:35:24.000, npu0, 38.40
2026/05/22 07:35:24.000, npu1, 39.00
2026/05/22 07:35:25.000, npu0, 38.40
2026/05/22 07:35:25.000, npu1, 39.00
2026/05/22 07:35:25.000, npu0, 38.40
2026/05/22 07:35:25.000, npu1, 39.00
2026/05/22 07:35:26.000, npu0, 38.40
2026/05/22 07:35:26.000, npu1, 39.00
2026/05/22 07:35:26.000, npu0, 38.40
2026/05/22 07:35:26.000, npu1, 39.00
2026/05/22 07:35:27.000, npu0, 38.40
2026/05/22 07:35:27.000, npu1, 39.00
2026/05/22 07:35:27.000, npu0, 38.40
2026/05/22 07:35:27.000, npu1, 39.00
2026/05/22 07:35:28.000, npu0, 38.40
2026/05/22 07:35:28.000, npu1, 39.00
2026/05/22 07:35:28.000, npu0, 38.40
2026/05/22 07:35:28.000, npu1, 39.00
2026/05/22 07:35:29.000, npu0, 38.40
2026/05/22 07:35:29.000, npu1, 39.00
2026/05/22 07:35:29.000, npu0, 38.40
2026/05/22 07:35:29.000, npu1, 39.00
2026/05/22 07:35:31.000, npu0, 38.40
2026/05/22 07:35:31.000, npu1, 39.00
2026/05/22 07:35:31.000, npu0, 38.40
2026/05/22 07:35:31.000, npu1, 39.00
2026/05/22 07:35:32.000, npu0, 38.40
2026/05/22 07:35:32.000, npu1, 39.00
2026/05/22 07:35:32.000, npu0, 38.40
2026/05/22 07:35:32.000, npu1, 39.00
2026/05/22 07:35:33.000, npu0, 38.40
2026/05/22 07:35:33.000, npu1, 39.00
2026/05/22 07:35:33.000, npu0, 38.40
2026/05/22 07:35:33.000, npu1, 39.00
2026/05/22 07:35:34.000, npu0, 38.40
2026/05/22 07:35:34.000, npu1, 39.00
2026/05/22 07:35:34.000, npu0, 38.40
2026/05/22 07:35:34.000, npu1, 39.00
2026/05/22 07:35:35.000, npu0, 38.40
2026/05/22 07:35:35.000, npu1, 39.00
2026/05/22 07:35:35.000, npu0, 38.40
2026/05/22 07:35:35.000, npu1, 39.00
2026/05/22 07:35:36.000, npu0, 38.40
2026/05/22 07:35:36.000, npu1, 39.00
2026/05/22 07:35:36.000, npu0, 38.40
2026/05/22 07:35:36.000, npu1, 39.00
2026/05/22 07:35:37.000, npu0, 38.40
2026/05/22 07:35:37.000, npu1, 39.00
2026/05/22 07:35:37.000, npu0, 38.40
2026/05/22 07:35:37.000, npu1, 39.00
2026/05/22 07:35:39.000, npu0, 38.40
2026/05/22 07:35:39.000, npu1, 39.00
2026/05/22 07:35:39.000, npu0, 38.40
2026/05/22 07:35:39.000, npu1, 39.00
2026/05/22 07:35:40.000, npu0, 38.40
2026/05/22 07:35:40.000, npu1, 39.00
2026/05/22 07:35:40.000, npu0, 38.40
2026/05/22 07:35:40.000, npu1, 39.00
2026/05/22 07:35:41.000, npu0, 38.40
2026/05/22 07:35:41.000, npu1, 39.00
2026/05/22 07:35:41.000, npu0, 38.40
2026/05/22 07:35:41.000, npu1, 39.00
2026/05/22 07:35:42.000, npu0, 38.40
2026/05/22 07:35:42.000, npu1, 39.00
2026/05/22 07:35:42.000, npu0, 38.40
2026/05/22 07:35:42.000, npu1, 39.00
2026/05/22 07:35:43.000, npu0, 38.40
2026/05/22 07:35:43.000, npu1, 39.00
2026/05/22 07:35:43.000, npu0, 38.40
2026/05/22 07:35:43.000, npu1, 39.00
2026/05/22 07:35:44.000, npu0, 38.40
2026/05/22 07:35:44.000, npu1, 39.00
2026/05/22 07:35:44.000, npu0, 38.40
2026/05/22 07:35:44.000, npu1, 39.00
2026/05/22 07:35:46.000, npu0, 38.40
2026/05/22 07:35:46.000, npu1, 39.00
2026/05/22 07:35:46.000, npu0, 38.40
2026/05/22 07:35:46.000, npu1, 39.00
2026/05/22 07:35:47.000, npu0, 38.40
2026/05/22 07:35:47.000, npu1, 39.00
2026/05/22 07:35:47.000, npu0, 38.40
2026/05/22 07:35:47.000, npu1, 39.00
2026/05/22 07:35:48.000, npu0, 38.40
2026/05/22 07:35:48.000, npu1, 39.00
2026/05/22 07:35:48.000, npu0, 38.40
2026/05/22 07:35:48.000, npu1, 39.00
2026/05/22 07:35:49.000, npu0, 38.40
2026/05/22 07:35:49.000, npu1, 39.00
2026/05/22 07:35:49.000, npu0, 38.40
2026/05/22 07:35:49.000, npu1, 39.00
2026/05/22 07:35:50.000, npu0, 38.40
2026/05/22 07:35:50.000, npu1, 39.00
2026/05/22 07:35:50.000, npu0, 38.40
2026/05/22 07:35:50.000, npu1, 39.00
2026/05/22 07:35:51.000, npu0, 38.40
2026/05/22 07:35:51.000, npu1, 39.00
2026/05/22 07:35:51.000, npu0, 38.40
2026/05/22 07:35:51.000, npu1, 39.00
2026/05/22 07:35:52.000, npu0, 38.40
2026/05/22 07:35:52.000, npu1, 39.00
2026/05/22 07:35:52.000, npu0, 38.40
2026/05/22 07:35:52.000, npu1, 39.00
2026/05/22 07:35:54.000, npu0, 38.40
2026/05/22 07:35:54.000, npu1, 39.00
2026/05/22 07:35:54.000, npu0, 38.40
2026/05/22 07:35:54.000, npu1, 39.00
2026/05/22 07:35:55.000, npu0, 38.40
2026/05/22 07:35:55.000, npu1, 39.00
2026/05/22 07:35:55.000, npu0, 38.40
2026/05/22 07:35:55.000, npu1, 39.00
2026/05/22 07:35:56.000, npu0, 38.40
2026/05/22 07:35:56.000, npu1, 39.00
2026/05/22 07:35:56.000, npu0, 38.40
2026/05/22 07:35:56.000, npu1, 39.00
2026/05/22 07:35:57.000, npu0, 38.40
2026/05/22 07:35:57.000, npu1, 39.00
2026/05/22 07:35:57.000, npu0, 38.40
2026/05/22 07:35:57.000, npu1, 39.00
2026/05/22 07:35:58.000, npu0, 38.40
2026/05/22 07:35:58.000, npu1, 39.00
2026/05/22 07:35:58.000, npu0, 38.40
2026/05/22 07:35:58.000, npu1, 39.00
2026/05/22 07:35:59.000, npu0, 38.40
2026/05/22 07:35:59.000, npu1, 39.00
2026/05/22 07:35:59.000, npu0, 38.40
2026/05/22 07:35:59.000, npu1, 39.00
2026/05/22 07:36:01.000, npu0, 38.40
2026/05/22 07:36:01.000, npu1, 39.00
2026/05/22 07:36:01.000, npu0, 38.40
2026/05/22 07:36:01.000, npu1, 39.00
2026/05/22 07:36:02.000, npu0, 38.40
2026/05/22 07:36:02.000, npu1, 39.00
2026/05/22 07:36:02.000, npu0, 38.40
2026/05/22 07:36:02.000, npu1, 39.00
2026/05/22 07:36:03.000, npu0, 38.40
2026/05/22 07:36:03.000, npu1, 39.00
2026/05/22 07:36:03.000, npu0, 38.40
2026/05/22 07:36:03.000, npu1, 39.00
2026/05/22 07:36:04.000, npu0, 38.40
2026/05/22 07:36:04.000, npu1, 39.00
2026/05/22 07:36:04.000, npu0, 38.40
2026/05/22 07:36:04.000, npu1, 39.00
2026/05/22 07:36:05.000, npu0, 38.40
2026/05/22 07:36:05.000, npu1, 39.00
2026/05/22 07:36:05.000, npu0, 38.40
2026/05/22 07:36:05.000, npu1, 39.00
2026/05/22 07:36:06.000, npu0, 38.40
2026/05/22 07:36:06.000, npu1, 39.00
2026/05/22 07:36:06.000, npu0, 38.40
2026/05/22 07:36:06.000, npu1, 39.00
2026/05/22 07:36:08.000, npu0, 38.40
2026/05/22 07:36:08.000, npu1, 39.00
2026/05/22 07:36:08.000, npu0, 38.40
2026/05/22 07:36:08.000, npu1, 39.00
2026/05/22 07:36:09.000, npu0, 38.40
2026/05/22 07:36:09.000, npu1, 39.00
2026/05/22 07:36:09.000, npu0, 38.40
2026/05/22 07:36:09.000, npu1, 39.00
2026/05/22 07:36:10.000, npu0, 38.40
2026/05/22 07:36:10.000, npu1, 39.00
2026/05/22 07:36:10.000, npu0, 38.40
2026/05/22 07:36:10.000, npu1, 39.00
2026/05/22 07:36:11.000, npu0, 38.40
2026/05/22 07:36:11.000, npu1, 39.00
2026/05/22 07:36:11.000, npu0, 38.40
2026/05/22 07:36:11.000, npu1, 39.00
2026/05/22 07:36:12.000, npu0, 38.40
2026/05/22 07:36:12.000, npu1, 39.00
2026/05/22 07:36:12.000, npu0, 38.40
2026/05/22 07:36:12.000, npu1, 39.00
2026/05/22 07:36:13.000, npu0, 38.40
2026/05/22 07:36:13.000, npu1, 39.00
2026/05/22 07:36:13.000, npu0, 38.40
2026/05/22 07:36:13.000, npu1, 39.00
2026/05/22 07:36:14.000, npu0, 38.40
2026/05/22 07:36:14.000, npu1, 39.00
2026/05/22 07:36:14.000, npu0, 38.40
2026/05/22 07:36:14.000, npu1, 39.00
2026/05/22 07:36:16.000, npu0, 38.40
2026/05/22 07:36:16.000, npu1, 39.00
2026/05/22 07:36:16.000, npu0, 38.40
2026/05/22 07:36:16.000, npu1, 39.00
2026/05/22 07:36:17.000, npu0, 38.40
2026/05/22 07:36:17.000, npu1, 39.00
2026/05/22 07:36:17.000, npu0, 38.40
2026/05/22 07:36:17.000, npu1, 39.00
2026/05/22 07:36:18.000, npu0, 38.40
2026/05/22 07:36:18.000, npu1, 39.00
2026/05/22 07:36:18.000, npu0, 38.40
2026/05/22 07:36:18.000, npu1, 39.00
2026/05/22 07:36:19.000, npu0, 38.40
2026/05/22 07:36:19.000, npu1, 39.00
2026/05/22 07:36:19.000, npu0, 38.40
2026/05/22 07:36:19.000, npu1, 39.00
2026/05/22 07:36:20.000, npu0, 38.40
2026/05/22 07:36:20.000, npu1, 39.00
2026/05/22 07:36:20.000, npu0, 38.40
2026/05/22 07:36:20.000, npu1, 39.00
2026/05/22 07:36:21.000, npu0, 38.40
2026/05/22 07:36:21.000, npu1, 39.00
2026/05/22 07:36:21.000, npu0, 38.40
2026/05/22 07:36:21.000, npu1, 39.00
2026/05/22 07:36:22.000, npu0, 38.40
2026/05/22 07:36:22.000, npu1, 39.00
2026/05/22 07:36:23.000, npu0, 38.40
2026/05/22 07:36:23.000, npu1, 39.00
2026/05/22 07:36:24.000, npu0, 38.40
2026/05/22 07:36:24.000, npu1, 39.00
2026/05/22 07:36:24.000, npu0, 38.40
2026/05/22 07:36:24.000, npu1, 39.00
2026/05/22 07:36:25.000, npu0, 38.40
2026/05/22 07:36:25.000, npu1, 39.00
2026/05/22 07:36:25.000, npu0, 38.40
2026/05/22 07:36:25.000, npu1, 39.00
2026/05/22 07:36:26.000, npu0, 38.40
2026/05/22 07:36:26.000, npu1, 39.00
2026/05/22 07:36:26.000, npu0, 38.40
2026/05/22 07:36:26.000, npu1, 39.00
2026/05/22 07:36:27.000, npu0, 38.40
2026/05/22 07:36:27.000, npu1, 39.00
2026/05/22 07:36:27.000, npu0, 38.40
2026/05/22 07:36:27.000, npu1, 39.00
2026/05/22 07:36:28.000, npu0, 38.40
2026/05/22 07:36:28.000, npu1, 39.00
2026/05/22 07:36:28.000, npu0, 38.40
2026/05/22 07:36:28.000, npu1, 39.00
2026/05/22 07:36:29.000, npu0, 38.40
2026/05/22 07:36:29.000, npu1, 39.00
2026/05/22 07:36:29.000, npu0, 38.40
2026/05/22 07:36:29.000, npu1, 39.00
2026/05/22 07:36:31.000, npu0, 38.40
2026/05/22 07:36:31.000, npu1, 39.00
2026/05/22 07:36:31.000, npu0, 38.40
2026/05/22 07:36:31.000, npu1, 39.00
2026/05/22 07:36:32.000, npu0, 38.40
2026/05/22 07:36:32.000, npu1, 39.00
2026/05/22 07:36:32.000, npu0, 38.40
2026/05/22 07:36:32.000, npu1, 39.00
2026/05/22 07:36:33.000, npu0, 38.40
2026/05/22 07:36:33.000, npu1, 39.00
2026/05/22 07:36:33.000, npu0, 38.40
2026/05/22 07:36:33.000, npu1, 39.00
2026/05/22 07:36:34.000, npu0, 38.40
2026/05/22 07:36:34.000, npu1, 39.00
2026/05/22 07:36:34.000, npu0, 38.40
2026/05/22 07:36:34.000, npu1, 39.00
2026/05/22 07:36:35.000, npu0, 38.40
2026/05/22 07:36:35.000, npu1, 39.00
2026/05/22 07:36:35.000, npu0, 38.40
2026/05/22 07:36:35.000, npu1, 39.00
2026/05/22 07:36:36.000, npu0, 38.40
2026/05/22 07:36:36.000, npu1, 39.00
2026/05/22 07:36:36.000, npu0, 38.40
2026/05/22 07:36:36.000, npu1, 39.00
2026/05/22 07:36:37.000, npu0, 38.40
2026/05/22 07:36:37.000, npu1, 39.00
2026/05/22 07:36:37.000, npu0, 38.40
2026/05/22 07:36:37.000, npu1, 39.00
2026/05/22 07:36:39.000, npu0, 38.40
2026/05/22 07:36:39.000, npu1, 39.00
2026/05/22 07:36:39.000, npu0, 38.40
2026/05/22 07:36:39.000, npu1, 39.00
2026/05/22 07:36:40.000, npu0, 38.40
2026/05/22 07:36:40.000, npu1, 39.00
2026/05/22 07:36:40.000, npu0, 38.40
2026/05/22 07:36:40.000, npu1, 39.00
2026/05/22 07:36:41.000, npu0, 38.40
2026/05/22 07:36:41.000, npu1, 39.00
2026/05/22 07:36:41.000, npu0, 38.40
2026/05/22 07:36:41.000, npu1, 39.00
2026/05/22 07:36:42.000, npu0, 38.40
2026/05/22 07:36:42.000, npu1, 39.00
2026/05/22 07:36:42.000, npu0, 38.40
2026/05/22 07:36:42.000, npu1, 39.00
2026/05/22 07:36:43.000, npu0, 38.40
2026/05/22 07:36:43.000, npu1, 39.00
2026/05/22 07:36:43.000, npu0, 38.40
2026/05/22 07:36:43.000, npu1, 39.00
2026/05/22 07:36:44.000, npu0, 38.40
2026/05/22 07:36:44.000, npu1, 39.00
2026/05/22 07:36:44.000, npu0, 38.40
2026/05/22 07:36:44.000, npu1, 39.00
2026/05/22 07:36:45.000, npu0, 38.40
2026/05/22 07:36:45.000, npu1, 39.00
2026/05/22 07:36:45.000, npu0, 38.40
2026/05/22 07:36:45.000, npu1, 39.00
2026/05/22 07:36:47.000, npu0, 38.40
2026/05/22 07:36:47.000, npu1, 39.00
2026/05/22 07:36:47.000, npu0, 38.40
2026/05/22 07:36:47.000, npu1, 39.00
2026/05/22 07:36:48.000, npu0, 38.40
2026/05/22 07:36:48.000, npu1, 39.00
2026/05/22 07:36:48.000, npu0, 38.40
2026/05/22 07:36:48.000, npu1, 39.00
2026/05/22 07:36:49.000, npu0, 38.40
2026/05/22 07:36:49.000, npu1, 39.00
2026/05/22 07:36:49.000, npu0, 38.40
2026/05/22 07:36:49.000, npu1, 39.00
2026/05/22 07:36:50.000, npu0, 38.40
2026/05/22 07:36:50.000, npu1, 39.00
2026/05/22 07:36:50.000, npu0, 38.40
2026/05/22 07:36:50.000, npu1, 39.00
2026/05/22 07:36:51.000, npu0, 38.40
2026/05/22 07:36:51.000, npu1, 39.00
2026/05/22 07:36:51.000, npu0, 38.40
2026/05/22 07:36:51.000, npu1, 39.00
2026/05/22 07:36:52.000, npu0, 38.40
2026/05/22 07:36:52.000, npu1, 39.00
2026/05/22 07:36:52.000, npu0, 38.40
2026/05/22 07:36:52.000, npu1, 39.00
2026/05/22 07:36:54.000, npu0, 38.40
2026/05/22 07:36:54.000, npu1, 39.00
2026/05/22 07:36:54.000, npu0, 38.40
2026/05/22 07:36:54.000, npu1, 39.00
2026/05/22 07:36:55.000, npu0, 38.40
2026/05/22 07:36:55.000, npu1, 39.00
2026/05/22 07:36:55.000, npu0, 38.40
2026/05/22 07:36:55.000, npu1, 39.00
2026/05/22 07:36:56.000, npu0, 38.40
2026/05/22 07:36:56.000, npu1, 39.00
2026/05/22 07:36:56.000, npu0, 38.40
2026/05/22 07:36:56.000, npu1, 39.00
2026/05/22 07:36:57.000, npu0, 38.40
2026/05/22 07:36:57.000, npu1, 39.00
2026/05/22 07:36:57.000, npu0, 38.40
2026/05/22 07:36:57.000, npu1, 39.00
2026/05/22 07:36:58.000, npu0, 38.40
2026/05/22 07:36:58.000, npu1, 39.00
2026/05/22 07:36:58.000, npu0, 38.40
2026/05/22 07:36:58.000, npu1, 39.00
2026/05/22 07:36:59.000, npu0, 38.40
2026/05/22 07:36:59.000, npu1, 39.00
2026/05/22 07:36:59.000, npu0, 38.40
2026/05/22 07:36:59.000, npu1, 39.00
2026/05/22 07:37:00.000, npu0, 38.40
2026/05/22 07:37:00.000, npu1, 39.00
2026/05/22 07:37:00.000, npu0, 38.40
2026/05/22 07:37:00.000, npu1, 39.00
2026/05/22 07:37:02.000, npu0, 38.40
2026/05/22 07:37:02.000, npu1, 39.00
2026/05/22 07:37:02.000, npu0, 38.40
2026/05/22 07:37:02.000, npu1, 39.00
2026/05/22 07:37:03.000, npu0, 38.40
2026/05/22 07:37:03.000, npu1, 39.00
2026/05/22 07:37:03.000, npu0, 38.40
2026/05/22 07:37:03.000, npu1, 39.00
2026/05/22 07:37:04.000, npu0, 38.40
2026/05/22 07:37:04.000, npu1, 39.00
2026/05/22 07:37:04.000, npu0, 38.40
2026/05/22 07:37:04.000, npu1, 39.00
2026/05/22 07:37:05.000, npu0, 38.40
2026/05/22 07:37:05.000, npu1, 39.00
2026/05/22 07:37:05.000, npu0, 38.40
2026/05/22 07:37:05.000, npu1, 39.00
2026/05/22 07:37:06.000, npu0, 38.40
2026/05/22 07:37:06.000, npu1, 39.00
2026/05/22 07:37:06.000, npu0, 38.40
2026/05/22 07:37:06.000, npu1, 39.00
2026/05/22 07:37:07.000, npu0, 38.40
2026/05/22 07:37:07.000, npu1, 39.00
2026/05/22 07:37:07.000, npu0, 38.40
2026/05/22 07:37:07.000, npu1, 39.00
2026/05/22 07:37:08.000, npu0, 38.40
2026/05/22 07:37:08.000, npu1, 39.00
2026/05/22 07:37:08.000, npu0, 38.40
2026/05/22 07:37:08.000, npu1, 39.00
2026/05/22 07:37:10.000, npu0, 38.40
2026/05/22 07:37:10.000, npu1, 39.00
2026/05/22 07:37:10.000, npu0, 38.40
2026/05/22 07:37:10.000, npu1, 39.00
2026/05/22 07:37:10.000, npu0, 38.40
2026/05/22 07:37:10.000, npu1, 39.00
2026/05/22 07:37:11.000, npu0, 38.40
2026/05/22 07:37:11.000, npu1, 39.00
2026/05/22 07:37:11.000, npu0, 38.40
2026/05/22 07:37:11.000, npu1, 39.00
2026/05/22 07:37:12.000, npu0, 38.40
2026/05/22 07:37:12.000, npu1, 39.00
2026/05/22 07:37:12.000, npu0, 38.40
2026/05/22 07:37:12.000, npu1, 39.00
2026/05/22 07:37:12.000, npu0, 38.40
2026/05/22 07:37:12.000, npu1, 39.00
2026/05/22 07:37:13.000, npu0, 38.40
2026/05/22 07:37:13.000, npu1, 39.00
2026/05/22 07:37:13.000, npu0, 38.40
2026/05/22 07:37:13.000, npu1, 39.00
2026/05/22 07:37:13.000, npu0, 38.40
2026/05/22 07:37:13.000, npu1, 39.00
2026/05/22 07:37:14.000, npu0, 38.40
2026/05/22 07:37:14.000, npu1, 39.00
2026/05/22 07:37:14.000, npu0, 38.40
2026/05/22 07:37:14.000, npu1, 39.00
2026/05/22 07:37:14.000, npu0, 38.40
2026/05/22 07:37:14.000, npu1, 39.00
2026/05/22 07:37:15.000, npu0, 38.40
2026/05/22 07:37:15.000, npu1, 39.00
2026/05/22 07:37:15.000, npu0, 38.40
2026/05/22 07:37:15.000, npu1, 39.00
2026/05/22 07:37:15.000, npu0, 38.40
2026/05/22 07:37:15.000, npu1, 39.00
2026/05/22 07:37:16.000, npu0, 38.40
2026/05/22 07:37:16.000, npu1, 39.00
2026/05/22 07:37:17.000, npu0, 38.40
2026/05/22 07:37:17.000, npu1, 39.00
2026/05/22 07:37:17.000, npu0, 38.40
2026/05/22 07:37:17.000, npu1, 39.00
2026/05/22 07:37:17.000, npu0, 38.40
2026/05/22 07:37:17.000, npu1, 39.00
2026/05/22 07:37:18.000, npu0, 38.40
2026/05/22 07:37:18.000, npu1, 39.00
2026/05/22 07:37:18.000, npu0, 38.40
2026/05/22 07:37:18.000, npu1, 39.00
2026/05/22 07:37:18.000, npu0, 38.40
2026/05/22 07:37:18.000, npu1, 39.00
2026/05/22 07:37:19.000, npu0, 38.40
2026/05/22 07:37:19.000, npu1, 39.00
2026/05/22 07:37:19.000, npu0, 38.40
2026/05/22 07:37:19.000, npu1, 39.00
2026/05/22 07:37:20.000, npu0, 38.40
2026/05/22 07:37:20.000, npu1, 39.00
2026/05/22 07:37:20.000, npu0, 38.40
2026/05/22 07:37:20.000, npu1, 39.00
2026/05/22 07:37:20.000, npu0, 38.40
2026/05/22 07:37:20.000, npu1, 39.00
2026/05/22 07:37:21.000, npu0, 38.40
2026/05/22 07:37:21.000, npu1, 39.00
2026/05/22 07:37:21.000, npu0, 38.40
2026/05/22 07:37:21.000, npu1, 39.00
2026/05/22 07:37:21.000, npu0, 38.40
2026/05/22 07:37:21.000, npu1, 39.00
2026/05/22 07:37:22.000, npu0, 38.40
2026/05/22 07:37:22.000, npu1, 39.00
2026/05/22 07:37:22.000, npu0, 38.40
2026/05/22 07:37:22.000, npu1, 39.00
2026/05/22 07:37:22.000, npu0, 38.40
2026/05/22 07:37:22.000, npu1, 39.00
2026/05/22 07:37:23.000, npu0, 38.40
2026/05/22 07:37:23.000, npu1, 39.00
2026/05/22 07:37:23.000, npu0, 38.40
2026/05/22 07:37:23.000, npu1, 39.00
2026/05/22 07:37:23.000, npu0, 38.40
2026/05/22 07:37:23.000, npu1, 39.00
2026/05/22 07:37:24.000, npu0, 38.40
2026/05/22 07:37:24.000, npu1, 39.00
2026/05/22 07:37:25.000, npu0, 38.40
2026/05/22 07:37:25.000, npu1, 39.00
2026/05/22 07:37:25.000, npu0, 38.40
2026/05/22 07:37:25.000, npu1, 39.00
2026/05/22 07:37:25.000, npu0, 38.40
2026/05/22 07:37:25.000, npu1, 39.00
2026/05/22 07:37:26.000, npu0, 38.40
2026/05/22 07:37:26.000, npu1, 39.00
2026/05/22 07:37:26.000, npu0, 38.40
2026/05/22 07:37:26.000, npu1, 39.00
2026/05/22 07:37:26.000, npu0, 38.40
2026/05/22 07:37:26.000, npu1, 39.00
2026/05/22 07:37:27.000, npu0, 38.40
2026/05/22 07:37:27.000, npu1, 39.00
2026/05/22 07:37:27.000, npu0, 38.40
2026/05/22 07:37:27.000, npu1, 39.00
