time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.0044800000000000005,0.004704,0.004503939999999999,0.0045119999999999995,3.8240507318810374e-05,,,,,,4096,32,8,4,131072,1,32,32,True,FLASH_ATTENTION
0.006048,0.006113,0.0060865,0.00608,1.6975570682601472e-05,,,,,,4096,32,8,4,131072,1,32,64,True,FLASH_ATTENTION
0.007615,0.007681,0.00766028,0.007649,1.914475385059859e-05,,,,,,4096,32,8,4,131072,1,32,96,True,FLASH_ATTENTION
0.009216,0.009281000000000001,0.009247559999999998,0.009248,1.5095906729971575e-05,,,,,,4096,32,8,4,131072,1,32,128,True,FLASH_ATTENTION
0.010816000000000001,0.010849000000000001,0.010834840000000002,0.010848000000000002,1.587622121287084e-05,,,,,,4096,32,8,4,131072,1,32,160,True,FLASH_ATTENTION
0.012416,0.012449,0.01243536,0.012448,1.5689180985635023e-05,,,,,,4096,32,8,4,131072,1,32,192,True,FLASH_ATTENTION
0.013984,0.014048999999999999,0.014013,0.014016,1.4713259326199682e-05,,,,,,4096,32,8,4,131072,1,32,224,True,FLASH_ATTENTION
0.015552,0.015617,0.015588820000000001,0.015584,1.8211743464039812e-05,,,,,,4096,32,8,4,131072,1,32,256,True,FLASH_ATTENTION
0.01712,0.017216000000000002,0.0171638,0.017152999999999998,2.366262876351729e-05,,,,,,4096,32,8,4,131072,1,32,288,True,FLASH_ATTENTION
0.01872,0.018785,0.018755019999999997,0.018753,1.7896915935433855e-05,,,,,,4096,32,8,4,131072,1,32,320,True,FLASH_ATTENTION
0.020288,0.020353000000000003,0.02032044,0.02032,1.824955889877949e-05,,,,,,4096,32,8,4,131072,1,32,352,True,FLASH_ATTENTION
0.021824000000000003,0.021921,0.02187392,0.021872500000000003,2.7285043522046597e-05,,,,,,4096,32,8,4,131072,1,32,384,True,FLASH_ATTENTION
0.023424,0.023489000000000003,0.02346404,0.023457000000000002,1.8754156872543886e-05,,,,,,4096,32,8,4,131072,1,32,416,True,FLASH_ATTENTION
0.024992,0.025088000000000003,0.02503918,0.025025,1.8359400861684292e-05,,,,,,4096,32,8,4,131072,1,32,448,True,FLASH_ATTENTION
0.026528,0.026625,0.026581740000000006,0.026591999999999998,2.6802843132771904e-05,,,,,,4096,32,8,4,131072,1,32,480,True,FLASH_ATTENTION
0.028128,0.028193000000000003,0.028152860000000005,0.02816,1.762158903164003e-05,,,,,,4096,32,8,4,131072,1,32,512,True,FLASH_ATTENTION
0.029665,0.029761,0.029709960000000004,0.029697,2.307982668912321e-05,,,,,,4096,32,8,4,131072,1,32,544,True,FLASH_ATTENTION
0.031232,0.031328,0.03128064,0.0312805,1.8354029530322826e-05,,,,,,4096,32,8,4,131072,1,32,576,True,FLASH_ATTENTION
0.032768,0.032865000000000005,0.032829399999999995,0.0328325,2.743865885935517e-05,,,,,,4096,32,8,4,131072,1,32,608,True,FLASH_ATTENTION
0.034336,0.034433,0.03438358,0.0344005,2.4239711219400837e-05,,,,,,4096,32,8,4,131072,1,32,640,True,FLASH_ATTENTION
0.035905,0.036001,0.03596036,0.03596800000000001,1.9885431853497234e-05,,,,,,4096,32,8,4,131072,1,32,672,True,FLASH_ATTENTION
0.037503999999999996,0.037569000000000005,0.037527679999999994,0.037536,1.8116776755261813e-05,,,,,,4096,32,8,4,131072,1,32,704,True,FLASH_ATTENTION
0.039009,0.039106,0.03908936,0.039105,1.9437859964512565e-05,,,,,,4096,32,8,4,131072,1,32,736,True,FLASH_ATTENTION
0.04064,0.040705,0.040669500000000004,0.040673,1.8266088798646768e-05,,,,,,4096,32,8,4,131072,1,32,768,True,FLASH_ATTENTION
0.042177,0.042273000000000005,0.042232580000000006,0.042241,2.100675129571374e-05,,,,,,4096,32,8,4,131072,1,32,800,True,FLASH_ATTENTION
0.043745,0.04381,0.043775560000000005,0.043777,1.6109823090276554e-05,,,,,,4096,32,8,4,131072,1,32,832,True,FLASH_ATTENTION
0.045312,0.045378,0.045347500000000006,0.045344999999999996,2.114261100242717e-05,,,,,,4096,32,8,4,131072,1,32,864,True,FLASH_ATTENTION
0.046881,0.046946,0.046920100000000006,0.046914000000000004,1.8178283747373133e-05,,,,,,4096,32,8,4,131072,1,32,896,True,FLASH_ATTENTION
0.048449,0.048545000000000005,0.04848240000000001,0.048481,2.218648237102991e-05,,,,,,4096,32,8,4,131072,1,32,928,True,FLASH_ATTENTION
0.049954,0.05008100000000001,0.05001056,0.050017000000000006,2.8570026251301808e-05,,,,,,4096,32,8,4,131072,1,32,960,True,FLASH_ATTENTION
0.051553,0.051649,0.05160375999999999,0.051616999999999996,1.9274397526251668e-05,,,,,,4096,32,8,4,131072,1,32,992,True,FLASH_ATTENTION
0.053121,0.053186000000000004,0.05315562,0.053153,1.794869354577173e-05,,,,,,4096,32,8,4,131072,1,32,1024,True,FLASH_ATTENTION
0.054657,0.054754,0.05471946,0.054721,2.8226377734310892e-05,,,,,,4096,32,8,4,131072,1,32,1056,True,FLASH_ATTENTION
0.056257,0.056354,0.05629758000000001,0.056289000000000006,2.20164393124756e-05,,,,,,4096,32,8,4,131072,1,32,1088,True,FLASH_ATTENTION
0.057825,0.057922,0.05786495999999999,0.057857,1.8820159404214633e-05,,,,,,4096,32,8,4,131072,1,32,1120,True,FLASH_ATTENTION
0.059361,0.059458,0.05942456,0.059425,2.5146896428784955e-05,,,,,,4096,32,8,4,131072,1,32,1152,True,FLASH_ATTENTION
0.060961,0.061026000000000004,0.06099323999999999,0.060993000000000006,2.033770881884247e-05,,,,,,4096,32,8,4,131072,1,32,1184,True,FLASH_ATTENTION
0.062529,0.062594,0.06256832,0.06256199999999999,2.2438752193472952e-05,,,,,,4096,32,8,4,131072,1,32,1216,True,FLASH_ATTENTION
0.064065,0.06416200000000001,0.06411009999999999,0.064098,2.7180323765548406e-05,,,,,,4096,32,8,4,131072,1,32,1248,True,FLASH_ATTENTION
0.065665,0.06573000000000001,0.06569660000000001,0.065697,1.3484806264829557e-05,,,,,,4096,32,8,4,131072,1,32,1280,True,FLASH_ATTENTION
0.06716899999999999,0.067298,0.0672438,0.067234,3.162404148745248e-05,,,,,,4096,32,8,4,131072,1,32,1312,True,FLASH_ATTENTION
0.0688,0.068866,0.06882626,0.068833,2.2450665914399107e-05,,,,,,4096,32,8,4,131072,1,32,1344,True,FLASH_ATTENTION
0.070338,0.070434,0.07038864,0.07040099999999999,1.9166387244339025e-05,,,,,,4096,32,8,4,131072,1,32,1376,True,FLASH_ATTENTION
0.071905,0.07197,0.07193528,0.071938,2.1024785373455855e-05,,,,,,4096,32,8,4,131072,1,32,1408,True,FLASH_ATTENTION
0.073473,0.07356900000000001,0.07351832,0.073505,2.019251346415495e-05,,,,,,4096,32,8,4,131072,1,32,1440,True,FLASH_ATTENTION
0.075042,0.07513800000000001,0.0750859,0.075075,2.0943017929608955e-05,,,,,,4096,32,8,4,131072,1,32,1472,True,FLASH_ATTENTION
0.076609,0.076674,0.07664412000000001,0.076642,1.9026970331613393e-05,,,,,,4096,32,8,4,131072,1,32,1504,True,FLASH_ATTENTION
0.07814499999999999,0.078273,0.07818640000000002,0.07817750000000001,2.935711157454e-05,,,,,,4096,32,8,4,131072,1,32,1536,True,FLASH_ATTENTION
0.07974500000000001,0.079842,0.07979074000000001,0.079778,2.0262092685604444e-05,,,,,,4096,32,8,4,131072,1,32,1568,True,FLASH_ATTENTION
0.08131300000000001,0.08140900000000001,0.08134918,0.081346,2.358617391608557e-05,,,,,,4096,32,8,4,131072,1,32,1600,True,FLASH_ATTENTION
0.082786,0.082946,0.08289014,0.08288200000000001,2.9877088211538038e-05,,,,,,4096,32,8,4,131072,1,32,1632,True,FLASH_ATTENTION
