layer_name,input,kv_cache,tp_size,latency(ns)
rope,10,0,4,18231
attn,10,0,4,4366
o_proj,10,0,4,14056
post_layernorm,10,0,4,24637
gate_proj,10,0,4,56035
up_proj,10,0,4,56159
act_fn,10,0,4,2597
down_proj,10,0,4,45037
final_layernorm,10,0,4,24037
lm_head,10,0,4,381675
embedding,11,0,4,8614
input_layernorm,11,0,4,23805
q_proj,11,0,4,25963
k_proj,11,0,4,8391
v_proj,11,0,4,8032
rope,11,0,4,18180
attn,11,0,4,4373
o_proj,11,0,4,14056
post_layernorm,11,0,4,24755
gate_proj,11,0,4,56236
up_proj,11,0,4,56164
act_fn,11,0,4,2681
down_proj,11,0,4,45002
final_layernorm,11,0,4,24165
lm_head,11,0,4,382584
embedding,12,0,4,9179
input_layernorm,12,0,4,24136
q_proj,12,0,4,25991
k_proj,12,0,4,8377
v_proj,12,0,4,8049
rope,12,0,4,18472
attn,12,0,4,4370
o_proj,12,0,4,14085
post_layernorm,12,0,4,24748
gate_proj,12,0,4,56196
up_proj,12,0,4,56223
act_fn,12,0,4,2676
down_proj,12,0,4,45090
final_layernorm,12,0,4,24153
lm_head,12,0,4,383513
embedding,13,0,4,9863
input_layernorm,13,0,4,23943
q_proj,13,0,4,25973
k_proj,13,0,4,8438
v_proj,13,0,4,8059
rope,13,0,4,18210
attn,13,0,4,4395
o_proj,13,0,4,14040
post_layernorm,13,0,4,24883
gate_proj,13,0,4,56303
up_proj,13,0,4,56174
act_fn,13,0,4,2721
down_proj,13,0,4,45286
final_layernorm,13,0,4,24288
lm_head,13,0,4,383887
embedding,14,0,4,10430
input_layernorm,14,0,4,23997
q_proj,14,0,4,25967
k_proj,14,0,4,8403
v_proj,14,0,4,8067
rope,14,0,4,18336
attn,14,0,4,4400
o_proj,14,0,4,14013
post_layernorm,14,0,4,24938
gate_proj,14,0,4,56299
up_proj,14,0,4,56234
act_fn,14,0,4,2734
down_proj,14,0,4,45407
final_layernorm,14,0,4,24313
lm_head,14,0,4,384780
embedding,15,0,4,11042
input_layernorm,15,0,4,24369
q_proj,15,0,4,25970
k_proj,15,0,4,8416
v_proj,15,0,4,8075
rope,15,0,4,18199
attn,15,0,4,4423
o_proj,15,0,4,14208
post_layernorm,15,0,4,24905
gate_proj,15,0,4,56367
up_proj,15,0,4,56247
act_fn,15,0,4,2722
down_proj,15,0,4,45330
final_layernorm,15,0,4,24361
lm_head,15,0,4,385472
embedding,16,0,4,11513
input_layernorm,16,0,4,27099
q_proj,16,0,4,25984
k_proj,16,0,4,8412
v_proj,16,0,4,8073
rope,16,0,4,18479
attn,16,0,4,4399
o_proj,16,0,4,14221
post_layernorm,16,0,4,27813
gate_proj,16,0,4,56359
up_proj,16,0,4,56277
act_fn,16,0,4,2779
down_proj,16,0,4,45111
final_layernorm,16,0,4,27259
lm_head,16,0,4,386256
embedding,17,0,4,3488
input_layernorm,17,0,4,27198
q_proj,17,0,4,20348
k_proj,17,0,4,7097
v_proj,17,0,4,6722
rope,17,0,4,18262
attn,17,0,4,4434
o_proj,17,0,4,14516
post_layernorm,17,0,4,28316
gate_proj,17,0,4,49411
up_proj,17,0,4,49487
act_fn,17,0,4,2745
down_proj,17,0,4,45405
final_layernorm,17,0,4,27988
lm_head,17,0,4,357064
embedding,18,0,4,3492
input_layernorm,18,0,4,27292
q_proj,18,0,4,20343
k_proj,18,0,4,7065
v_proj,18,0,4,6712
rope,18,0,4,18372
attn,18,0,4,4454
o_proj,18,0,4,14472
post_layernorm,18,0,4,28407
gate_proj,18,0,4,49510
up_proj,18,0,4,49614
act_fn,18,0,4,2772
down_proj,18,0,4,45416
final_layernorm,18,0,4,28127
lm_head,18,0,4,357065
embedding,19,0,4,3517
input_layernorm,19,0,4,27668
q_proj,19,0,4,20349
k_proj,19,0,4,7093
v_proj,19,0,4,6742
rope,19,0,4,18245
attn,19,0,4,4460
o_proj,19,0,4,14523
post_layernorm,19,0,4,28490
gate_proj,19,0,4,49505
up_proj,19,0,4,49579
act_fn,19,0,4,2758
down_proj,19,0,4,45608
final_layernorm,19,0,4,28150
lm_head,19,0,4,357748
embedding,20,0,4,3589
input_layernorm,20,0,4,27402
q_proj,20,0,4,20344
k_proj,20,0,4,7092
v_proj,20,0,4,6715
rope,20,0,4,18601
attn,20,0,4,4448
o_proj,20,0,4,14494
post_layernorm,20,0,4,28641
gate_proj,20,0,4,49534
up_proj,20,0,4,49579
act_fn,20,0,4,2802
down_proj,20,0,4,45357
final_layernorm,20,0,4,28320
lm_head,20,0,4,358217
embedding,21,0,4,3972
input_layernorm,21,0,4,27363
q_proj,21,0,4,20370
k_proj,21,0,4,7091
v_proj,21,0,4,6720
rope,21,0,4,18272
attn,21,0,4,4460
o_proj,21,0,4,14669
post_layernorm,21,0,4,28598
gate_proj,21,0,4,49526
up_proj,21,0,4,49455
act_fn,21,0,4,2821
down_proj,21,0,4,45802
final_layernorm,21,0,4,28281
lm_head,21,0,4,357967
embedding,22,0,4,3998
input_layernorm,22,0,4,27623
q_proj,22,0,4,20343
k_proj,22,0,4,7100
v_proj,22,0,4,6735
rope,22,0,4,18404
attn,22,0,4,4488
o_proj,22,0,4,14603
post_layernorm,22,0,4,28550
gate_proj,22,0,4,49534
up_proj,22,0,4,49467
act_fn,22,0,4,2852
down_proj,22,0,4,45813
final_layernorm,22,0,4,28326
lm_head,22,0,4,358212
embedding,23,0,4,4057
input_layernorm,23,0,4,27545
q_proj,23,0,4,20368
k_proj,23,0,4,7108
v_proj,23,0,4,6734
rope,23,0,4,18361
attn,23,0,4,4500
o_proj,23,0,4,14671
post_layernorm,23,0,4,28590
gate_proj,23,0,4,49509
up_proj,23,0,4,49522
act_fn,23,0,4,2866
down_proj,23,0,4,45894
final_layernorm,23,0,4,28395
lm_head,23,0,4,358782
embedding,24,0,4,4101
input_layernorm,24,0,4,27590
q_proj,24,0,4,20376
k_proj,24,0,4,7092
v_proj,24,0,4,6754
rope,24,0,4,18569
attn,24,0,4,4474
o_proj,24,0,4,14653
post_layernorm,24,0,4,28437
gate_proj,24,0,4,49558
up_proj,24,0,4,49553
act_fn,24,0,4,2870
down_proj,24,0,4,45576
final_layernorm,24,0,4,28218
lm_head,24,0,4,358838
embedding,25,0,4,4087
input_layernorm,25,0,4,27864
q_proj,25,0,4,20388
k_proj,25,0,4,7102
v_proj,25,0,4,6742
rope,25,0,4,18340
attn,25,0,4,4506
o_proj,25,0,4,14659
post_layernorm,25,0,4,28704
gate_proj,25,0,4,49556
up_proj,25,0,4,49550
act_fn,25,0,4,2897
down_proj,25,0,4,45503
final_layernorm,25,0,4,28571
lm_head,25,0,4,359257
embedding,26,0,4,4122
input_layernorm,26,0,4,28036
q_proj,26,0,4,20386
k_proj,26,0,4,7090
v_proj,26,0,4,6754
rope,26,0,4,18455
attn,26,0,4,4514
o_proj,26,0,4,14686
post_layernorm,26,0,4,28668
gate_proj,26,0,4,49619
up_proj,26,0,4,49611
act_fn,26,0,4,2907
down_proj,26,0,4,45524
final_layernorm,26,0,4,28529
lm_head,26,0,4,360005
embedding,27,0,4,4170
input_layernorm,27,0,4,27735
q_proj,27,0,4,20389
k_proj,27,0,4,7103
v_proj,27,0,4,6756
rope,27,0,4,18425
attn,27,0,4,4529
o_proj,27,0,4,14619
post_layernorm,27,0,4,28782
gate_proj,27,0,4,49609
up_proj,27,0,4,49585
act_fn,27,0,4,2958
down_proj,27,0,4,45613
final_layernorm,27,0,4,28584
lm_head,27,0,4,359777
embedding,28,0,4,4256
input_layernorm,28,0,4,27883
q_proj,28,0,4,17577
k_proj,28,0,4,7073
v_proj,28,0,4,6774
rope,28,0,4,18721
attn,28,0,4,4494
o_proj,28,0,4,14668
post_layernorm,28,0,4,28932
gate_proj,28,0,4,49840
up_proj,28,0,4,49510
act_fn,28,0,4,2943
down_proj,28,0,4,45573
final_layernorm,28,0,4,28726
lm_head,28,0,4,360076
embedding,29,0,4,4231
input_layernorm,29,0,4,27903
q_proj,29,0,4,17631
k_proj,29,0,4,7086
v_proj,29,0,4,6824
rope,29,0,4,18388
attn,29,0,4,4539
o_proj,29,0,4,14832
post_layernorm,29,0,4,28854
gate_proj,29,0,4,49804
up_proj,29,0,4,49543
act_fn,29,0,4,2979
down_proj,29,0,4,45811
final_layernorm,29,0,4,28751
lm_head,29,0,4,360264
embedding,30,0,4,4251
input_layernorm,30,0,4,28116
q_proj,30,0,4,17665
k_proj,30,0,4,7096
v_proj,30,0,4,6843
rope,30,0,4,18489
attn,30,0,4,4521
o_proj,30,0,4,14906
post_layernorm,30,0,4,28963
gate_proj,30,0,4,49797
up_proj,30,0,4,49634
act_fn,30,0,4,3007
down_proj,30,0,4,46393
final_layernorm,30,0,4,28911
lm_head,30,0,4,360570
embedding,31,0,4,4394
input_layernorm,31,0,4,28127
q_proj,31,0,4,17639
k_proj,31,0,4,7067
v_proj,31,0,4,6865
rope,31,0,4,18445
attn,31,0,4,4522
o_proj,31,0,4,14803
post_layernorm,31,0,4,29034
gate_proj,31,0,4,49706
up_proj,31,0,4,49510
act_fn,31,0,4,3036
down_proj,31,0,4,46199
final_layernorm,31,0,4,29043
lm_head,31,0,4,360818
embedding,32,0,4,4402
input_layernorm,32,0,4,27871
q_proj,32,0,4,17679
k_proj,32,0,4,7078
v_proj,32,0,4,6874
rope,32,0,4,18748
attn,32,0,4,4507
o_proj,32,0,4,14836
post_layernorm,32,0,4,28678
gate_proj,32,0,4,49751
up_proj,32,0,4,49582
act_fn,32,0,4,3030
down_proj,32,0,4,46246
final_layernorm,32,0,4,28609
lm_head,32,0,4,361125
embedding,33,0,4,4493
input_layernorm,33,0,4,28012
q_proj,33,0,4,18536
k_proj,33,0,4,7106
v_proj,33,0,4,6789
rope,33,0,4,18445
attn,33,0,4,4557
o_proj,33,0,4,14803
post_layernorm,33,0,4,28882
gate_proj,33,0,4,49768
up_proj,33,0,4,49755
act_fn,33,0,4,3087
down_proj,33,0,4,46326
final_layernorm,33,0,4,28773
lm_head,33,0,4,360874
embedding,34,0,4,4511
input_layernorm,34,0,4,28117
q_proj,34,0,4,18737
k_proj,34,0,4,7116
v_proj,34,0,4,6795
rope,34,0,4,18587
attn,34,0,4,4565
o_proj,34,0,4,14905
post_layernorm,34,0,4,28962
gate_proj,34,0,4,49799
up_proj,34,0,4,49510
act_fn,34,0,4,3079
down_proj,34,0,4,46365
final_layernorm,34,0,4,28882
lm_head,34,0,4,361881
embedding,35,0,4,4426
input_layernorm,35,0,4,28060
q_proj,35,0,4,18057
k_proj,35,0,4,7118
v_proj,35,0,4,6896
rope,35,0,4,18444
attn,35,0,4,4616
o_proj,35,0,4,14875
post_layernorm,35,0,4,29145
gate_proj,35,0,4,49852
up_proj,35,0,4,49574
act_fn,35,0,4,3170
down_proj,35,0,4,64399
final_layernorm,35,0,4,28998
lm_head,35,0,4,362244
embedding,36,0,4,4419
input_layernorm,36,0,4,28514
q_proj,36,0,4,18029
k_proj,36,0,4,7118
v_proj,36,0,4,6883
rope,36,0,4,18768
attn,36,0,4,4634
o_proj,36,0,4,14957
post_layernorm,36,0,4,29224
gate_proj,36,0,4,49921
up_proj,36,0,4,49640
act_fn,36,0,4,3195
down_proj,36,0,4,64328
final_layernorm,36,0,4,29120
lm_head,36,0,4,363068
embedding,37,0,4,4491
input_layernorm,37,0,4,28277
q_proj,37,0,4,18165
k_proj,37,0,4,7131
v_proj,37,0,4,6906
rope,37,0,4,18525
attn,37,0,4,4656
o_proj,37,0,4,14942
post_layernorm,37,0,4,29252
gate_proj,37,0,4,50272
up_proj,37,0,4,49872
act_fn,37,0,4,3217
down_proj,37,0,4,64374
final_layernorm,37,0,4,29208
lm_head,37,0,4,363620
embedding,38,0,4,4605
input_layernorm,38,0,4,28390
q_proj,38,0,4,18195
k_proj,38,0,4,7136
v_proj,38,0,4,6898
rope,38,0,4,18669
attn,38,0,4,4660
o_proj,38,0,4,14979
post_layernorm,38,0,4,29338
gate_proj,38,0,4,50435
up_proj,38,0,4,49753
act_fn,38,0,4,3232
down_proj,38,0,4,64354
final_layernorm,38,0,4,29140
lm_head,38,0,4,363439
embedding,39,0,4,4582
input_layernorm,39,0,4,28454
q_proj,39,0,4,18251
k_proj,39,0,4,7136
v_proj,39,0,4,6943
rope,39,0,4,18528
attn,39,0,4,4680
o_proj,39,0,4,15170
post_layernorm,39,0,4,29366
gate_proj,39,0,4,50103
up_proj,39,0,4,49981
act_fn,39,0,4,3300
down_proj,39,0,4,64424
final_layernorm,39,0,4,29165
lm_head,39,0,4,363382
embedding,40,0,4,4623
input_layernorm,40,0,4,28392
q_proj,40,0,4,18244
k_proj,40,0,4,7164
v_proj,40,0,4,6871
rope,40,0,4,18864
attn,40,0,4,4654
o_proj,40,0,4,15090
post_layernorm,40,0,4,29218
gate_proj,40,0,4,50775
up_proj,40,0,4,49716
act_fn,40,0,4,3321
down_proj,40,0,4,64491
final_layernorm,40,0,4,28960
lm_head,40,0,4,363940
embedding,41,0,4,4582
input_layernorm,41,0,4,28478
q_proj,41,0,4,18356
k_proj,41,0,4,7144
v_proj,41,0,4,6943
rope,41,0,4,18725
attn,41,0,4,4697
o_proj,41,0,4,15067
post_layernorm,41,0,4,29461
gate_proj,41,0,4,50242
up_proj,41,0,4,49952
act_fn,41,0,4,3347
down_proj,41,0,4,64523
final_layernorm,41,0,4,29302
lm_head,41,0,4,363833
embedding,42,0,4,4963
input_layernorm,42,0,4,28594
q_proj,42,0,4,18181
k_proj,42,0,4,7154
v_proj,42,0,4,6930
rope,42,0,4,18764
attn,42,0,4,4716
o_proj,42,0,4,14789
post_layernorm,42,0,4,29583
gate_proj,42,0,4,50335
up_proj,42,0,4,50017
act_fn,42,0,4,3338
down_proj,42,0,4,64644
final_layernorm,42,0,4,29615
lm_head,42,0,4,364526
embedding,43,0,4,4994
input_layernorm,43,0,4,28964
q_proj,43,0,4,18257
k_proj,43,0,4,7173
v_proj,43,0,4,6935
rope,43,0,4,18788
attn,43,0,4,4726
o_proj,43,0,4,14913
post_layernorm,43,0,4,29726
gate_proj,43,0,4,50359
up_proj,43,0,4,49785
act_fn,43,0,4,3343
down_proj,43,0,4,64712
final_layernorm,43,0,4,29685
lm_head,43,0,4,364601
embedding,44,0,4,5011
input_layernorm,44,0,4,28993
q_proj,44,0,4,18217
k_proj,44,0,4,7160
v_proj,44,0,4,6929
rope,44,0,4,19089
attn,44,0,4,4686
o_proj,44,0,4,14900
post_layernorm,44,0,4,29720
gate_proj,44,0,4,50352
up_proj,44,0,4,50054
act_fn,44,0,4,3344
down_proj,44,0,4,64822
final_layernorm,44,0,4,29783
lm_head,44,0,4,365393
embedding,45,0,4,5047
input_layernorm,45,0,4,29142
q_proj,45,0,4,18204
k_proj,45,0,4,7166
v_proj,45,0,4,6928
rope,45,0,4,18820
attn,45,0,4,4739
o_proj,45,0,4,14955
post_layernorm,45,0,4,29828
gate_proj,45,0,4,50286
up_proj,45,0,4,49842
act_fn,45,0,4,3357
down_proj,45,0,4,64816
final_layernorm,45,0,4,29931
lm_head,45,0,4,364601
embedding,46,0,4,5086
input_layernorm,46,0,4,28842
q_proj,46,0,4,18311
k_proj,46,0,4,7198
v_proj,46,0,4,6820
rope,46,0,4,19002
attn,46,0,4,4744
o_proj,46,0,4,15038
post_layernorm,46,0,4,29950
gate_proj,46,0,4,50450
up_proj,46,0,4,49533
act_fn,46,0,4,3372
down_proj,46,0,4,64981
final_layernorm,46,0,4,29961
lm_head,46,0,4,364908
embedding,47,0,4,5199
input_layernorm,47,0,4,29202
q_proj,47,0,4,18328
k_proj,47,0,4,7188
v_proj,47,0,4,6824
rope,47,0,4,19151
attn,47,0,4,4746
o_proj,47,0,4,14799
post_layernorm,47,0,4,29786
gate_proj,47,0,4,50315
up_proj,47,0,4,50187
act_fn,47,0,4,3370
down_proj,47,0,4,65060
final_layernorm,47,0,4,29651
lm_head,47,0,4,365051
embedding,48,0,4,5126
input_layernorm,48,0,4,28807
q_proj,48,0,4,18354
k_proj,48,0,4,7196
v_proj,48,0,4,6815
rope,48,0,4,19395
attn,48,0,4,4732
o_proj,48,0,4,15176
post_layernorm,48,0,4,29647
gate_proj,48,0,4,50648
up_proj,48,0,4,49776
act_fn,48,0,4,3401
down_proj,48,0,4,65170
final_layernorm,48,0,4,29952
lm_head,48,0,4,365591
embedding,49,0,4,5194
input_layernorm,49,0,4,29052
q_proj,49,0,4,18912
k_proj,49,0,4,7208
v_proj,49,0,4,6806
rope,49,0,4,19151
attn,49,0,4,4768
o_proj,49,0,4,15112
post_layernorm,49,0,4,30057
gate_proj,49,0,4,50489
up_proj,49,0,4,49685
act_fn,49,0,4,3433
down_proj,49,0,4,65587
final_layernorm,49,0,4,29972
lm_head,49,0,4,366198
embedding,50,0,4,5179
input_layernorm,50,0,4,29065
q_proj,50,0,4,18910
k_proj,50,0,4,7208
v_proj,50,0,4,6832
rope,50,0,4,18857
attn,50,0,4,4780
o_proj,50,0,4,15097
post_layernorm,50,0,4,30148
gate_proj,50,0,4,50732
up_proj,50,0,4,49776
act_fn,50,0,4,3468
down_proj,50,0,4,65386
final_layernorm,50,0,4,30214
lm_head,50,0,4,366381
embedding,51,0,4,5130
input_layernorm,51,0,4,29177
q_proj,51,0,4,18889
k_proj,51,0,4,7219
v_proj,51,0,4,6844
rope,51,0,4,19113
attn,51,0,4,4800
o_proj,51,0,4,14968
post_layernorm,51,0,4,30115
gate_proj,51,0,4,50883
up_proj,51,0,4,49778
act_fn,51,0,4,3529
down_proj,51,0,4,65486
final_layernorm,51,0,4,30314
lm_head,51,0,4,367934
embedding,52,0,4,5410
input_layernorm,52,0,4,29330
q_proj,52,0,4,18927
k_proj,52,0,4,7213
v_proj,52,0,4,6842
rope,52,0,4,19325
attn,52,0,4,4785
o_proj,52,0,4,15174
post_layernorm,52,0,4,30458
gate_proj,52,0,4,50919
up_proj,52,0,4,49813
act_fn,52,0,4,3498
down_proj,52,0,4,65496
final_layernorm,52,0,4,30457
lm_head,52,0,4,366978
embedding,53,0,4,5428
input_layernorm,53,0,4,29486
q_proj,53,0,4,18970
k_proj,53,0,4,7224
v_proj,53,0,4,6870
rope,53,0,4,19277
attn,53,0,4,4848
o_proj,53,0,4,15069
post_layernorm,53,0,4,30394
gate_proj,53,0,4,50881
up_proj,53,0,4,49757
act_fn,53,0,4,3545
down_proj,53,0,4,65600
final_layernorm,53,0,4,30609
lm_head,53,0,4,368112
embedding,54,0,4,5438
input_layernorm,54,0,4,29426
q_proj,54,0,4,19008
k_proj,54,0,4,7217
v_proj,54,0,4,6853
rope,54,0,4,19244
attn,54,0,4,4814
o_proj,54,0,4,15123
post_layernorm,54,0,4,30581
gate_proj,54,0,4,51032
up_proj,54,0,4,49812
act_fn,54,0,4,3500
down_proj,54,0,4,65879
final_layernorm,54,0,4,30467
lm_head,54,0,4,369793
embedding,55,0,4,5504
input_layernorm,55,0,4,29516
q_proj,55,0,4,18922
k_proj,55,0,4,7259
v_proj,55,0,4,6853
rope,55,0,4,18918
attn,55,0,4,4848
o_proj,55,0,4,15443
post_layernorm,55,0,4,30573
gate_proj,55,0,4,50832
up_proj,55,0,4,49828
act_fn,55,0,4,3613
down_proj,55,0,4,65507
final_layernorm,55,0,4,30327
lm_head,55,0,4,366922
embedding,56,0,4,5431
input_layernorm,56,0,4,29492
q_proj,56,0,4,18976
k_proj,56,0,4,7241
v_proj,56,0,4,6861
rope,56,0,4,19484
attn,56,0,4,4819
o_proj,56,0,4,15537
post_layernorm,56,0,4,30271
gate_proj,56,0,4,51062
up_proj,56,0,4,49961
act_fn,56,0,4,3600
down_proj,56,0,4,65585
final_layernorm,56,0,4,30070
lm_head,56,0,4,368093
embedding,57,0,4,5497
input_layernorm,57,0,4,29615
q_proj,57,0,4,18776
k_proj,57,0,4,7239
v_proj,57,0,4,6813
rope,57,0,4,19384
attn,57,0,4,4800
o_proj,57,0,4,15496
post_layernorm,57,0,4,30513
gate_proj,57,0,4,50779
up_proj,57,0,4,49754
act_fn,57,0,4,3603
down_proj,57,0,4,48625
final_layernorm,57,0,4,29888
lm_head,57,0,4,367160
embedding,58,0,4,5479
input_layernorm,58,0,4,29638
q_proj,58,0,4,18670
k_proj,58,0,4,7247
v_proj,58,0,4,6852
rope,58,0,4,19512
attn,58,0,4,4811
o_proj,58,0,4,15515
post_layernorm,58,0,4,30526
gate_proj,58,0,4,50836
up_proj,58,0,4,49932
act_fn,58,0,4,3644
down_proj,58,0,4,48663
final_layernorm,58,0,4,30163
lm_head,58,0,4,367919
embedding,59,0,4,5508
input_layernorm,59,0,4,29735
q_proj,59,0,4,19640
k_proj,59,0,4,7226
v_proj,59,0,4,6981
rope,59,0,4,19333
attn,59,0,4,4818
o_proj,59,0,4,15770
post_layernorm,59,0,4,30609
gate_proj,59,0,4,50860
up_proj,59,0,4,49777
act_fn,59,0,4,3692
down_proj,59,0,4,48485
final_layernorm,59,0,4,30024
lm_head,59,0,4,369229
embedding,60,0,4,5613
input_layernorm,60,0,4,29824
q_proj,60,0,4,19745
k_proj,60,0,4,7238
v_proj,60,0,4,6941
rope,60,0,4,19687
attn,60,0,4,4809
o_proj,60,0,4,15621
post_layernorm,60,0,4,30831
gate_proj,60,0,4,50903
up_proj,60,0,4,49740
act_fn,60,0,4,3612
down_proj,60,0,4,48765
final_layernorm,60,0,4,30060
lm_head,60,0,4,367261
embedding,61,0,4,5657
input_layernorm,61,0,4,29906
q_proj,61,0,4,19645
k_proj,61,0,4,7233
v_proj,61,0,4,6985
rope,61,0,4,19345
attn,61,0,4,4875
o_proj,61,0,4,15741
post_layernorm,61,0,4,30746
gate_proj,61,0,4,50815
up_proj,61,0,4,49760
act_fn,61,0,4,3757
down_proj,61,0,4,48716
final_layernorm,61,0,4,30159
lm_head,61,0,4,369380
embedding,62,0,4,5811
input_layernorm,62,0,4,29930
q_proj,62,0,4,19657
k_proj,62,0,4,7239
v_proj,62,0,4,7006
rope,62,0,4,19846
attn,62,0,4,4871
o_proj,62,0,4,15508
post_layernorm,62,0,4,30967
gate_proj,62,0,4,50991
up_proj,62,0,4,49933
act_fn,62,0,4,3689
down_proj,62,0,4,48741
final_layernorm,62,0,4,30203
lm_head,62,0,4,369319
embedding,63,0,4,5852
input_layernorm,63,0,4,30252
q_proj,63,0,4,19669
k_proj,63,0,4,7252
v_proj,63,0,4,7033
rope,63,0,4,19798
attn,63,0,4,4874
o_proj,63,0,4,15659
post_layernorm,63,0,4,31221
gate_proj,63,0,4,50879
up_proj,63,0,4,49865
act_fn,63,0,4,3815
down_proj,63,0,4,48714
final_layernorm,63,0,4,30474
lm_head,63,0,4,369986
embedding,64,0,4,5896
input_layernorm,64,0,4,29755
q_proj,64,0,4,19092
k_proj,64,0,4,7290
v_proj,64,0,4,7034
rope,64,0,4,19876
attn,64,0,4,4474
o_proj,64,0,4,15238
post_layernorm,64,0,4,30776
gate_proj,64,0,4,50768
up_proj,64,0,4,49839
act_fn,64,0,4,3819
down_proj,64,0,4,48978
final_layernorm,64,0,4,30614
lm_head,64,0,4,369597
embedding,65,0,4,5836
input_layernorm,65,0,4,30243
q_proj,65,0,4,27938
k_proj,65,0,4,10737
v_proj,65,0,4,10304
rope,65,0,4,19789
attn,65,0,4,6547
o_proj,65,0,4,24780
post_layernorm,65,0,4,31287
gate_proj,65,0,4,76226
up_proj,65,0,4,76416
act_fn,65,0,4,3809
down_proj,65,0,4,91459
final_layernorm,65,0,4,31016
lm_head,65,0,4,623960
embedding,66,0,4,5924
input_layernorm,66,0,4,30183
q_proj,66,0,4,27914
k_proj,66,0,4,10766
v_proj,66,0,4,10315
rope,66,0,4,19886
attn,66,0,4,6581
o_proj,66,0,4,24786
post_layernorm,66,0,4,31345
gate_proj,66,0,4,124587
up_proj,66,0,4,123986
act_fn,66,0,4,3657
