layer_name,input,kv_cache,tp_size,latency(ns)
embedding,22,0,1,73399
input_layernorm,22,0,1,1
q_proj,22,0,1,1
k_proj,22,0,1,1
v_proj,22,0,1,1
rope,22,0,1,1
attn,22,0,1,1
o_proj,22,0,1,1
post_layernorm,22,0,1,1
gate_proj,22,0,1,387373
up_proj,22,0,1,1
act_fn,22,0,1,1
down_proj,22,0,1,1
final_layernorm,22,0,1,9680
lm_head,22,0,1,820714
embedding,23,0,1,73635
input_layernorm,23,0,1,1
q_proj,23,0,1,1
k_proj,23,0,1,1
v_proj,23,0,1,1
rope,23,0,1,1
attn,23,0,1,1
o_proj,23,0,1,1
post_layernorm,23,0,1,1
gate_proj,23,0,1,388040
up_proj,23,0,1,1
act_fn,23,0,1,1
down_proj,23,0,1,1
final_layernorm,23,0,1,9695
lm_head,23,0,1,822037
embedding,24,0,1,73872
input_layernorm,24,0,1,1
q_proj,24,0,1,1
k_proj,24,0,1,1
v_proj,24,0,1,1
rope,24,0,1,1
attn,24,0,1,1
o_proj,24,0,1,1
post_layernorm,24,0,1,1
gate_proj,24,0,1,388708
up_proj,24,0,1,1
act_fn,24,0,1,1
down_proj,24,0,1,1
final_layernorm,24,0,1,9711
lm_head,24,0,1,823359
embedding,25,0,1,74108
input_layernorm,25,0,1,1
q_proj,25,0,1,1
k_proj,25,0,1,1
v_proj,25,0,1,1
rope,25,0,1,1
attn,25,0,1,1
o_proj,25,0,1,1
post_layernorm,25,0,1,1
gate_proj,25,0,1,389375
up_proj,25,0,1,1
act_fn,25,0,1,1
down_proj,25,0,1,1
final_layernorm,25,0,1,9727
lm_head,25,0,1,824681
embedding,26,0,1,74344
input_layernorm,26,0,1,1
q_proj,26,0,1,1
k_proj,26,0,1,1
v_proj,26,0,1,1
rope,26,0,1,1
attn,26,0,1,1
o_proj,26,0,1,1
post_layernorm,26,0,1,1
gate_proj,26,0,1,390042
up_proj,26,0,1,1
act_fn,26,0,1,1
down_proj,26,0,1,1
final_layernorm,26,0,1,9742
lm_head,26,0,1,826004
embedding,27,0,1,74581
input_layernorm,27,0,1,1
q_proj,27,0,1,1
k_proj,27,0,1,1
v_proj,27,0,1,1
rope,27,0,1,1
attn,27,0,1,1
o_proj,27,0,1,1
post_layernorm,27,0,1,1
gate_proj,27,0,1,390709
up_proj,27,0,1,1
act_fn,27,0,1,1
down_proj,27,0,1,1
final_layernorm,27,0,1,9758
lm_head,27,0,1,827327
embedding,28,0,1,74817
input_layernorm,28,0,1,1
q_proj,28,0,1,1
k_proj,28,0,1,1
v_proj,28,0,1,1
rope,28,0,1,1
attn,28,0,1,1
o_proj,28,0,1,1
post_layernorm,28,0,1,1
gate_proj,28,0,1,391377
up_proj,28,0,1,1
act_fn,28,0,1,1
down_proj,28,0,1,1
final_layernorm,28,0,1,9773
lm_head,28,0,1,828649
embedding,29,0,1,75053
input_layernorm,29,0,1,1
q_proj,29,0,1,1
k_proj,29,0,1,1
v_proj,29,0,1,1
rope,29,0,1,1
attn,29,0,1,1
o_proj,29,0,1,1
post_layernorm,29,0,1,1
gate_proj,29,0,1,392044
up_proj,29,0,1,1
act_fn,29,0,1,1
down_proj,29,0,1,1
final_layernorm,29,0,1,9789
lm_head,29,0,1,829971
embedding,30,0,1,75290
input_layernorm,30,0,1,1
q_proj,30,0,1,1
k_proj,30,0,1,1
v_proj,30,0,1,1
rope,30,0,1,1
attn,30,0,1,1
o_proj,30,0,1,1
post_layernorm,30,0,1,1
gate_proj,30,0,1,392711
up_proj,30,0,1,1
act_fn,30,0,1,1
down_proj,30,0,1,1
final_layernorm,30,0,1,9805
lm_head,30,0,1,831293
embedding,31,0,1,75526
input_layernorm,31,0,1,1
q_proj,31,0,1,1
k_proj,31,0,1,1
v_proj,31,0,1,1
rope,31,0,1,1
attn,31,0,1,1
o_proj,31,0,1,1
post_layernorm,31,0,1,1
gate_proj,31,0,1,393378
up_proj,31,0,1,1
act_fn,31,0,1,1
down_proj,31,0,1,1
final_layernorm,31,0,1,9820
lm_head,31,0,1,832617
embedding,32,0,1,75762
input_layernorm,32,0,1,1
q_proj,32,0,1,1
k_proj,32,0,1,1
v_proj,32,0,1,1
rope,32,0,1,1
attn,32,0,1,1
o_proj,32,0,1,1
post_layernorm,32,0,1,1
gate_proj,32,0,1,394046
up_proj,32,0,1,1
act_fn,32,0,1,1
down_proj,32,0,1,1
final_layernorm,32,0,1,9836
lm_head,32,0,1,833938
embedding,33,0,1,75999
input_layernorm,33,0,1,1
q_proj,33,0,1,1
k_proj,33,0,1,1
v_proj,33,0,1,1
rope,33,0,1,1
attn,33,0,1,1
o_proj,33,0,1,1
post_layernorm,33,0,1,1
gate_proj,33,0,1,394713
up_proj,33,0,1,1
act_fn,33,0,1,1
down_proj,33,0,1,1
final_layernorm,33,0,1,9851
lm_head,33,0,1,835261
embedding,34,0,1,76235
input_layernorm,34,0,1,1
q_proj,34,0,1,1
k_proj,34,0,1,1
v_proj,34,0,1,1
rope,34,0,1,1
attn,34,0,1,1
o_proj,34,0,1,1
post_layernorm,34,0,1,1
gate_proj,34,0,1,395380
up_proj,34,0,1,1
act_fn,34,0,1,1
down_proj,34,0,1,1
final_layernorm,34,0,1,9867
lm_head,34,0,1,836584
embedding,35,0,1,76471
input_layernorm,35,0,1,1
q_proj,35,0,1,1
k_proj,35,0,1,1
v_proj,35,0,1,1
rope,35,0,1,1
attn,35,0,1,1
o_proj,35,0,1,1
post_layernorm,35,0,1,1
gate_proj,35,0,1,396047
up_proj,35,0,1,1
act_fn,35,0,1,1
down_proj,35,0,1,1
final_layernorm,35,0,1,9882
lm_head,35,0,1,837907
embedding,36,0,1,76708
input_layernorm,36,0,1,1
q_proj,36,0,1,1
k_proj,36,0,1,1
v_proj,36,0,1,1
rope,36,0,1,1
attn,36,0,1,1
o_proj,36,0,1,1
post_layernorm,36,0,1,1
gate_proj,36,0,1,396715
up_proj,36,0,1,1
act_fn,36,0,1,1
down_proj,36,0,1,1
final_layernorm,36,0,1,9898
lm_head,36,0,1,839228
embedding,37,0,1,76944
input_layernorm,37,0,1,1
q_proj,37,0,1,1
k_proj,37,0,1,1
v_proj,37,0,1,1
rope,37,0,1,1
attn,37,0,1,1
o_proj,37,0,1,1
post_layernorm,37,0,1,1
gate_proj,37,0,1,397382
up_proj,37,0,1,1
act_fn,37,0,1,1
down_proj,37,0,1,1
final_layernorm,37,0,1,9914
lm_head,37,0,1,840550
embedding,38,0,1,77180
input_layernorm,38,0,1,1
q_proj,38,0,1,1
k_proj,38,0,1,1
v_proj,38,0,1,1
rope,38,0,1,1
attn,38,0,1,1
o_proj,38,0,1,1
post_layernorm,38,0,1,1
gate_proj,38,0,1,398049
up_proj,38,0,1,1
act_fn,38,0,1,1
down_proj,38,0,1,1
final_layernorm,38,0,1,9929
lm_head,38,0,1,841874
embedding,39,0,1,77417
input_layernorm,39,0,1,1
q_proj,39,0,1,1
k_proj,39,0,1,1
v_proj,39,0,1,1
rope,39,0,1,1
attn,39,0,1,1
o_proj,39,0,1,1
post_layernorm,39,0,1,1
gate_proj,39,0,1,398716
up_proj,39,0,1,1
act_fn,39,0,1,1
down_proj,39,0,1,1
final_layernorm,39,0,1,9945
lm_head,39,0,1,843196
embedding,40,0,1,77653
input_layernorm,40,0,1,1
q_proj,40,0,1,1
k_proj,40,0,1,1
v_proj,40,0,1,1
rope,40,0,1,1
attn,40,0,1,1
o_proj,40,0,1,1
post_layernorm,40,0,1,1
gate_proj,40,0,1,399384
up_proj,40,0,1,1
act_fn,40,0,1,1
down_proj,40,0,1,1
final_layernorm,40,0,1,9960
lm_head,40,0,1,844518
embedding,41,0,1,77889
input_layernorm,41,0,1,1
q_proj,41,0,1,1
k_proj,41,0,1,1
v_proj,41,0,1,1
rope,41,0,1,1
attn,41,0,1,1
o_proj,41,0,1,1
post_layernorm,41,0,1,1
gate_proj,41,0,1,400051
up_proj,41,0,1,1
act_fn,41,0,1,1
down_proj,41,0,1,1
final_layernorm,41,0,1,9976
lm_head,41,0,1,845841
embedding,42,0,1,78126
input_layernorm,42,0,1,1
q_proj,42,0,1,1
k_proj,42,0,1,1
v_proj,42,0,1,1
rope,42,0,1,1
attn,42,0,1,1
o_proj,42,0,1,1
post_layernorm,42,0,1,1
gate_proj,42,0,1,400718
up_proj,42,0,1,1
act_fn,42,0,1,1
down_proj,42,0,1,1
final_layernorm,42,0,1,9992
lm_head,42,0,1,847163
embedding,43,0,1,78362
input_layernorm,43,0,1,1
q_proj,43,0,1,1
k_proj,43,0,1,1
v_proj,43,0,1,1
rope,43,0,1,1
attn,43,0,1,1
o_proj,43,0,1,1
post_layernorm,43,0,1,1
gate_proj,43,0,1,401385
up_proj,43,0,1,1
act_fn,43,0,1,1
down_proj,43,0,1,1
final_layernorm,43,0,1,10007
lm_head,43,0,1,848486
embedding,44,0,1,78598
input_layernorm,44,0,1,1
q_proj,44,0,1,1
k_proj,44,0,1,1
v_proj,44,0,1,1
rope,44,0,1,1
attn,44,0,1,1
o_proj,44,0,1,1
post_layernorm,44,0,1,1
gate_proj,44,0,1,402052
up_proj,44,0,1,1
act_fn,44,0,1,1
down_proj,44,0,1,1
final_layernorm,44,0,1,10023
lm_head,44,0,1,849809
embedding,45,0,1,78835
input_layernorm,45,0,1,1
q_proj,45,0,1,1
k_proj,45,0,1,1
v_proj,45,0,1,1
rope,45,0,1,1
attn,45,0,1,1
o_proj,45,0,1,1
post_layernorm,45,0,1,1
gate_proj,45,0,1,402720
up_proj,45,0,1,1
act_fn,45,0,1,1
down_proj,45,0,1,1
final_layernorm,45,0,1,10038
lm_head,45,0,1,851131
embedding,46,0,1,79071
input_layernorm,46,0,1,1
q_proj,46,0,1,1
k_proj,46,0,1,1
v_proj,46,0,1,1
rope,46,0,1,1
attn,46,0,1,1
o_proj,46,0,1,1
post_layernorm,46,0,1,1
gate_proj,46,0,1,403387
up_proj,46,0,1,1
act_fn,46,0,1,1
down_proj,46,0,1,1
final_layernorm,46,0,1,10054
lm_head,46,0,1,852453
embedding,47,0,1,79307
input_layernorm,47,0,1,1
q_proj,47,0,1,1
k_proj,47,0,1,1
v_proj,47,0,1,1
rope,47,0,1,1
attn,47,0,1,1
o_proj,47,0,1,1
post_layernorm,47,0,1,1
gate_proj,47,0,1,404054
up_proj,47,0,1,1
act_fn,47,0,1,1
down_proj,47,0,1,1
final_layernorm,47,0,1,10070
lm_head,47,0,1,853775
embedding,48,0,1,79544
input_layernorm,48,0,1,1
q_proj,48,0,1,1
k_proj,48,0,1,1
v_proj,48,0,1,1
rope,48,0,1,1
attn,48,0,1,1
o_proj,48,0,1,1
post_layernorm,48,0,1,1
gate_proj,48,0,1,404721
up_proj,48,0,1,1
act_fn,48,0,1,1
down_proj,48,0,1,1
final_layernorm,48,0,1,10085
lm_head,48,0,1,855099
embedding,49,0,1,79780
input_layernorm,49,0,1,1
q_proj,49,0,1,1
k_proj,49,0,1,1
v_proj,49,0,1,1
rope,49,0,1,1
attn,49,0,1,1
o_proj,49,0,1,1
post_layernorm,49,0,1,1
gate_proj,49,0,1,405389
up_proj,49,0,1,1
act_fn,49,0,1,1
down_proj,49,0,1,1
final_layernorm,49,0,1,10101
lm_head,49,0,1,856420
embedding,50,0,1,80016
input_layernorm,50,0,1,1
q_proj,50,0,1,1
k_proj,50,0,1,1
v_proj,50,0,1,1
rope,50,0,1,1
attn,50,0,1,1
o_proj,50,0,1,1
post_layernorm,50,0,1,1
gate_proj,50,0,1,406056
up_proj,50,0,1,1
act_fn,50,0,1,1
down_proj,50,0,1,1
final_layernorm,50,0,1,10116
lm_head,50,0,1,857743
embedding,51,0,1,80253
input_layernorm,51,0,1,1
q_proj,51,0,1,1
k_proj,51,0,1,1
v_proj,51,0,1,1
rope,51,0,1,1
attn,51,0,1,1
o_proj,51,0,1,1
post_layernorm,51,0,1,1
gate_proj,51,0,1,406723
up_proj,51,0,1,1
act_fn,51,0,1,1
down_proj,51,0,1,1
final_layernorm,51,0,1,10132
lm_head,51,0,1,859066
embedding,52,0,1,80489
input_layernorm,52,0,1,1
q_proj,52,0,1,1
k_proj,52,0,1,1
v_proj,52,0,1,1
rope,52,0,1,1
attn,52,0,1,1
o_proj,52,0,1,1
post_layernorm,52,0,1,1
gate_proj,52,0,1,407390
up_proj,52,0,1,1
act_fn,52,0,1,1
down_proj,52,0,1,1
final_layernorm,52,0,1,10148
lm_head,52,0,1,860388
embedding,53,0,1,80725
input_layernorm,53,0,1,1
q_proj,53,0,1,1
k_proj,53,0,1,1
v_proj,53,0,1,1
rope,53,0,1,1
attn,53,0,1,1
o_proj,53,0,1,1
post_layernorm,53,0,1,1
gate_proj,53,0,1,408058
up_proj,53,0,1,1
act_fn,53,0,1,1
down_proj,53,0,1,1
final_layernorm,53,0,1,10163
lm_head,53,0,1,861710
embedding,54,0,1,80962
input_layernorm,54,0,1,1
q_proj,54,0,1,1
k_proj,54,0,1,1
v_proj,54,0,1,1
rope,54,0,1,1
attn,54,0,1,1
o_proj,54,0,1,1
post_layernorm,54,0,1,1
gate_proj,54,0,1,408725
up_proj,54,0,1,1
act_fn,54,0,1,1
down_proj,54,0,1,1
final_layernorm,54,0,1,10179
lm_head,54,0,1,863032
embedding,55,0,1,81198
input_layernorm,55,0,1,1
q_proj,55,0,1,1
k_proj,55,0,1,1
v_proj,55,0,1,1
rope,55,0,1,1
attn,55,0,1,1
o_proj,55,0,1,1
post_layernorm,55,0,1,1
gate_proj,55,0,1,409392
up_proj,55,0,1,1
act_fn,55,0,1,1
down_proj,55,0,1,1
final_layernorm,55,0,1,10194
lm_head,55,0,1,864356
embedding,56,0,1,81434
input_layernorm,56,0,1,1
q_proj,56,0,1,1
k_proj,56,0,1,1
v_proj,56,0,1,1
rope,56,0,1,1
attn,56,0,1,1
o_proj,56,0,1,1
post_layernorm,56,0,1,1
gate_proj,56,0,1,410059
up_proj,56,0,1,1
act_fn,56,0,1,1
down_proj,56,0,1,1
final_layernorm,56,0,1,10210
lm_head,56,0,1,865678
embedding,57,0,1,81671
input_layernorm,57,0,1,1
q_proj,57,0,1,1
k_proj,57,0,1,1
v_proj,57,0,1,1
rope,57,0,1,1
attn,57,0,1,1
o_proj,57,0,1,1
post_layernorm,57,0,1,1
gate_proj,57,0,1,410727
up_proj,57,0,1,1
act_fn,57,0,1,1
down_proj,57,0,1,1
final_layernorm,57,0,1,10226
lm_head,57,0,1,866999
embedding,58,0,1,81907
input_layernorm,58,0,1,1
q_proj,58,0,1,1
k_proj,58,0,1,1
v_proj,58,0,1,1
rope,58,0,1,1
attn,58,0,1,1
o_proj,58,0,1,1
post_layernorm,58,0,1,1
gate_proj,58,0,1,411394
up_proj,58,0,1,1
act_fn,58,0,1,1
down_proj,58,0,1,1
final_layernorm,58,0,1,10241
lm_head,58,0,1,868323
embedding,59,0,1,82143
input_layernorm,59,0,1,1
q_proj,59,0,1,1
k_proj,59,0,1,1
v_proj,59,0,1,1
rope,59,0,1,1
attn,59,0,1,1
o_proj,59,0,1,1
post_layernorm,59,0,1,1
gate_proj,59,0,1,412061
up_proj,59,0,1,1
act_fn,59,0,1,1
down_proj,59,0,1,1
final_layernorm,59,0,1,10257
lm_head,59,0,1,869645
embedding,60,0,1,82380
input_layernorm,60,0,1,1
q_proj,60,0,1,1
k_proj,60,0,1,1
v_proj,60,0,1,1
rope,60,0,1,1
attn,60,0,1,1
o_proj,60,0,1,1
post_layernorm,60,0,1,1
gate_proj,60,0,1,412728
up_proj,60,0,1,1
act_fn,60,0,1,1
down_proj,60,0,1,1
final_layernorm,60,0,1,10272
lm_head,60,0,1,870968
embedding,61,0,1,82616
input_layernorm,61,0,1,1
q_proj,61,0,1,1
k_proj,61,0,1,1
v_proj,61,0,1,1
rope,61,0,1,1
attn,61,0,1,1
o_proj,61,0,1,1
post_layernorm,61,0,1,1
gate_proj,61,0,1,413396
up_proj,61,0,1,1
act_fn,61,0,1,1
down_proj,61,0,1,1
final_layernorm,61,0,1,10288
lm_head,61,0,1,872289
embedding,62,0,1,82852
input_layernorm,62,0,1,1
q_proj,62,0,1,1
k_proj,62,0,1,1
v_proj,62,0,1,1
rope,62,0,1,1
attn,62,0,1,1
o_proj,62,0,1,1
post_layernorm,62,0,1,1
gate_proj,62,0,1,414063
up_proj,62,0,1,1
act_fn,62,0,1,1
down_proj,62,0,1,1
final_layernorm,62,0,1,10304
lm_head,62,0,1,873612
embedding,63,0,1,83089
input_layernorm,63,0,1,1
q_proj,63,0,1,1
k_proj,63,0,1,1
v_proj,63,0,1,1
rope,63,0,1,1
attn,63,0,1,1
o_proj,63,0,1,1
post_layernorm,63,0,1,1
gate_proj,63,0,1,414730
up_proj,63,0,1,1
act_fn,63,0,1,1
down_proj,63,0,1,1
final_layernorm,63,0,1,10319
lm_head,63,0,1,874935
embedding,64,0,1,83325
input_layernorm,64,0,1,1
q_proj,64,0,1,1
k_proj,64,0,1,1
v_proj,64,0,1,1
rope,64,0,1,1
attn,64,0,1,1
o_proj,64,0,1,1
post_layernorm,64,0,1,1
gate_proj,64,0,1,415397
up_proj,64,0,1,1
act_fn,64,0,1,1
down_proj,64,0,1,1
final_layernorm,64,0,1,10335
lm_head,64,0,1,876257
embedding,65,0,1,83561
input_layernorm,65,0,1,1
q_proj,65,0,1,1
k_proj,65,0,1,1
v_proj,65,0,1,1
rope,65,0,1,1
attn,65,0,1,1
o_proj,65,0,1,1
post_layernorm,65,0,1,1
gate_proj,65,0,1,416065
up_proj,65,0,1,1
act_fn,65,0,1,1
down_proj,65,0,1,1
final_layernorm,65,0,1,10350
lm_head,65,0,1,877580
embedding,66,0,1,83797
input_layernorm,66,0,1,1
q_proj,66,0,1,1
k_proj,66,0,1,1
v_proj,66,0,1,1
rope,66,0,1,1
attn,66,0,1,1
o_proj,66,0,1,1
post_layernorm,66,0,1,1
gate_proj,66,0,1,416732
up_proj,66,0,1,1
act_fn,66,0,1,1
down_proj,66,0,1,1
final_layernorm,66,0,1,10366
lm_head,66,0,1,878902
embedding,67,0,1,84034
input_layernorm,67,0,1,1
q_proj,67,0,1,1
k_proj,67,0,1,1
v_proj,67,0,1,1
rope,67,0,1,1
attn,67,0,1,1
o_proj,67,0,1,1
post_layernorm,67,0,1,1
gate_proj,67,0,1,417399
up_proj,67,0,1,1
act_fn,67,0,1,1
down_proj,67,0,1,1
final_layernorm,67,0,1,10382
lm_head,67,0,1,880224
embedding,68,0,1,84270
input_layernorm,68,0,1,1
q_proj,68,0,1,1
k_proj,68,0,1,1
v_proj,68,0,1,1
rope,68,0,1,1
attn,68,0,1,1
o_proj,68,0,1,1
post_layernorm,68,0,1,1
gate_proj,68,0,1,418066
up_proj,68,0,1,1
act_fn,68,0,1,1
down_proj,68,0,1,1
final_layernorm,68,0,1,10397
lm_head,68,0,1,881548
embedding,69,0,1,84506
input_layernorm,69,0,1,1
q_proj,69,0,1,1
k_proj,69,0,1,1
v_proj,69,0,1,1
rope,69,0,1,1
attn,69,0,1,1
o_proj,69,0,1,1
post_layernorm,69,0,1,1
gate_proj,69,0,1,418734
up_proj,69,0,1,1
act_fn,69,0,1,1
down_proj,69,0,1,1
final_layernorm,69,0,1,10413
lm_head,69,0,1,882869
embedding,70,0,1,84743
input_layernorm,70,0,1,1
q_proj,70,0,1,1
k_proj,70,0,1,1
v_proj,70,0,1,1
rope,70,0,1,1
