layer_name,input,kv_cache,tp_size,latency(ns)
gate,26,0,8,74895
expert.w1,26,0,8,16413
expert.w3,26,0,8,15990
act_fn,26,0,8,3919
expert.w2,26,0,8,14140
final_layernorm,26,0,8,8051
lm_head,26,0,8,52074
embedding,27,0,8,3927
input_layernorm,27,0,8,7892
q_proj,27,0,8,6595
k_proj,27,0,8,3609
v_proj,27,0,8,3329
rope,27,0,8,13178
o_proj,27,0,8,6818
post_layernorm,27,0,8,8158
gate,27,0,8,75210
expert.w1,27,0,8,16411
expert.w3,27,0,8,15928
act_fn,27,0,8,3804
expert.w2,27,0,8,14110
final_layernorm,27,0,8,8066
lm_head,27,0,8,51805
embedding,28,0,8,3919
input_layernorm,28,0,8,7900
q_proj,28,0,8,6602
k_proj,28,0,8,3615
v_proj,28,0,8,3319
rope,28,0,8,13220
o_proj,28,0,8,6843
post_layernorm,28,0,8,8176
gate,28,0,8,74665
expert.w1,28,0,8,14879
expert.w3,28,0,8,14649
act_fn,28,0,8,4024
expert.w2,28,0,8,14156
final_layernorm,28,0,8,8073
lm_head,28,0,8,51794
embedding,29,0,8,3978
input_layernorm,29,0,8,7924
q_proj,29,0,8,6680
k_proj,29,0,8,3614
v_proj,29,0,8,3319
rope,29,0,8,13203
o_proj,29,0,8,6812
post_layernorm,29,0,8,8167
gate,29,0,8,75436
expert.w1,29,0,8,15044
expert.w3,29,0,8,14703
act_fn,29,0,8,4003
expert.w2,29,0,8,14258
final_layernorm,29,0,8,8036
lm_head,29,0,8,52068
embedding,30,0,8,3973
input_layernorm,30,0,8,7921
q_proj,30,0,8,6625
k_proj,30,0,8,3619
v_proj,30,0,8,3321
rope,30,0,8,13214
o_proj,30,0,8,6828
post_layernorm,30,0,8,8234
gate,30,0,8,75019
expert.w1,30,0,8,15126
expert.w3,30,0,8,14643
act_fn,30,0,8,3982
expert.w2,30,0,8,14042
final_layernorm,30,0,8,8046
lm_head,30,0,8,52161
embedding,31,0,8,4001
input_layernorm,31,0,8,7918
q_proj,31,0,8,6614
k_proj,31,0,8,3611
v_proj,31,0,8,3330
rope,31,0,8,13168
o_proj,31,0,8,6845
post_layernorm,31,0,8,8205
gate,31,0,8,75560
expert.w1,31,0,8,15158
expert.w3,31,0,8,14701
act_fn,31,0,8,4054
expert.w2,31,0,8,14194
final_layernorm,31,0,8,8072
lm_head,31,0,8,51853
embedding,32,0,8,4168
input_layernorm,32,0,8,7931
q_proj,32,0,8,6662
k_proj,32,0,8,3642
v_proj,32,0,8,3369
rope,32,0,8,13178
o_proj,32,0,8,6858
post_layernorm,32,0,8,8244
gate,32,0,8,68578
expert.w1,32,0,8,15305
expert.w3,32,0,8,14649
act_fn,32,0,8,4029
expert.w2,32,0,8,14038
final_layernorm,32,0,8,8121
lm_head,32,0,8,51998
embedding,33,0,8,4158
input_layernorm,33,0,8,7965
q_proj,33,0,8,7769
k_proj,33,0,8,3599
v_proj,33,0,8,3331
rope,33,0,8,13242
o_proj,33,0,8,6902
post_layernorm,33,0,8,8231
gate,33,0,8,70024
expert.w1,33,0,8,16581
expert.w3,33,0,8,16226
act_fn,33,0,8,4229
expert.w2,33,0,8,14206
final_layernorm,33,0,8,8058
lm_head,33,0,8,51918
embedding,34,0,8,4110
input_layernorm,34,0,8,7965
q_proj,34,0,8,7777
k_proj,34,0,8,3593
v_proj,34,0,8,3337
rope,34,0,8,13216
o_proj,34,0,8,7017
post_layernorm,34,0,8,8250
gate,34,0,8,69450
expert.w1,34,0,8,16573
expert.w3,34,0,8,16180
act_fn,34,0,8,4198
expert.w2,34,0,8,14236
final_layernorm,34,0,8,8128
lm_head,34,0,8,51844
embedding,35,0,8,4129
input_layernorm,35,0,8,7971
q_proj,35,0,8,7817
k_proj,35,0,8,3604
v_proj,35,0,8,3337
rope,35,0,8,13172
o_proj,35,0,8,7017
post_layernorm,35,0,8,8253
gate,35,0,8,69805
expert.w1,35,0,8,16598
expert.w3,35,0,8,16041
act_fn,35,0,8,4240
expert.w2,35,0,8,14069
final_layernorm,35,0,8,8183
lm_head,35,0,8,52047
embedding,36,0,8,4181
input_layernorm,36,0,8,7982
q_proj,36,0,8,7810
k_proj,36,0,8,3609
v_proj,36,0,8,3366
rope,36,0,8,13178
o_proj,36,0,8,7057
post_layernorm,36,0,8,8253
gate,36,0,8,69085
expert.w1,36,0,8,16641
expert.w3,36,0,8,16078
act_fn,36,0,8,4178
expert.w2,36,0,8,14206
final_layernorm,36,0,8,8175
lm_head,36,0,8,52106
embedding,37,0,8,4263
input_layernorm,37,0,8,7931
q_proj,37,0,8,7867
k_proj,37,0,8,3610
v_proj,37,0,8,3351
rope,37,0,8,13174
o_proj,37,0,8,7085
post_layernorm,37,0,8,8220
gate,37,0,8,69969
expert.w1,37,0,8,16649
expert.w3,37,0,8,16053
act_fn,37,0,8,4042
expert.w2,37,0,8,14177
final_layernorm,37,0,8,8139
lm_head,37,0,8,52321
embedding,38,0,8,4244
input_layernorm,38,0,8,7944
q_proj,38,0,8,7867
k_proj,38,0,8,3595
v_proj,38,0,8,3348
rope,38,0,8,13228
o_proj,38,0,8,7099
post_layernorm,38,0,8,8218
gate,38,0,8,69341
expert.w1,38,0,8,16640
expert.w3,38,0,8,16159
act_fn,38,0,8,4038
expert.w2,38,0,8,14158
final_layernorm,38,0,8,8178
lm_head,38,0,8,52122
embedding,39,0,8,4285
input_layernorm,39,0,8,7950
q_proj,39,0,8,7818
k_proj,39,0,8,3611
v_proj,39,0,8,3363
rope,39,0,8,13188
o_proj,39,0,8,7110
post_layernorm,39,0,8,8285
gate,39,0,8,69979
expert.w1,39,0,8,16709
expert.w3,39,0,8,16063
act_fn,39,0,8,3902
expert.w2,39,0,8,14220
final_layernorm,39,0,8,8142
lm_head,39,0,8,52045
embedding,40,0,8,4253
input_layernorm,40,0,8,7956
q_proj,40,0,8,7905
k_proj,40,0,8,3603
v_proj,40,0,8,3373
rope,40,0,8,13175
o_proj,40,0,8,7090
post_layernorm,40,0,8,8279
gate,40,0,8,69342
expert.w1,40,0,8,16734
expert.w3,40,0,8,16064
act_fn,40,0,8,3977
expert.w2,40,0,8,14302
final_layernorm,40,0,8,8147
lm_head,40,0,8,52309
embedding,41,0,8,4320
input_layernorm,41,0,8,7981
q_proj,41,0,8,7907
k_proj,41,0,8,3606
v_proj,41,0,8,3360
rope,41,0,8,13227
o_proj,41,0,8,7097
post_layernorm,41,0,8,8257
gate,41,0,8,70617
expert.w1,41,0,8,16766
expert.w3,41,0,8,16043
act_fn,41,0,8,3913
expert.w2,41,0,8,14350
final_layernorm,41,0,8,8179
lm_head,41,0,8,51986
embedding,42,0,8,4627
input_layernorm,42,0,8,7983
q_proj,42,0,8,7977
k_proj,42,0,8,3604
v_proj,42,0,8,3373
rope,42,0,8,13241
o_proj,42,0,8,7171
post_layernorm,42,0,8,8292
gate,42,0,8,70293
expert.w1,42,0,8,16751
expert.w3,42,0,8,16143
act_fn,42,0,8,3743
expert.w2,42,0,8,14287
final_layernorm,42,0,8,8199
lm_head,42,0,8,52245
embedding,43,0,8,4624
input_layernorm,43,0,8,8014
q_proj,43,0,8,7929
k_proj,43,0,8,3600
v_proj,43,0,8,3382
rope,43,0,8,13239
o_proj,43,0,8,7149
post_layernorm,43,0,8,8324
gate,43,0,8,70808
expert.w1,43,0,8,16679
expert.w3,43,0,8,16334
act_fn,43,0,8,3723
expert.w2,43,0,8,14282
final_layernorm,43,0,8,8230
lm_head,43,0,8,52368
embedding,44,0,8,4687
input_layernorm,44,0,8,8029
q_proj,44,0,8,8010
k_proj,44,0,8,3599
v_proj,44,0,8,3366
rope,44,0,8,13265
o_proj,44,0,8,7112
post_layernorm,44,0,8,8300
gate,44,0,8,70213
expert.w1,44,0,8,16791
expert.w3,44,0,8,16137
act_fn,44,0,8,3791
expert.w2,44,0,8,14127
final_layernorm,44,0,8,8203
lm_head,44,0,8,52357
embedding,45,0,8,4752
input_layernorm,45,0,8,8059
q_proj,45,0,8,7986
k_proj,45,0,8,3606
v_proj,45,0,8,3373
rope,45,0,8,13276
o_proj,45,0,8,7114
post_layernorm,45,0,8,8356
gate,45,0,8,70789
expert.w1,45,0,8,16730
expert.w3,45,0,8,16096
act_fn,45,0,8,3960
expert.w2,45,0,8,14358
final_layernorm,45,0,8,8255
lm_head,45,0,8,52402
embedding,46,0,8,4736
input_layernorm,46,0,8,8060
q_proj,46,0,8,7941
k_proj,46,0,8,3611
v_proj,46,0,8,3368
rope,46,0,8,13265
o_proj,46,0,8,7160
post_layernorm,46,0,8,8372
gate,46,0,8,70412
expert.w1,46,0,8,16654
expert.w3,46,0,8,16218
act_fn,46,0,8,3853
expert.w2,46,0,8,14277
final_layernorm,46,0,8,8264
lm_head,46,0,8,52585
embedding,47,0,8,4834
input_layernorm,47,0,8,8077
q_proj,47,0,8,7898
k_proj,47,0,8,3615
v_proj,47,0,8,3370
rope,47,0,8,13246
o_proj,47,0,8,7121
post_layernorm,47,0,8,8389
gate,47,0,8,70733
expert.w1,47,0,8,16846
expert.w3,47,0,8,16207
act_fn,47,0,8,4003
expert.w2,47,0,8,14134
final_layernorm,47,0,8,8252
lm_head,47,0,8,52350
embedding,48,0,8,4814
input_layernorm,48,0,8,8077
q_proj,48,0,8,7971
k_proj,48,0,8,3633
v_proj,48,0,8,3392
rope,48,0,8,13445
o_proj,48,0,8,7099
post_layernorm,48,0,8,8399
gate,48,0,8,70180
expert.w1,48,0,8,16868
expert.w3,48,0,8,16259
act_fn,48,0,8,3969
expert.w2,48,0,8,14275
final_layernorm,48,0,8,8279
lm_head,48,0,8,52558
embedding,49,0,8,4804
input_layernorm,49,0,8,8093
q_proj,49,0,8,8021
k_proj,49,0,8,3627
v_proj,49,0,8,3363
rope,49,0,8,13278
o_proj,49,0,8,7098
post_layernorm,49,0,8,8398
gate,49,0,8,71699
expert.w1,49,0,8,16857
expert.w3,49,0,8,16222
act_fn,49,0,8,4430
expert.w2,49,0,8,14315
final_layernorm,49,0,8,8319
lm_head,49,0,8,52605
embedding,50,0,8,4795
input_layernorm,50,0,8,8111
q_proj,50,0,8,8026
k_proj,50,0,8,3625
v_proj,50,0,8,3374
rope,50,0,8,13261
o_proj,50,0,8,7118
post_layernorm,50,0,8,8398
gate,50,0,8,71313
expert.w1,50,0,8,16930
expert.w3,50,0,8,16236
act_fn,50,0,8,4286
expert.w2,50,0,8,14270
final_layernorm,50,0,8,8323
lm_head,50,0,8,52427
embedding,51,0,8,4821
input_layernorm,51,0,8,8129
q_proj,51,0,8,7992
k_proj,51,0,8,3635
v_proj,51,0,8,3380
rope,51,0,8,13254
o_proj,51,0,8,7127
post_layernorm,51,0,8,8431
gate,51,0,8,71821
expert.w1,51,0,8,16918
expert.w3,51,0,8,16255
act_fn,51,0,8,4259
expert.w2,51,0,8,14243
final_layernorm,51,0,8,8333
lm_head,51,0,8,52662
embedding,52,0,8,4972
input_layernorm,52,0,8,8141
q_proj,52,0,8,7935
k_proj,52,0,8,3618
v_proj,52,0,8,3391
rope,52,0,8,13285
o_proj,52,0,8,7137
post_layernorm,52,0,8,8454
gate,52,0,8,71075
expert.w1,52,0,8,16975
expert.w3,52,0,8,16405
act_fn,52,0,8,4053
expert.w2,52,0,8,14326
final_layernorm,52,0,8,8335
lm_head,52,0,8,52370
embedding,53,0,8,4993
input_layernorm,53,0,8,8162
q_proj,53,0,8,8073
k_proj,53,0,8,3618
v_proj,53,0,8,3386
rope,53,0,8,13287
o_proj,53,0,8,7129
post_layernorm,53,0,8,8436
gate,53,0,8,71697
expert.w1,53,0,8,16929
expert.w3,53,0,8,16357
act_fn,53,0,8,4010
expert.w2,53,0,8,14270
final_layernorm,53,0,8,8359
lm_head,53,0,8,52571
embedding,54,0,8,5047
input_layernorm,54,0,8,8167
q_proj,54,0,8,8078
k_proj,54,0,8,3630
v_proj,54,0,8,3390
rope,54,0,8,13491
o_proj,54,0,8,7142
post_layernorm,54,0,8,8503
gate,54,0,8,71676
expert.w1,54,0,8,17060
expert.w3,54,0,8,16342
act_fn,54,0,8,3996
expert.w2,54,0,8,14391
final_layernorm,54,0,8,8357
lm_head,54,0,8,52542
embedding,55,0,8,5069
input_layernorm,55,0,8,8175
q_proj,55,0,8,7993
k_proj,55,0,8,3621
v_proj,55,0,8,3388
rope,55,0,8,13321
o_proj,55,0,8,7101
post_layernorm,55,0,8,8531
gate,55,0,8,71942
expert.w1,55,0,8,17082
expert.w3,55,0,8,16337
act_fn,55,0,8,3989
expert.w2,55,0,8,14362
final_layernorm,55,0,8,8408
lm_head,55,0,8,52504
embedding,56,0,8,5025
input_layernorm,56,0,8,8186
q_proj,56,0,8,8067
k_proj,56,0,8,3624
v_proj,56,0,8,3404
rope,56,0,8,13527
o_proj,56,0,8,7168
post_layernorm,56,0,8,8512
gate,56,0,8,71161
expert.w1,56,0,8,17038
expert.w3,56,0,8,16431
act_fn,56,0,8,4071
expert.w2,56,0,8,14461
final_layernorm,56,0,8,8372
lm_head,56,0,8,52693
embedding,57,0,8,5138
input_layernorm,57,0,8,8210
q_proj,57,0,8,8081
k_proj,57,0,8,4267
v_proj,57,0,8,4187
rope,57,0,8,13553
o_proj,57,0,8,7160
post_layernorm,57,0,8,8490
gate,57,0,8,72224
expert.w1,57,0,8,16987
expert.w3,57,0,8,16655
act_fn,57,0,8,4007
expert.w2,57,0,8,14328
final_layernorm,57,0,8,8330
lm_head,57,0,8,52645
embedding,58,0,8,5195
input_layernorm,58,0,8,8210
q_proj,58,0,8,8027
k_proj,58,0,8,4262
v_proj,58,0,8,4200
rope,58,0,8,13543
o_proj,58,0,8,7182
post_layernorm,58,0,8,8500
gate,58,0,8,72088
expert.w1,58,0,8,16983
expert.w3,58,0,8,16656
act_fn,58,0,8,3998
expert.w2,58,0,8,14361
final_layernorm,58,0,8,8396
lm_head,58,0,8,52638
embedding,59,0,8,5240
input_layernorm,59,0,8,8237
q_proj,59,0,8,8083
k_proj,59,0,8,4276
v_proj,59,0,8,4177
rope,59,0,8,13579
o_proj,59,0,8,7129
post_layernorm,59,0,8,8496
gate,59,0,8,72242
expert.w1,59,0,8,17009
expert.w3,59,0,8,16697
act_fn,59,0,8,4018
expert.w2,59,0,8,14249
final_layernorm,59,0,8,8367
lm_head,59,0,8,52818
embedding,60,0,8,5323
input_layernorm,60,0,8,8251
q_proj,60,0,8,8119
k_proj,60,0,8,4280
v_proj,60,0,8,4182
rope,60,0,8,13394
o_proj,60,0,8,7139
post_layernorm,60,0,8,8529
gate,60,0,8,71779
expert.w1,60,0,8,17069
expert.w3,60,0,8,16578
act_fn,60,0,8,4040
expert.w2,60,0,8,14413
final_layernorm,60,0,8,8450
lm_head,60,0,8,53112
embedding,61,0,8,5311
input_layernorm,61,0,8,8269
q_proj,61,0,8,8159
k_proj,61,0,8,4273
v_proj,61,0,8,4179
rope,61,0,8,13495
o_proj,61,0,8,7163
post_layernorm,61,0,8,8517
gate,61,0,8,72350
expert.w1,61,0,8,17103
expert.w3,61,0,8,16575
act_fn,61,0,8,4003
expert.w2,61,0,8,14457
final_layernorm,61,0,8,8451
lm_head,61,0,8,53150
embedding,62,0,8,5527
input_layernorm,62,0,8,8269
q_proj,62,0,8,8187
k_proj,62,0,8,4274
v_proj,62,0,8,4190
rope,62,0,8,13743
o_proj,62,0,8,7218
post_layernorm,62,0,8,8539
gate,62,0,8,72139
expert.w1,62,0,8,17172
expert.w3,62,0,8,16622
act_fn,62,0,8,3993
expert.w2,62,0,8,14574
final_layernorm,62,0,8,8462
lm_head,62,0,8,53156
embedding,63,0,8,5542
input_layernorm,63,0,8,8274
q_proj,63,0,8,8089
k_proj,63,0,8,4300
v_proj,63,0,8,4213
rope,63,0,8,13872
o_proj,63,0,8,7163
post_layernorm,63,0,8,8542
gate,63,0,8,72653
expert.w1,63,0,8,17089
expert.w3,63,0,8,16628
act_fn,63,0,8,3994
expert.w2,63,0,8,14405
final_layernorm,63,0,8,8486
lm_head,63,0,8,53175
embedding,64,0,8,5500
input_layernorm,64,0,8,8310
q_proj,64,0,8,8116
k_proj,64,0,8,4299
v_proj,64,0,8,4197
rope,64,0,8,13854
o_proj,64,0,8,7187
post_layernorm,64,0,8,8554
gate,64,0,8,66516
expert.w1,64,0,8,23302
expert.w3,64,0,8,23502
act_fn,64,0,8,4132
expert.w2,64,0,8,14319
final_layernorm,64,0,8,8461
lm_head,64,0,8,53192
embedding,65,0,8,5545
input_layernorm,65,0,8,8335
q_proj,65,0,8,12076
k_proj,65,0,8,4305
v_proj,65,0,8,4225
rope,65,0,8,13838
o_proj,65,0,8,8800
post_layernorm,65,0,8,8612
gate,65,0,8,68414
expert.w1,65,0,8,23339
expert.w3,65,0,8,23639
act_fn,65,0,8,4425
expert.w2,65,0,8,23152
final_layernorm,65,0,8,8463
lm_head,65,0,8,87739
embedding,66,0,8,5452
input_layernorm,66,0,8,8345
