layer_name,input,kv_cache,tp_size,latency(ns)
embedding,1,0,1,2432
input_layernorm,1,0,1,13505
q_proj,1,0,1,2352
k_proj,1,0,1,15184
v_proj,1,0,1,15087
rope,1,0,1,22735
o_proj,1,0,1,2400
post_layernorm,1,0,1,14654
gate_proj,1,0,1,172686
up_proj,1,0,1,172029
act_fn,1,0,1,3856
down_proj,1,0,1,168893
final_layernorm,1,0,1,14145
lm_head,1,0,1,1475931
embedding,2,0,1,3296
input_layernorm,2,0,1,17791
q_proj,2,0,1,53071
k_proj,2,0,1,16096
v_proj,2,0,1,15999
rope,2,0,1,29951
o_proj,2,0,1,52784
post_layernorm,2,0,1,19215
gate_proj,2,0,1,174685
up_proj,2,0,1,174429
act_fn,2,0,1,4352
down_proj,2,0,1,171421
final_layernorm,2,0,1,18816
lm_head,2,0,1,1486188
embedding,3,0,1,3872
input_layernorm,3,0,1,17727
q_proj,3,0,1,53183
k_proj,3,0,1,16223
v_proj,3,0,1,15935
rope,3,0,1,29887
o_proj,3,0,1,52815
post_layernorm,3,0,1,18975
gate_proj,3,0,1,174654
up_proj,3,0,1,174222
act_fn,3,0,1,4480
down_proj,3,0,1,171837
final_layernorm,3,0,1,18591
lm_head,3,0,1,1488476
embedding,4,0,1,4288
input_layernorm,4,0,1,18496
q_proj,4,0,1,53456
k_proj,4,0,1,16128
v_proj,4,0,1,15919
rope,4,0,1,30430
o_proj,4,0,1,52831
post_layernorm,4,0,1,19872
gate_proj,4,0,1,175630
up_proj,4,0,1,175086
act_fn,4,0,1,4528
down_proj,4,0,1,171869
final_layernorm,4,0,1,19489
lm_head,4,0,1,1490797
embedding,5,0,1,4928
input_layernorm,5,0,1,18559
q_proj,5,0,1,53583
k_proj,5,0,1,16320
v_proj,5,0,1,15919
rope,5,0,1,30126
o_proj,5,0,1,53055
post_layernorm,5,0,1,19888
gate_proj,5,0,1,175261
up_proj,5,0,1,174798
act_fn,5,0,1,4704
down_proj,5,0,1,172126
final_layernorm,5,0,1,19552
lm_head,5,0,1,1492621
embedding,6,0,1,5536
input_layernorm,6,0,1,18687
q_proj,6,0,1,53743
k_proj,6,0,1,16288
v_proj,6,0,1,15999
rope,6,0,1,30463
o_proj,6,0,1,53103
post_layernorm,6,0,1,20192
gate_proj,6,0,1,175230
up_proj,6,0,1,175166
act_fn,6,0,1,4799
down_proj,6,0,1,172078
final_layernorm,6,0,1,19808
lm_head,6,0,1,1494349
embedding,7,0,1,6016
input_layernorm,7,0,1,18655
q_proj,7,0,1,53327
k_proj,7,0,1,16239
v_proj,7,0,1,15951
rope,7,0,1,30111
o_proj,7,0,1,53071
post_layernorm,7,0,1,20160
gate_proj,7,0,1,175661
up_proj,7,0,1,175471
act_fn,7,0,1,4768
down_proj,7,0,1,172413
final_layernorm,7,0,1,19760
lm_head,7,0,1,1495838
embedding,8,0,1,6496
input_layernorm,8,0,1,20223
q_proj,8,0,1,53391
k_proj,8,0,1,16256
v_proj,8,0,1,16095
rope,8,0,1,30527
o_proj,8,0,1,53120
post_layernorm,8,0,1,21183
gate_proj,8,0,1,176142
up_proj,8,0,1,175517
act_fn,8,0,1,5104
down_proj,8,0,1,172349
final_layernorm,8,0,1,20720
lm_head,8,0,1,1497550
embedding,9,0,1,7167
input_layernorm,9,0,1,20383
q_proj,9,0,1,53743
k_proj,9,0,1,16351
v_proj,9,0,1,16000
rope,9,0,1,30174
o_proj,9,0,1,53375
post_layernorm,9,0,1,21568
gate_proj,9,0,1,178141
up_proj,9,0,1,177198
act_fn,9,0,1,5088
down_proj,9,0,1,172494
final_layernorm,9,0,1,21149
lm_head,9,0,1,1499199
embedding,10,0,1,7712
input_layernorm,10,0,1,20415
q_proj,10,0,1,53807
k_proj,10,0,1,16320
v_proj,10,0,1,15999
rope,10,0,1,30431
o_proj,10,0,1,53312
post_layernorm,10,0,1,21664
gate_proj,10,0,1,178110
up_proj,10,0,1,177006
act_fn,10,0,1,5152
down_proj,10,0,1,172941
final_layernorm,10,0,1,21183
lm_head,10,0,1,1501054
