layer_name,input,kv_cache,tp_size,latency(ns)
final_layernorm,6,0,8,7762
lm_head,6,0,8,45090
embedding,7,0,8,5764
input_layernorm,7,0,8,7603
q_proj,7,0,8,8764
k_proj,7,0,8,3754
v_proj,7,0,8,3425
rope,7,0,8,11235
attn,7,0,8,1699
o_proj,7,0,8,6734
post_layernorm,7,0,8,7924
gate,7,0,8,65927
expert.w1,7,0,8,15929
expert.w3,7,0,8,15644
act_fn,7,0,8,3932
expert.w2,7,0,8,12372
final_layernorm,7,0,8,7787
lm_head,7,0,8,45130
embedding,8,0,8,6085
input_layernorm,8,0,8,7376
q_proj,8,0,8,8678
k_proj,8,0,8,3698
v_proj,8,0,8,3369
rope,8,0,8,10892
attn,8,0,8,1643
o_proj,8,0,8,6673
post_layernorm,8,0,8,7730
gate,8,0,8,63242
expert.w1,8,0,8,15740
expert.w3,8,0,8,15538
act_fn,8,0,8,3644
expert.w2,8,0,8,12321
final_layernorm,8,0,8,7593
lm_head,8,0,8,45027
embedding,9,0,8,6905
input_layernorm,9,0,8,7613
q_proj,9,0,8,8811
k_proj,9,0,8,3766
v_proj,9,0,8,3439
rope,9,0,8,11253
attn,9,0,8,1704
o_proj,9,0,8,6689
post_layernorm,9,0,8,7943
gate,9,0,8,67578
expert.w1,9,0,8,16013
expert.w3,9,0,8,16069
act_fn,9,0,8,3742
expert.w2,9,0,8,12375
final_layernorm,9,0,8,7801
lm_head,9,0,8,45221
embedding,10,0,8,6787
input_layernorm,10,0,8,7248
q_proj,10,0,8,7412
k_proj,10,0,8,3703
v_proj,10,0,8,3372
rope,10,0,8,10865
attn,10,0,8,1639
o_proj,10,0,8,6715
post_layernorm,10,0,8,7591
gate,10,0,8,64819
expert.w1,10,0,8,15754
expert.w3,10,0,8,15537
act_fn,10,0,8,3495
expert.w2,10,0,8,12302
final_layernorm,10,0,8,7358
lm_head,10,0,8,45052
embedding,11,0,8,7825
input_layernorm,11,0,8,7513
q_proj,11,0,8,7468
k_proj,11,0,8,3772
v_proj,11,0,8,3445
rope,11,0,8,11274
attn,11,0,8,1706
o_proj,11,0,8,6742
post_layernorm,11,0,8,7843
gate,11,0,8,67386
expert.w1,11,0,8,16078
expert.w3,11,0,8,15697
act_fn,11,0,8,3568
expert.w2,11,0,8,12381
final_layernorm,11,0,8,7629
lm_head,11,0,8,45096
embedding,12,0,8,8351
input_layernorm,12,0,8,7492
q_proj,12,0,8,7475
k_proj,12,0,8,3771
v_proj,12,0,8,3449
rope,12,0,8,11313
attn,12,0,8,1698
o_proj,12,0,8,6755
post_layernorm,12,0,8,7848
gate,12,0,8,66810
expert.w1,12,0,8,16058
expert.w3,12,0,8,15992
act_fn,12,0,8,3628
expert.w2,12,0,8,12506
final_layernorm,12,0,8,7699
lm_head,12,0,8,45200
embedding,13,0,8,8635
input_layernorm,13,0,8,7277
q_proj,13,0,8,7469
k_proj,13,0,8,3722
v_proj,13,0,8,3392
rope,13,0,8,10881
attn,13,0,8,1638
o_proj,13,0,8,6769
post_layernorm,13,0,8,7598
gate,13,0,8,65122
expert.w1,13,0,8,15869
expert.w3,13,0,8,15593
act_fn,13,0,8,3427
expert.w2,13,0,8,12444
final_layernorm,13,0,8,7473
lm_head,13,0,8,45077
embedding,14,0,8,9543
input_layernorm,14,0,8,7522
q_proj,14,0,8,7515
k_proj,14,0,8,3790
v_proj,14,0,8,3464
rope,14,0,8,11293
attn,14,0,8,1710
o_proj,14,0,8,6804
post_layernorm,14,0,8,7829
gate,14,0,8,67260
expert.w1,14,0,8,16115
expert.w3,14,0,8,15861
act_fn,14,0,8,3594
expert.w2,14,0,8,12509
final_layernorm,14,0,8,7708
lm_head,14,0,8,45149
embedding,15,0,8,9980
input_layernorm,15,0,8,7540
q_proj,15,0,8,7564
k_proj,15,0,8,3793
v_proj,15,0,8,3475
rope,15,0,8,11255
attn,15,0,8,1715
o_proj,15,0,8,6821
post_layernorm,15,0,8,7825
gate,15,0,8,67662
expert.w1,15,0,8,16132
expert.w3,15,0,8,15845
act_fn,15,0,8,3601
expert.w2,15,0,8,12512
final_layernorm,15,0,8,7721
lm_head,15,0,8,45277
embedding,16,0,8,10198
input_layernorm,16,0,8,7294
q_proj,16,0,8,7483
k_proj,16,0,8,3815
v_proj,16,0,8,3488
rope,16,0,8,10904
attn,16,0,8,1650
o_proj,16,0,8,6724
post_layernorm,16,0,8,7603
gate,16,0,8,64806
expert.w1,16,0,8,15923
expert.w3,16,0,8,15572
act_fn,16,0,8,3548
expert.w2,16,0,8,12392
final_layernorm,16,0,8,7495
lm_head,16,0,8,45212
embedding,17,0,8,3099
input_layernorm,17,0,8,7461
q_proj,17,0,8,8228
k_proj,17,0,8,3580
v_proj,17,0,8,3338
rope,17,0,8,11326
attn,17,0,8,1735
o_proj,17,0,8,6867
post_layernorm,17,0,8,7754
gate,17,0,8,61339
expert.w1,17,0,8,14665
expert.w3,17,0,8,14337
act_fn,17,0,8,3880
expert.w2,17,0,8,13048
final_layernorm,17,0,8,7619
lm_head,17,0,8,48342
embedding,18,0,8,3082
input_layernorm,18,0,8,7295
q_proj,18,0,8,8191
k_proj,18,0,8,3534
v_proj,18,0,8,3296
rope,18,0,8,11023
attn,18,0,8,1690
o_proj,18,0,8,6831
post_layernorm,18,0,8,7572
gate,18,0,8,58964
expert.w1,18,0,8,14616
expert.w3,18,0,8,14173
act_fn,18,0,8,3664
expert.w2,18,0,8,12904
final_layernorm,18,0,8,7360
lm_head,18,0,8,48410
embedding,19,0,8,3164
input_layernorm,19,0,8,7225
q_proj,19,0,8,8178
k_proj,19,0,8,3523
v_proj,19,0,8,3280
rope,19,0,8,10947
attn,19,0,8,1678
o_proj,19,0,8,6825
post_layernorm,19,0,8,7485
gate,19,0,8,58891
expert.w1,19,0,8,14566
expert.w3,19,0,8,14045
act_fn,19,0,8,3575
expert.w2,19,0,8,12929
final_layernorm,19,0,8,7354
lm_head,19,0,8,48396
embedding,20,0,8,3178
input_layernorm,20,0,8,7446
q_proj,20,0,8,8270
k_proj,20,0,8,3594
v_proj,20,0,8,3349
rope,20,0,8,11397
attn,20,0,8,1735
o_proj,20,0,8,6904
post_layernorm,20,0,8,7730
gate,20,0,8,60566
expert.w1,20,0,8,14782
expert.w3,20,0,8,14316
act_fn,20,0,8,3637
expert.w2,20,0,8,12971
final_layernorm,20,0,8,7519
lm_head,20,0,8,48762
embedding,21,0,8,3101
input_layernorm,21,0,8,7260
q_proj,21,0,8,8232
k_proj,21,0,8,3528
v_proj,21,0,8,3300
rope,21,0,8,10985
attn,21,0,8,1684
o_proj,21,0,8,6871
post_layernorm,21,0,8,7524
gate,21,0,8,58950
expert.w1,21,0,8,14566
expert.w3,21,0,8,14137
act_fn,21,0,8,3580
expert.w2,21,0,8,13073
final_layernorm,21,0,8,7308
lm_head,21,0,8,48798
embedding,22,0,8,3667
input_layernorm,22,0,8,7467
q_proj,22,0,8,8310
k_proj,22,0,8,3589
v_proj,22,0,8,3360
rope,22,0,8,11316
attn,22,0,8,1760
o_proj,22,0,8,6928
post_layernorm,22,0,8,7760
gate,22,0,8,61013
expert.w1,22,0,8,14813
expert.w3,22,0,8,14397
act_fn,22,0,8,3662
expert.w2,22,0,8,13064
final_layernorm,22,0,8,7565
lm_head,22,0,8,47988
embedding,23,0,8,3610
input_layernorm,23,0,8,7479
q_proj,23,0,8,8339
k_proj,23,0,8,3594
v_proj,23,0,8,3381
rope,23,0,8,11342
attn,23,0,8,1762
o_proj,23,0,8,6953
post_layernorm,23,0,8,7774
gate,23,0,8,61313
expert.w1,23,0,8,14851
expert.w3,23,0,8,14443
act_fn,23,0,8,3609
expert.w2,23,0,8,13235
final_layernorm,23,0,8,7556
lm_head,23,0,8,47824
embedding,24,0,8,3658
input_layernorm,24,0,8,7261
q_proj,24,0,8,8270
k_proj,24,0,8,3538
v_proj,24,0,8,3320
rope,24,0,8,11011
attn,24,0,8,1685
o_proj,24,0,8,6895
post_layernorm,24,0,8,7565
gate,24,0,8,58641
expert.w1,24,0,8,14792
expert.w3,24,0,8,14328
act_fn,24,0,8,3463
expert.w2,24,0,8,12953
final_layernorm,24,0,8,7305
lm_head,24,0,8,47925
embedding,25,0,8,3770
input_layernorm,25,0,8,7525
q_proj,25,0,8,8404
k_proj,25,0,8,3603
v_proj,25,0,8,3391
rope,25,0,8,11420
attn,25,0,8,1767
o_proj,25,0,8,6963
post_layernorm,25,0,8,7819
gate,25,0,8,63174
expert.w1,25,0,8,15023
expert.w3,25,0,8,14498
act_fn,25,0,8,3654
expert.w2,25,0,8,13082
final_layernorm,25,0,8,7579
lm_head,25,0,8,48577
embedding,26,0,8,3669
input_layernorm,26,0,8,7393
q_proj,26,0,8,8351
k_proj,26,0,8,3571
v_proj,26,0,8,3349
rope,26,0,8,11133
attn,26,0,8,1735
o_proj,26,0,8,6916
post_layernorm,26,0,8,7695
gate,26,0,8,61249
expert.w1,26,0,8,14885
expert.w3,26,0,8,14490
act_fn,26,0,8,3470
expert.w2,26,0,8,13010
final_layernorm,26,0,8,7462
lm_head,26,0,8,48300
embedding,27,0,8,3626
input_layernorm,27,0,8,7285
q_proj,27,0,8,8383
k_proj,27,0,8,3538
v_proj,27,0,8,3335
rope,27,0,8,10950
attn,27,0,8,1705
o_proj,27,0,8,6927
post_layernorm,27,0,8,7568
gate,27,0,8,60871
expert.w1,27,0,8,14779
expert.w3,27,0,8,14602
act_fn,27,0,8,3325
expert.w2,27,0,8,13036
final_layernorm,27,0,8,7409
lm_head,27,0,8,45662
embedding,28,0,8,3770
input_layernorm,28,0,8,7523
q_proj,28,0,8,8471
k_proj,28,0,8,3619
v_proj,28,0,8,3477
rope,28,0,8,11477
attn,28,0,8,1765
o_proj,28,0,8,6947
post_layernorm,28,0,8,7829
gate,28,0,8,62503
expert.w1,28,0,8,13771
expert.w3,28,0,8,13358
act_fn,28,0,8,3691
expert.w2,28,0,8,12963
final_layernorm,28,0,8,7748
lm_head,28,0,8,45302
embedding,29,0,8,3717
input_layernorm,29,0,8,7300
q_proj,29,0,8,8410
k_proj,29,0,8,3563
v_proj,29,0,8,3434
rope,29,0,8,11062
attn,29,0,8,1720
o_proj,29,0,8,6957
post_layernorm,29,0,8,7640
gate,29,0,8,61030
expert.w1,29,0,8,13599
expert.w3,29,0,8,13309
act_fn,29,0,8,3575
expert.w2,29,0,8,12737
final_layernorm,29,0,8,7526
lm_head,29,0,8,45182
embedding,30,0,8,3819
input_layernorm,30,0,8,7555
q_proj,30,0,8,8516
k_proj,30,0,8,3630
v_proj,30,0,8,3484
rope,30,0,8,11457
attn,30,0,8,1789
o_proj,30,0,8,6980
post_layernorm,30,0,8,7866
gate,30,0,8,62822
expert.w1,30,0,8,13832
expert.w3,30,0,8,13551
act_fn,30,0,8,3680
expert.w2,30,0,8,12951
final_layernorm,30,0,8,7771
lm_head,30,0,8,45157
embedding,31,0,8,3881
input_layernorm,31,0,8,7593
q_proj,31,0,8,8530
k_proj,31,0,8,3632
v_proj,31,0,8,3489
rope,31,0,8,11403
attn,31,0,8,1788
o_proj,31,0,8,7004
post_layernorm,31,0,8,7848
gate,31,0,8,63598
expert.w1,31,0,8,13938
expert.w3,31,0,8,13465
act_fn,31,0,8,3691
expert.w2,31,0,8,12927
final_layernorm,31,0,8,7780
lm_head,31,0,8,45478
embedding,32,0,8,3811
input_layernorm,32,0,8,7357
q_proj,32,0,8,8516
k_proj,32,0,8,3609
v_proj,32,0,8,3479
rope,32,0,8,11079
attn,32,0,8,1718
o_proj,32,0,8,6969
post_layernorm,32,0,8,7647
gate,32,0,8,56866
expert.w1,32,0,8,13982
expert.w3,32,0,8,13427
act_fn,32,0,8,3535
expert.w2,32,0,8,12841
final_layernorm,32,0,8,7603
lm_head,32,0,8,45422
embedding,33,0,8,3953
input_layernorm,33,0,8,7614
q_proj,33,0,8,8592
k_proj,33,0,8,3604
v_proj,33,0,8,3459
rope,33,0,8,11451
attn,33,0,8,1806
o_proj,33,0,8,7014
post_layernorm,33,0,8,7889
gate,33,0,8,60038
expert.w1,33,0,8,15231
expert.w3,33,0,8,14924
act_fn,33,0,8,3930
expert.w2,33,0,8,13272
final_layernorm,33,0,8,7808
lm_head,33,0,8,45589
embedding,34,0,8,4052
input_layernorm,34,0,8,7616
q_proj,34,0,8,8627
k_proj,34,0,8,3609
v_proj,34,0,8,3461
rope,34,0,8,11459
attn,34,0,8,1807
o_proj,34,0,8,7060
post_layernorm,34,0,8,7898
gate,34,0,8,59925
expert.w1,34,0,8,15291
expert.w3,34,0,8,15169
act_fn,34,0,8,3827
expert.w2,34,0,8,13251
final_layernorm,34,0,8,7798
lm_head,34,0,8,45693
embedding,35,0,8,3827
input_layernorm,35,0,8,7397
q_proj,35,0,8,8555
k_proj,35,0,8,3566
v_proj,35,0,8,3455
rope,35,0,8,11035
attn,35,0,8,1740
o_proj,35,0,8,7003
post_layernorm,35,0,8,7671
gate,35,0,8,57688
expert.w1,35,0,8,15026
expert.w3,35,0,8,14689
act_fn,35,0,8,3731
expert.w2,35,0,8,13078
final_layernorm,35,0,8,7510
lm_head,35,0,8,45316
embedding,36,0,8,4048
input_layernorm,36,0,8,7661
q_proj,36,0,8,8642
k_proj,36,0,8,3648
v_proj,36,0,8,3520
rope,36,0,8,11485
attn,36,0,8,1817
o_proj,36,0,8,7198
post_layernorm,36,0,8,7919
gate,36,0,8,59524
expert.w1,36,0,8,15328
expert.w3,36,0,8,15040
act_fn,36,0,8,3821
expert.w2,36,0,8,13741
final_layernorm,36,0,8,7759
lm_head,36,0,8,45321
embedding,37,0,8,3916
input_layernorm,37,0,8,7415
q_proj,37,0,8,8591
k_proj,37,0,8,3583
v_proj,37,0,8,3464
rope,37,0,8,11023
attn,37,0,8,1759
o_proj,37,0,8,7221
post_layernorm,37,0,8,7713
gate,37,0,8,57814
expert.w1,37,0,8,15136
expert.w3,37,0,8,14978
act_fn,37,0,8,3574
expert.w2,37,0,8,13599
final_layernorm,37,0,8,7622
lm_head,37,0,8,45236
embedding,38,0,8,3957
input_layernorm,38,0,8,7385
q_proj,38,0,8,8621
k_proj,38,0,8,3590
v_proj,38,0,8,3471
rope,38,0,8,11029
attn,38,0,8,1764
o_proj,38,0,8,7183
post_layernorm,38,0,8,7653
gate,38,0,8,57687
expert.w1,38,0,8,15101
expert.w3,38,0,8,15179
act_fn,38,0,8,3571
expert.w2,38,0,8,13593
final_layernorm,38,0,8,7561
lm_head,38,0,8,45550
embedding,39,0,8,4138
input_layernorm,39,0,8,7605
q_proj,39,0,8,8715
k_proj,39,0,8,3665
v_proj,39,0,8,3524
rope,39,0,8,11540
attn,39,0,8,1833
o_proj,39,0,8,7267
post_layernorm,39,0,8,7894
gate,39,0,8,60101
expert.w1,39,0,8,15493
expert.w3,39,0,8,15072
act_fn,39,0,8,3628
expert.w2,39,0,8,13798
final_layernorm,39,0,8,7793
lm_head,39,0,8,45815
embedding,40,0,8,3924
input_layernorm,40,0,8,7390
q_proj,40,0,8,8627
k_proj,40,0,8,3612
v_proj,40,0,8,3474
rope,40,0,8,11079
attn,40,0,8,1761
o_proj,40,0,8,7232
post_layernorm,40,0,8,7692
gate,40,0,8,57521
expert.w1,40,0,8,15344
expert.w3,40,0,8,14819
act_fn,40,0,8,3531
expert.w2,40,0,8,13483
final_layernorm,40,0,8,7445
lm_head,40,0,8,47065
embedding,41,0,8,4130
input_layernorm,41,0,8,7662
q_proj,41,0,8,8728
k_proj,41,0,8,3688
v_proj,41,0,8,3527
rope,41,0,8,11461
attn,41,0,8,1857
o_proj,41,0,8,7298
post_layernorm,41,0,8,7896
gate,41,0,8,60954
expert.w1,41,0,8,15555
expert.w3,41,0,8,15098
act_fn,41,0,8,3628
expert.w2,41,0,8,13637
final_layernorm,41,0,8,7843
lm_head,41,0,8,47449
embedding,42,0,8,4181
input_layernorm,42,0,8,7635
q_proj,42,0,8,8744
k_proj,42,0,8,3717
v_proj,42,0,8,3549
rope,42,0,8,11440
attn,42,0,8,1863
o_proj,42,0,8,7349
post_layernorm,42,0,8,7911
gate,42,0,8,60668
expert.w1,42,0,8,15607
expert.w3,42,0,8,15249
act_fn,42,0,8,3428
expert.w2,42,0,8,13654
final_layernorm,42,0,8,7773
lm_head,42,0,8,47423
embedding,43,0,8,4299
input_layernorm,43,0,8,7410
q_proj,43,0,8,8687
k_proj,43,0,8,3653
v_proj,43,0,8,3470
rope,43,0,8,11330
attn,43,0,8,1786
o_proj,43,0,8,7325
post_layernorm,43,0,8,7702
gate,43,0,8,58569
expert.w1,43,0,8,15517
expert.w3,43,0,8,15015
act_fn,43,0,8,3334
expert.w2,43,0,8,13545
final_layernorm,43,0,8,7493
lm_head,43,0,8,47276
embedding,44,0,8,4450
input_layernorm,44,0,8,7672
q_proj,44,0,8,8754
k_proj,44,0,8,3733
v_proj,44,0,8,3527
rope,44,0,8,11750
attn,44,0,8,1850
o_proj,44,0,8,7349
post_layernorm,44,0,8,7958
gate,44,0,8,60286
expert.w1,44,0,8,15617
expert.w3,44,0,8,15031
act_fn,44,0,8,3410
expert.w2,44,0,8,13865
final_layernorm,44,0,8,7818
lm_head,44,0,8,47480
embedding,45,0,8,4482
input_layernorm,45,0,8,7493
q_proj,45,0,8,8730
k_proj,45,0,8,3689
v_proj,45,0,8,3487
rope,45,0,8,11385
attn,45,0,8,1815
o_proj,45,0,8,7292
post_layernorm,45,0,8,7811
gate,45,0,8,59139
expert.w1,45,0,8,15264
expert.w3,45,0,8,14864
act_fn,45,0,8,3512
expert.w2,45,0,8,13657
final_layernorm,45,0,8,7476
lm_head,45,0,8,47409
embedding,46,0,8,4442
input_layernorm,46,0,8,7444
q_proj,46,0,8,8571
k_proj,46,0,8,3642
v_proj,46,0,8,3338
rope,46,0,8,11331
attn,46,0,8,1806
o_proj,46,0,8,7290
post_layernorm,46,0,8,7771
gate,46,0,8,58350
expert.w1,46,0,8,15260
expert.w3,46,0,8,14838
act_fn,46,0,8,3378
expert.w2,46,0,8,13638
final_layernorm,46,0,8,7482
lm_head,46,0,8,47568
embedding,47,0,8,4600
input_layernorm,47,0,8,7713
q_proj,47,0,8,8619
k_proj,47,0,8,3716
v_proj,47,0,8,3394
rope,47,0,8,11697
attn,47,0,8,1873
o_proj,47,0,8,7405
post_layernorm,47,0,8,8006
gate,47,0,8,60914
expert.w1,47,0,8,15539
expert.w3,47,0,8,15336
act_fn,47,0,8,3434
expert.w2,47,0,8,13712
final_layernorm,47,0,8,7845
lm_head,47,0,8,47586
embedding,48,0,8,4486
input_layernorm,48,0,8,7466
q_proj,48,0,8,8579
k_proj,48,0,8,3673
v_proj,48,0,8,3344
rope,48,0,8,11306
attn,48,0,8,1798
o_proj,48,0,8,7216
post_layernorm,48,0,8,7773
gate,48,0,8,58302
expert.w1,48,0,8,15448
expert.w3,48,0,8,15063
act_fn,48,0,8,3414
expert.w2,48,0,8,13269
final_layernorm,48,0,8,7446
lm_head,48,0,8,47585
embedding,49,0,8,4657
input_layernorm,49,0,8,7725
q_proj,49,0,8,8777
k_proj,49,0,8,3730
v_proj,49,0,8,3374
rope,49,0,8,11530
attn,49,0,8,1879
o_proj,49,0,8,7265
post_layernorm,49,0,8,8010
gate,49,0,8,61937
expert.w1,49,0,8,15612
expert.w3,49,0,8,15296
act_fn,49,0,8,3866
expert.w2,49,0,8,13381
final_layernorm,49,0,8,7714
lm_head,49,0,8,47445
embedding,50,0,8,4655
input_layernorm,50,0,8,7767
q_proj,50,0,8,8767
k_proj,50,0,8,3726
v_proj,50,0,8,3377
rope,50,0,8,11520
attn,50,0,8,1889
o_proj,50,0,8,7296
post_layernorm,50,0,8,8054
gate,50,0,8,61649
expert.w1,50,0,8,15629
expert.w3,50,0,8,15300
act_fn,50,0,8,3758
expert.w2,50,0,8,13510
final_layernorm,50,0,8,7733
lm_head,50,0,8,47592
embedding,51,0,8,4506
input_layernorm,51,0,8,7508
q_proj,51,0,8,8734
k_proj,51,0,8,3669
v_proj,51,0,8,3312
rope,51,0,8,11170
attn,51,0,8,1818
o_proj,51,0,8,7220
post_layernorm,51,0,8,7807
gate,51,0,8,59401
expert.w1,51,0,8,15483
expert.w3,51,0,8,15339
act_fn,51,0,8,3818
expert.w2,51,0,8,13243
final_layernorm,51,0,8,7554
lm_head,51,0,8,47363
embedding,52,0,8,4745
input_layernorm,52,0,8,7775
q_proj,52,0,8,8803
k_proj,52,0,8,3746
v_proj,52,0,8,3390
rope,52,0,8,11550
attn,52,0,8,1890
o_proj,52,0,8,7288
post_layernorm,52,0,8,8101
gate,52,0,8,61220
expert.w1,52,0,8,15711
expert.w3,52,0,8,15247
act_fn,52,0,8,3902
expert.w2,52,0,8,13387
final_layernorm,52,0,8,7843
lm_head,52,0,8,47641
embedding,53,0,8,4682
input_layernorm,53,0,8,7553
q_proj,53,0,8,8789
k_proj,53,0,8,3669
v_proj,53,0,8,3332
rope,53,0,8,11194
attn,53,0,8,1840
o_proj,53,0,8,7281
post_layernorm,53,0,8,7834
gate,53,0,8,59675
expert.w1,53,0,8,15321
expert.w3,53,0,8,15400
act_fn,53,0,8,3686
expert.w2,53,0,8,13483
final_layernorm,53,0,8,7669
lm_head,53,0,8,47418
embedding,54,0,8,4820
input_layernorm,54,0,8,7591
q_proj,54,0,8,8804
k_proj,54,0,8,3698
v_proj,54,0,8,3342
rope,54,0,8,11242
attn,54,0,8,1854
o_proj,54,0,8,7234
post_layernorm,54,0,8,7877
gate,54,0,8,59634
expert.w1,54,0,8,15561
expert.w3,54,0,8,15096
act_fn,54,0,8,3672
expert.w2,54,0,8,13281
final_layernorm,54,0,8,7618
lm_head,54,0,8,47708
embedding,55,0,8,4901
input_layernorm,55,0,8,7819
q_proj,55,0,8,8856
k_proj,55,0,8,3761
v_proj,55,0,8,3390
rope,55,0,8,11579
attn,55,0,8,1919
o_proj,55,0,8,7296
post_layernorm,55,0,8,8114
gate,55,0,8,61689
expert.w1,55,0,8,15705
expert.w3,55,0,8,15644
act_fn,55,0,8,3581
expert.w2,55,0,8,13514
final_layernorm,55,0,8,8021
lm_head,55,0,8,47580
embedding,56,0,8,4860
input_layernorm,56,0,8,7556
q_proj,56,0,8,8837
k_proj,56,0,8,3694
v_proj,56,0,8,3342
rope,56,0,8,11230
attn,56,0,8,1843
o_proj,56,0,8,7244
post_layernorm,56,0,8,7863
gate,56,0,8,59239
expert.w1,56,0,8,15555
expert.w3,56,0,8,15131
act_fn,56,0,8,3474
expert.w2,56,0,8,13378
final_layernorm,56,0,8,7776
lm_head,56,0,8,47471
embedding,57,0,8,4997
input_layernorm,57,0,8,7845
q_proj,57,0,8,8935
k_proj,57,0,8,3754
v_proj,57,0,8,3402
rope,57,0,8,11678
attn,57,0,8,1916
o_proj,57,0,8,7460
post_layernorm,57,0,8,8117
gate,57,0,8,62573
expert.w1,57,0,8,15600
expert.w3,57,0,8,15536
act_fn,57,0,8,3640
expert.w2,57,0,8,13431
final_layernorm,57,0,8,8011
lm_head,57,0,8,47587
embedding,58,0,8,4984
input_layernorm,58,0,8,7850
q_proj,58,0,8,8956
k_proj,58,0,8,3767
v_proj,58,0,8,3409
rope,58,0,8,11605
attn,58,0,8,1932
o_proj,58,0,8,7487
post_layernorm,58,0,8,8151
gate,58,0,8,62357
expert.w1,58,0,8,15687
expert.w3,58,0,8,15477
act_fn,58,0,8,3650
expert.w2,58,0,8,13479
final_layernorm,58,0,8,8030
lm_head,58,0,8,47691
embedding,59,0,8,4856
input_layernorm,59,0,8,7645
q_proj,59,0,8,9042
k_proj,59,0,8,3763
v_proj,59,0,8,3465
rope,59,0,8,11327
attn,59,0,8,1864
o_proj,59,0,8,7396
post_layernorm,59,0,8,7914
gate,59,0,8,60303
expert.w1,59,0,8,15555
expert.w3,59,0,8,15333
act_fn,59,0,8,3617
expert.w2,59,0,8,13358
final_layernorm,59,0,8,7759
lm_head,59,0,8,47540
embedding,60,0,8,5025
input_layernorm,60,0,8,7893
q_proj,60,0,8,9121
k_proj,60,0,8,3826
v_proj,60,0,8,3514
rope,60,0,8,11785
attn,60,0,8,1932
o_proj,60,0,8,7529
post_layernorm,60,0,8,8164
gate,60,0,8,62077
expert.w1,60,0,8,15879
expert.w3,60,0,8,15494
act_fn,60,0,8,3666
expert.w2,60,0,8,13653
final_layernorm,60,0,8,8089
lm_head,60,0,8,47688
embedding,61,0,8,5043
input_layernorm,61,0,8,7901
q_proj,61,0,8,9146
k_proj,61,0,8,3867
v_proj,61,0,8,3511
rope,61,0,8,11823
attn,61,0,8,1947
o_proj,61,0,8,7535
post_layernorm,61,0,8,8173
gate,61,0,8,62464
expert.w1,61,0,8,15916
expert.w3,61,0,8,15384
act_fn,61,0,8,3730
expert.w2,61,0,8,13550
final_layernorm,61,0,8,8055
lm_head,61,0,8,47729
embedding,62,0,8,4925
input_layernorm,62,0,8,7740
q_proj,62,0,8,9101
k_proj,62,0,8,3793
v_proj,62,0,8,3462
rope,62,0,8,11524
attn,62,0,8,1899
o_proj,62,0,8,7493
post_layernorm,62,0,8,8002
gate,62,0,8,60653
expert.w1,62,0,8,15787
