layer_name,input,kv_cache,tp_size,latency(ns)
v_proj,13,0,4,6131
rope,13,0,4,19559
attn,13,0,4,2806
o_proj,13,0,4,13692
post_layernorm,13,0,4,7598
gate,13,0,4,67977
expert.w1,13,0,4,16888
expert.w3,13,0,4,16582
act_fn,13,0,4,3483
expert.w2,13,0,4,13166
final_layernorm,13,0,4,7473
lm_head,13,0,4,91444
embedding,14,0,4,9543
input_layernorm,14,0,4,7522
q_proj,14,0,4,14610
k_proj,14,0,4,6725
v_proj,14,0,4,6261
rope,14,0,4,20300
attn,14,0,4,2929
o_proj,14,0,4,13762
post_layernorm,14,0,4,7829
gate,14,0,4,70208
expert.w1,14,0,4,17149
expert.w3,14,0,4,16867
act_fn,14,0,4,3654
expert.w2,14,0,4,13235
final_layernorm,14,0,4,7708
lm_head,14,0,4,91590
embedding,15,0,4,9980
input_layernorm,15,0,4,7540
q_proj,15,0,4,14707
k_proj,15,0,4,6730
v_proj,15,0,4,6282
rope,15,0,4,20231
attn,15,0,4,2938
o_proj,15,0,4,13798
post_layernorm,15,0,4,7825
gate,15,0,4,70628
expert.w1,15,0,4,17167
expert.w3,15,0,4,16850
act_fn,15,0,4,3660
expert.w2,15,0,4,13239
final_layernorm,15,0,4,7721
lm_head,15,0,4,91850
embedding,16,0,4,10198
input_layernorm,16,0,4,7294
q_proj,16,0,4,14549
k_proj,16,0,4,6770
v_proj,16,0,4,6305
rope,16,0,4,19600
attn,16,0,4,2826
o_proj,16,0,4,13602
post_layernorm,16,0,4,7603
gate,16,0,4,67646
expert.w1,16,0,4,16945
expert.w3,16,0,4,16560
act_fn,16,0,4,3606
expert.w2,16,0,4,13111
final_layernorm,16,0,4,7495
lm_head,16,0,4,91720
embedding,17,0,4,3099
input_layernorm,17,0,4,7461
q_proj,17,0,4,15997
k_proj,17,0,4,6353
v_proj,17,0,4,6033
rope,17,0,4,20359
attn,17,0,4,2973
o_proj,17,0,4,13890
post_layernorm,17,0,4,7754
gate,17,0,4,64028
expert.w1,17,0,4,15606
expert.w3,17,0,4,15247
act_fn,17,0,4,3945
expert.w2,17,0,4,13806
final_layernorm,17,0,4,7619
lm_head,17,0,4,98069
embedding,18,0,4,3082
input_layernorm,18,0,4,7295
q_proj,18,0,4,15925
k_proj,18,0,4,6271
v_proj,18,0,4,5958
rope,18,0,4,19814
attn,18,0,4,2895
o_proj,18,0,4,13818
post_layernorm,18,0,4,7572
gate,18,0,4,61548
expert.w1,18,0,4,15554
expert.w3,18,0,4,15072
act_fn,18,0,4,3724
expert.w2,18,0,4,13653
final_layernorm,18,0,4,7360
lm_head,18,0,4,98207
embedding,19,0,4,3164
input_layernorm,19,0,4,7225
q_proj,19,0,4,15900
k_proj,19,0,4,6251
v_proj,19,0,4,5929
rope,19,0,4,19678
attn,19,0,4,2875
o_proj,19,0,4,13806
post_layernorm,19,0,4,7485
gate,19,0,4,61472
expert.w1,19,0,4,15501
expert.w3,19,0,4,14936
act_fn,19,0,4,3634
expert.w2,19,0,4,13679
final_layernorm,19,0,4,7354
lm_head,19,0,4,98178
embedding,20,0,4,3178
input_layernorm,20,0,4,7446
q_proj,20,0,4,16078
k_proj,20,0,4,6378
v_proj,20,0,4,6053
rope,20,0,4,20487
attn,20,0,4,2971
o_proj,20,0,4,13966
post_layernorm,20,0,4,7730
gate,20,0,4,63220
expert.w1,20,0,4,15730
expert.w3,20,0,4,15224
act_fn,20,0,4,3697
expert.w2,20,0,4,13725
final_layernorm,20,0,4,7519
lm_head,20,0,4,98921
embedding,21,0,4,3101
input_layernorm,21,0,4,7260
q_proj,21,0,4,16004
k_proj,21,0,4,6260
v_proj,21,0,4,5965
rope,21,0,4,19746
attn,21,0,4,2884
o_proj,21,0,4,13899
post_layernorm,21,0,4,7524
gate,21,0,4,61534
expert.w1,21,0,4,15501
expert.w3,21,0,4,15033
act_fn,21,0,4,3639
