time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.01789,0.019298000000000003,0.0179902,0.0179555,0.00019030323171191846,,,,,,4096,32,8,2,131072,1,32,32,True,SDPA
0.022082,0.022307000000000004,0.022216980000000004,0.022227,4.914610462691857e-05,,,,,,4096,32,8,2,131072,1,32,64,True,SDPA
0.023809999999999998,0.024002,0.023905080000000002,0.023906,4.135883944213135e-05,,,,,,4096,32,8,2,131072,1,32,96,True,SDPA
0.025347,0.025571000000000003,0.02543778,0.0254435,5.2666608016844846e-05,,,,,,4096,32,8,2,131072,1,32,128,True,SDPA
0.027013000000000002,0.027268,0.0271546,0.02717,5.2933165406954656e-05,,,,,,4096,32,8,2,131072,1,32,160,True,SDPA
0.028931000000000002,0.029155,0.029044500000000008,0.0290295,4.1340174165090465e-05,,,,,,4096,32,8,2,131072,1,32,192,True,SDPA
0.030212000000000003,0.030598,0.030366160000000003,0.030371000000000002,7.237219355525947e-05,,,,,,4096,32,8,2,131072,1,32,224,True,SDPA
0.030690000000000002,0.030949,0.03081142,0.030819000000000003,5.662016955114132e-05,,,,,,4096,32,8,2,131072,1,32,256,True,SDPA
0.031332,0.031649000000000004,0.031473900000000006,0.031461,6.863096968570382e-05,,,,,,4096,32,8,2,131072,1,32,288,True,SDPA
0.031905,0.032195999999999995,0.03200028,0.031973,7.740827862702973e-05,,,,,,4096,32,8,2,131072,1,32,320,True,SDPA
0.032674999999999996,0.032899000000000005,0.032770480000000005,0.032771,6.160657107809274e-05,,,,,,4096,32,8,2,131072,1,32,352,True,SDPA
0.033252000000000004,0.03353899999999999,0.033388940000000006,0.033381,5.5310183510813354e-05,,,,,,4096,32,8,2,131072,1,32,384,True,SDPA
0.033955,0.034308,0.03409186,0.034083999999999996,8.718532215918012e-05,,,,,,4096,32,8,2,131072,1,32,416,True,SDPA
0.0345,0.035044,0.034671640000000004,0.034659499999999996,0.00010931454797967233,,,,,,4096,32,8,2,131072,1,32,448,True,SDPA
0.035108,0.035717,0.035292479999999994,0.0352685,0.00012804253043422747,,,,,,4096,32,8,2,131072,1,32,480,True,SDPA
0.035812,0.036354,0.03596026,0.035925,0.00011112997975344005,,,,,,4096,32,8,2,131072,1,32,512,True,SDPA
0.036516,0.037092999999999994,0.03674,0.0367105,0.00010948662018712647,,,,,,4096,32,8,2,131072,1,32,544,True,SDPA
0.037348,0.037894,0.03748566,0.037477,9.853417884165866e-05,,,,,,4096,32,8,2,131072,1,32,576,True,SDPA
0.038339,0.039013,0.038547960000000006,0.038533,0.00010444825704625299,,,,,,4096,32,8,2,131072,1,32,608,True,SDPA
0.039076,0.039621,0.03923636,0.0392365,9.604264885976514e-05,,,,,,4096,32,8,2,131072,1,32,640,True,SDPA
0.039685,0.04013200000000001,0.03985114,0.039845,9.132053657310574e-05,,,,,,4096,32,8,2,131072,1,32,672,True,SDPA
0.04038800000000001,0.04106200000000001,0.040596879999999995,0.0405815,0.00011811683029949685,,,,,,4096,32,8,2,131072,1,32,704,True,SDPA
0.041060000000000006,0.041476000000000006,0.041232540000000005,0.04122100000000001,8.99604824353447e-05,,,,,,4096,32,8,2,131072,1,32,736,True,SDPA
0.0417,0.042276,0.04185708,0.04186,0.00010240543735564024,,,,,,4096,32,8,2,131072,1,32,768,True,SDPA
0.046885,0.047396,0.0470329,0.047014999999999994,9.19972282191154e-05,,,,,,4096,32,8,2,131072,1,32,800,True,SDPA
0.047814,0.048389,0.04797478,0.0479425,0.00010341146744921508,,,,,,4096,32,8,2,131072,1,32,832,True,SDPA
0.048421,0.048967,0.048691080000000005,0.048677,0.00010323814023896405,,,,,,4096,32,8,2,131072,1,32,864,True,SDPA
0.049284,0.049992,0.04952526000000001,0.049511,0.0001193247350719876,,,,,,4096,32,8,2,131072,1,32,896,True,SDPA
0.049924,0.05047,0.050148119999999984,0.0501195,0.00011390217557184708,,,,,,4096,32,8,2,131072,1,32,928,True,SDPA
0.050663,0.051431,0.050886619999999994,0.050853,0.00015078778332477746,,,,,,4096,32,8,2,131072,1,32,960,True,SDPA
