time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.07475200295448303,0.10444799810647964,0.07919935971498489,0.07785599678754807,0.004752336178593661,,,,,,8192,64,8,4,131072,1,32,32,True,FLASH_ATTENTION
0.06143999844789505,0.07577600330114365,0.06409023940563202,0.06348799914121628,0.002276473607901744,,,,,,8192,64,8,4,131072,1,32,64,True,FLASH_ATTENTION
0.06143999844789505,0.07680000364780426,0.06419903934001922,0.06348799914121628,0.002598899542612699,,,,,,8192,64,8,4,131072,1,32,96,True,FLASH_ATTENTION
0.062463998794555664,0.07372800260782242,0.06434047937393189,0.06348799914121628,0.0022823951739730777,,,,,,8192,64,8,4,131072,1,32,128,True,FLASH_ATTENTION
0.06143999844789505,0.07580800354480743,0.06442559950053692,0.06348799914121628,0.00276221634344201,,,,,,8192,64,8,4,131072,1,32,160,True,FLASH_ATTENTION
0.062463998794555664,0.07475200295448303,0.06453119948506356,0.064495999366045,0.0022182817325542997,,,,,,8192,64,8,4,131072,1,32,192,True,FLASH_ATTENTION
0.062463998794555664,0.07686399668455124,0.06493631944060325,0.06451199948787689,0.0024193932090442022,,,,,,8192,64,8,4,131072,1,32,224,True,FLASH_ATTENTION
0.062463998794555664,0.08908800035715103,0.06465407937765122,0.06348799914121628,0.0037552853752149287,,,,,,8192,64,8,4,131072,1,32,256,True,FLASH_ATTENTION
0.062463998794555664,0.0727040022611618,0.06446591943502426,0.0644799992442131,0.0021100619247580847,,,,,,8192,64,8,4,131072,1,32,288,True,FLASH_ATTENTION
0.06147199869155884,0.07478400319814682,0.06374143928289414,0.06348799914121628,0.0022188710501638933,,,,,,8192,64,8,4,131072,1,32,320,True,FLASH_ATTENTION
0.06143999844789505,0.07372800260782242,0.06416127935051918,0.06348799914121628,0.0021385102878299276,,,,,,8192,64,8,4,131072,1,32,352,True,FLASH_ATTENTION
0.062463998794555664,0.07072000205516815,0.06420351937413216,0.06348799914121628,0.0016968789954318927,,,,,,8192,64,8,4,131072,1,32,384,True,FLASH_ATTENTION
0.06143999844789505,0.07475200295448303,0.06392063930630684,0.06348799914121628,0.0023252999509806005,,,,,,8192,64,8,4,131072,1,32,416,True,FLASH_ATTENTION
0.06143999844789505,0.07168000191450119,0.06354943923652172,0.06297599896788597,0.0018462407287289997,,,,,,8192,64,8,4,131072,1,32,448,True,FLASH_ATTENTION
0.062463998794555664,0.08294399827718735,0.06500479951500893,0.06451199948787689,0.003288249030079609,,,,,,8192,64,8,4,131072,1,32,480,True,FLASH_ATTENTION
0.061535999178886414,0.08601599931716919,0.06478207945823669,0.06451199948787689,0.0034876312945006497,,,,,,8192,64,8,4,131072,1,32,512,True,FLASH_ATTENTION
0.062463998794555664,0.08086399734020233,0.06446527928113938,0.06355199962854385,0.0025844131620555233,,,,,,8192,64,8,4,131072,1,32,544,True,FLASH_ATTENTION
