timestamp,index,utilization.gpu,power.draw,memory.used
2026/06/19 10:06:54.750, 7, 0, 17.13, 0
2026/06/19 10:06:55.761, 0, 0, 80.44, 2787
2026/06/19 10:06:55.764, 1, 0, 27.23, 0
2026/06/19 10:06:55.772, 2, 0, 24.79, 0
2026/06/19 10:06:55.778, 3, 0, 27.43, 0
2026/06/19 10:06:55.786, 4, 0, 26.23, 0
2026/06/19 10:06:55.793, 5, 0, 15.82, 0
2026/06/19 10:06:55.804, 6, 0, 14.61, 0
2026/06/19 10:06:55.816, 7, 0, 17.18, 0
2026/06/19 10:06:56.828, 0, 0, 80.30, 2787
2026/06/19 10:06:56.831, 1, 0, 24.11, 0
2026/06/19 10:06:56.838, 2, 0, 24.60, 0
2026/06/19 10:06:56.845, 3, 0, 24.06, 0
2026/06/19 10:06:56.852, 4, 0, 23.82, 0
2026/06/19 10:06:56.859, 5, 0, 15.19, 0
2026/06/19 10:06:56.871, 6, 0, 14.76, 0
2026/06/19 10:06:56.882, 7, 0, 15.38, 0
2026/06/19 10:06:57.894, 0, 0, 91.74, 2787
2026/06/19 10:06:57.897, 1, 0, 24.11, 0
2026/06/19 10:06:57.904, 2, 0, 32.20, 0
2026/06/19 10:06:57.911, 3, 0, 24.01, 0
2026/06/19 10:06:57.918, 4, 0, 23.87, 0
2026/06/19 10:06:57.925, 5, 0, 21.68, 0
2026/06/19 10:06:57.936, 6, 0, 14.66, 0
2026/06/19 10:06:57.946, 7, 0, 15.38, 0
2026/06/19 10:06:58.958, 0, 0, 89.34, 2787
2026/06/19 10:06:58.961, 1, 0, 24.07, 0
2026/06/19 10:06:58.968, 2, 0, 28.40, 0
2026/06/19 10:06:58.975, 3, 0, 24.06, 0
2026/06/19 10:06:58.982, 4, 0, 23.77, 0
2026/06/19 10:06:58.988, 5, 0, 15.44, 0
2026/06/19 10:06:59.000, 6, 0, 14.66, 0
2026/06/19 10:06:59.010, 7, 0, 15.72, 0
2026/06/19 10:07:00.022, 0, 0, 80.43, 2787
2026/06/19 10:07:00.025, 1, 0, 24.02, 0
2026/06/19 10:07:00.032, 2, 0, 24.55, 0
2026/06/19 10:07:00.039, 3, 0, 24.16, 0
2026/06/19 10:07:00.045, 4, 0, 23.73, 0
2026/06/19 10:07:00.052, 5, 0, 15.43, 0
2026/06/19 10:07:00.064, 6, 0, 14.66, 0
2026/06/19 10:07:00.074, 7, 0, 15.42, 0
2026/06/19 10:07:01.085, 0, 0, 80.54, 2787
2026/06/19 10:07:01.089, 1, 0, 24.07, 0
2026/06/19 10:07:01.096, 2, 0, 24.45, 0
2026/06/19 10:07:01.103, 3, 0, 24.21, 0
2026/06/19 10:07:01.109, 4, 0, 23.73, 0
2026/06/19 10:07:01.116, 5, 0, 15.53, 0
2026/06/19 10:07:01.128, 6, 0, 14.56, 0
2026/06/19 10:07:01.138, 7, 0, 15.13, 0
2026/06/19 10:07:02.149, 0, 0, 80.59, 2787
2026/06/19 10:07:02.152, 1, 0, 24.11, 0
2026/06/19 10:07:02.159, 2, 0, 24.55, 0
2026/06/19 10:07:02.166, 3, 0, 24.11, 0
2026/06/19 10:07:02.173, 4, 0, 23.77, 0
2026/06/19 10:07:02.179, 5, 0, 15.53, 0
2026/06/19 10:07:02.191, 6, 0, 15.24, 0
2026/06/19 10:07:02.201, 7, 0, 15.91, 0
2026/06/19 10:07:03.211, 0, 0, 93.09, 2787
2026/06/19 10:07:03.214, 1, 0, 24.11, 0
2026/06/19 10:07:03.221, 2, 0, 24.55, 0
2026/06/19 10:07:03.229, 3, 0, 24.11, 0
2026/06/19 10:07:03.235, 4, 0, 23.82, 0
2026/06/19 10:07:03.243, 5, 0, 15.53, 0
2026/06/19 10:07:03.253, 6, 0, 15.10, 0
2026/06/19 10:07:03.263, 7, 0, 15.38, 0
2026/06/19 10:07:04.274, 0, 0, 89.13, 2787
2026/06/19 10:07:04.277, 1, 0, 24.11, 0
2026/06/19 10:07:04.284, 2, 0, 24.60, 0
2026/06/19 10:07:04.291, 3, 0, 24.06, 0
2026/06/19 10:07:04.298, 4, 0, 23.87, 0
2026/06/19 10:07:04.305, 5, 0, 15.63, 0
2026/06/19 10:07:04.315, 6, 0, 14.95, 0
2026/06/19 10:07:04.325, 7, 0, 15.18, 0
2026/06/19 10:07:05.335, 0, 0, 80.68, 2787
2026/06/19 10:07:05.339, 1, 0, 24.07, 0
2026/06/19 10:07:05.346, 2, 0, 24.64, 0
2026/06/19 10:07:05.353, 3, 0, 24.06, 0
2026/06/19 10:07:05.360, 4, 0, 23.87, 0
2026/06/19 10:07:05.367, 5, 0, 15.34, 0
2026/06/19 10:07:05.377, 6, 0, 14.76, 0
2026/06/19 10:07:05.388, 7, 0, 15.18, 0
2026/06/19 10:07:06.398, 0, 0, 80.69, 2787
2026/06/19 10:07:06.401, 1, 0, 24.02, 0
2026/06/19 10:07:06.409, 2, 0, 24.59, 0
2026/06/19 10:07:06.416, 3, 0, 24.11, 0
2026/06/19 10:07:06.423, 4, 0, 23.77, 0
2026/06/19 10:07:06.430, 5, 0, 15.48, 0
2026/06/19 10:07:06.441, 6, 0, 14.61, 0
2026/06/19 10:07:06.452, 7, 0, 15.42, 0
2026/06/19 10:07:07.462, 0, 0, 80.83, 2787
2026/06/19 10:07:07.466, 1, 0, 24.02, 0
2026/06/19 10:07:07.473, 2, 0, 24.50, 0
2026/06/19 10:07:07.480, 3, 0, 24.06, 0
2026/06/19 10:07:07.488, 4, 0, 23.67, 0
2026/06/19 10:07:07.495, 5, 0, 15.39, 0
2026/06/19 10:07:07.505, 6, 0, 15.92, 0
2026/06/19 10:07:07.517, 7, 0, 15.52, 0
2026/06/19 10:07:08.527, 0, 0, 90.92, 2787
2026/06/19 10:07:08.530, 1, 0, 24.07, 0
2026/06/19 10:07:08.538, 2, 0, 24.50, 0
2026/06/19 10:07:08.545, 3, 0, 24.11, 0
2026/06/19 10:07:08.552, 4, 0, 23.73, 0
2026/06/19 10:07:08.560, 5, 0, 15.53, 0
2026/06/19 10:07:08.570, 6, 0, 15.19, 0
2026/06/19 10:07:08.581, 7, 0, 15.57, 0
2026/06/19 10:07:09.591, 0, 0, 89.21, 2787
2026/06/19 10:07:09.595, 1, 0, 24.11, 0
2026/06/19 10:07:09.602, 2, 0, 24.45, 0
2026/06/19 10:07:09.609, 3, 0, 24.21, 0
2026/06/19 10:07:09.617, 4, 0, 23.82, 0
2026/06/19 10:07:09.624, 5, 0, 15.43, 0
2026/06/19 10:07:09.635, 6, 0, 15.05, 0
2026/06/19 10:07:09.648, 7, 0, 15.67, 0
2026/06/19 10:07:10.659, 0, 0, 80.76, 2787
2026/06/19 10:07:10.662, 1, 0, 24.11, 0
2026/06/19 10:07:10.670, 2, 0, 24.45, 0
2026/06/19 10:07:10.678, 3, 0, 24.21, 0
2026/06/19 10:07:10.685, 4, 0, 23.82, 0
2026/06/19 10:07:10.692, 5, 0, 15.24, 0
2026/06/19 10:07:10.704, 6, 0, 14.85, 0
2026/06/19 10:07:10.716, 7, 0, 15.57, 0
2026/06/19 10:07:11.728, 0, 0, 80.81, 2787
2026/06/19 10:07:11.731, 1, 0, 24.16, 0
2026/06/19 10:07:11.738, 2, 0, 24.55, 0
2026/06/19 10:07:11.745, 3, 0, 24.16, 0
2026/06/19 10:07:11.753, 4, 0, 23.87, 0
2026/06/19 10:07:11.759, 5, 0, 15.53, 0
2026/06/19 10:07:11.771, 6, 0, 14.66, 0
2026/06/19 10:07:11.783, 7, 0, 15.33, 0
2026/06/19 10:07:12.794, 0, 0, 80.71, 2787
2026/06/19 10:07:12.797, 1, 0, 24.07, 0
2026/06/19 10:07:12.805, 2, 0, 24.65, 0
2026/06/19 10:07:12.812, 3, 0, 24.11, 0
2026/06/19 10:07:12.819, 4, 0, 23.92, 0
2026/06/19 10:07:12.826, 5, 0, 15.43, 0
2026/06/19 10:07:12.837, 6, 0, 14.76, 0
2026/06/19 10:07:12.849, 7, 0, 15.23, 0
2026/06/19 10:07:13.861, 0, 0, 93.62, 2787
2026/06/19 10:07:13.864, 1, 0, 23.97, 0
2026/06/19 10:07:13.872, 2, 0, 24.70, 0
2026/06/19 10:07:13.879, 3, 0, 24.06, 0
2026/06/19 10:07:13.886, 4, 0, 23.82, 0
2026/06/19 10:07:13.893, 5, 0, 15.19, 0
2026/06/19 10:07:13.904, 6, 0, 14.75, 0
2026/06/19 10:07:13.916, 7, 0, 15.23, 0
2026/06/19 10:07:14.928, 0, 0, 89.62, 2787
2026/06/19 10:07:14.931, 1, 0, 24.07, 0
2026/06/19 10:07:14.938, 2, 0, 24.60, 0
2026/06/19 10:07:14.945, 3, 0, 24.01, 0
2026/06/19 10:07:14.952, 4, 0, 23.77, 0
2026/06/19 10:07:14.959, 5, 0, 15.33, 0
2026/06/19 10:07:14.971, 6, 0, 14.75, 0
2026/06/19 10:07:14.981, 7, 0, 15.43, 0
2026/06/19 10:07:15.992, 0, 0, 81.28, 2787
2026/06/19 10:07:15.996, 1, 0, 24.11, 0
2026/06/19 10:07:16.003, 2, 0, 24.50, 0
2026/06/19 10:07:16.010, 3, 0, 24.06, 0
2026/06/19 10:07:16.016, 4, 0, 23.77, 0
2026/06/19 10:07:16.023, 5, 0, 15.43, 0
2026/06/19 10:07:16.035, 6, 0, 14.80, 0
2026/06/19 10:07:16.045, 7, 0, 15.62, 0
2026/06/19 10:07:17.056, 0, 0, 81.04, 2787
2026/06/19 10:07:17.059, 1, 0, 24.11, 0
2026/06/19 10:07:17.066, 2, 0, 24.50, 0
2026/06/19 10:07:17.073, 3, 0, 24.16, 0
2026/06/19 10:07:17.081, 4, 0, 23.77, 0
2026/06/19 10:07:17.088, 5, 0, 15.34, 0
2026/06/19 10:07:17.099, 6, 0, 14.61, 0
2026/06/19 10:07:17.109, 7, 0, 15.57, 0
2026/06/19 10:07:18.121, 0, 0, 80.84, 2787
2026/06/19 10:07:18.124, 1, 0, 24.11, 0
2026/06/19 10:07:18.131, 2, 0, 24.55, 0
2026/06/19 10:07:18.138, 3, 0, 24.06, 0
2026/06/19 10:07:18.145, 4, 0, 23.82, 0
2026/06/19 10:07:18.152, 5, 0, 15.48, 0
2026/06/19 10:07:18.163, 6, 0, 14.56, 0
2026/06/19 10:07:18.173, 7, 0, 15.81, 0
2026/06/19 10:07:19.184, 0, 8, 93.32, 2787
2026/06/19 10:07:19.187, 1, 0, 24.07, 0
2026/06/19 10:07:19.194, 2, 0, 24.50, 0
2026/06/19 10:07:19.201, 3, 0, 23.96, 0
2026/06/19 10:07:19.208, 4, 0, 23.87, 0
2026/06/19 10:07:19.215, 5, 0, 15.43, 0
2026/06/19 10:07:19.226, 6, 0, 15.34, 0
2026/06/19 10:07:19.237, 7, 0, 15.77, 0
2026/06/19 10:07:20.247, 0, 0, 90.46, 2787
2026/06/19 10:07:20.250, 1, 0, 24.02, 0
2026/06/19 10:07:20.257, 2, 0, 24.59, 0
2026/06/19 10:07:20.264, 3, 0, 24.06, 0
2026/06/19 10:07:20.271, 4, 0, 23.87, 0
2026/06/19 10:07:20.278, 5, 0, 15.39, 0
2026/06/19 10:07:20.288, 6, 0, 15.05, 0
2026/06/19 10:07:20.298, 7, 0, 15.91, 0
2026/06/19 10:07:21.308, 0, 0, 81.45, 2787
2026/06/19 10:07:21.312, 1, 0, 24.02, 0
2026/06/19 10:07:21.319, 2, 0, 24.54, 0
2026/06/19 10:07:21.326, 3, 0, 24.11, 0
2026/06/19 10:07:21.333, 4, 0, 23.77, 0
2026/06/19 10:07:21.341, 5, 0, 17.34, 0
2026/06/19 10:07:21.351, 6, 0, 15.00, 0
2026/06/19 10:07:21.361, 7, 0, 16.40, 0
2026/06/19 10:07:22.371, 0, 0, 81.49, 2787
2026/06/19 10:07:22.374, 1, 0, 24.02, 0
2026/06/19 10:07:22.382, 2, 0, 24.45, 0
2026/06/19 10:07:22.389, 3, 0, 24.16, 0
2026/06/19 10:07:22.396, 4, 0, 23.77, 0
2026/06/19 10:07:22.404, 5, 0, 15.29, 0
2026/06/19 10:07:22.414, 6, 0, 15.00, 0
2026/06/19 10:07:22.426, 7, 0, 16.60, 0
2026/06/19 10:07:23.436, 0, 0, 81.48, 2787
2026/06/19 10:07:23.440, 1, 0, 24.07, 0
2026/06/19 10:07:23.447, 2, 0, 24.54, 0
2026/06/19 10:07:23.455, 3, 0, 24.21, 0
2026/06/19 10:07:23.462, 4, 0, 23.82, 0
2026/06/19 10:07:23.469, 5, 0, 15.24, 0
2026/06/19 10:07:23.480, 6, 0, 14.81, 0
2026/06/19 10:07:23.492, 7, 0, 16.74, 0
2026/06/19 10:07:24.502, 0, 0, 92.69, 2787
2026/06/19 10:07:24.505, 1, 0, 24.11, 0
2026/06/19 10:07:24.513, 2, 0, 24.59, 0
2026/06/19 10:07:24.520, 3, 0, 24.16, 0
2026/06/19 10:07:24.527, 4, 0, 23.82, 0
2026/06/19 10:07:24.535, 5, 0, 15.48, 0
2026/06/19 10:07:24.545, 6, 0, 15.44, 0
2026/06/19 10:07:24.556, 7, 0, 16.11, 0
2026/06/19 10:07:25.566, 0, 0, 91.46, 2787
2026/06/19 10:07:25.570, 1, 0, 24.11, 0
2026/06/19 10:07:25.577, 2, 0, 24.54, 0
2026/06/19 10:07:25.585, 3, 0, 24.11, 0
2026/06/19 10:07:25.592, 4, 0, 23.82, 0
2026/06/19 10:07:25.599, 5, 0, 15.73, 0
2026/06/19 10:07:25.611, 6, 0, 14.95, 0
2026/06/19 10:07:25.623, 7, 0, 15.32, 0
2026/06/19 10:07:26.634, 0, 0, 81.89, 2787
2026/06/19 10:07:26.637, 1, 0, 24.11, 0
2026/06/19 10:07:26.645, 2, 0, 24.55, 0
2026/06/19 10:07:26.652, 3, 0, 24.11, 0
2026/06/19 10:07:26.660, 4, 0, 23.87, 0
2026/06/19 10:07:26.667, 5, 0, 15.68, 0
2026/06/19 10:07:26.679, 6, 0, 14.51, 0
2026/06/19 10:07:26.690, 7, 0, 15.18, 0
2026/06/19 10:07:27.702, 0, 0, 81.86, 2787
2026/06/19 10:07:27.705, 1, 0, 24.02, 0
2026/06/19 10:07:27.713, 2, 0, 24.60, 0
2026/06/19 10:07:27.719, 3, 0, 24.11, 0
2026/06/19 10:07:27.727, 4, 0, 23.87, 0
2026/06/19 10:07:27.734, 5, 0, 15.43, 0
2026/06/19 10:07:27.746, 6, 0, 14.61, 0
2026/06/19 10:07:27.758, 7, 0, 14.98, 0
2026/06/19 10:07:28.769, 0, 0, 81.87, 2787
2026/06/19 10:07:28.773, 1, 0, 23.97, 0
2026/06/19 10:07:28.780, 2, 0, 24.55, 0
2026/06/19 10:07:28.787, 3, 0, 24.11, 0
2026/06/19 10:07:28.794, 4, 0, 23.77, 0
2026/06/19 10:07:28.801, 5, 0, 15.58, 0
2026/06/19 10:07:28.813, 6, 0, 14.75, 0
2026/06/19 10:07:28.825, 7, 0, 14.94, 0
2026/06/19 10:07:29.836, 0, 0, 82.60, 361
2026/06/19 10:07:29.839, 1, 0, 24.02, 0
2026/06/19 10:07:29.847, 2, 0, 24.50, 0
2026/06/19 10:07:29.854, 3, 0, 24.16, 0
2026/06/19 10:07:29.861, 4, 0, 23.77, 0
2026/06/19 10:07:29.868, 5, 0, 15.58, 0
2026/06/19 10:07:29.880, 6, 0, 15.53, 0
2026/06/19 10:07:29.891, 7, 0, 15.23, 0
2026/06/19 10:07:30.903, 0, 0, 82.72, 361
2026/06/19 10:07:30.906, 1, 0, 24.02, 0
2026/06/19 10:07:30.913, 2, 0, 24.55, 0
2026/06/19 10:07:30.920, 3, 0, 24.21, 0
2026/06/19 10:07:30.927, 4, 0, 23.82, 0
2026/06/19 10:07:30.934, 5, 0, 15.34, 0
2026/06/19 10:07:30.945, 6, 0, 15.49, 0
2026/06/19 10:07:30.957, 7, 0, 15.18, 0
2026/06/19 10:07:31.969, 0, 0, 82.11, 361
2026/06/19 10:07:31.971, 1, 0, 24.07, 0
2026/06/19 10:07:31.978, 2, 0, 24.60, 0
2026/06/19 10:07:31.985, 3, 0, 24.16, 0
2026/06/19 10:07:31.992, 4, 0, 23.82, 0
2026/06/19 10:07:31.998, 5, 0, 15.63, 0
2026/06/19 10:07:32.010, 6, 0, 14.76, 0
2026/06/19 10:07:32.020, 7, 0, 15.23, 0
2026/06/19 10:07:33.032, 0, 0, 81.96, 361
2026/06/19 10:07:33.035, 1, 0, 24.16, 0
2026/06/19 10:07:33.042, 2, 0, 24.54, 0
2026/06/19 10:07:33.048, 3, 0, 24.16, 0
2026/06/19 10:07:33.055, 4, 0, 24.02, 0
2026/06/19 10:07:33.062, 5, 0, 15.68, 0
2026/06/19 10:07:33.073, 6, 0, 20.27, 0
2026/06/19 10:07:33.083, 7, 0, 15.81, 0
2026/06/19 10:07:34.095, 0, 0, 81.86, 361
2026/06/19 10:07:34.098, 1, 0, 24.06, 0
2026/06/19 10:07:34.105, 2, 0, 24.65, 0
2026/06/19 10:07:34.112, 3, 0, 24.06, 0
2026/06/19 10:07:34.118, 4, 0, 24.07, 0
2026/06/19 10:07:34.125, 5, 0, 15.63, 0
2026/06/19 10:07:34.137, 6, 0, 14.76, 0
2026/06/19 10:07:34.147, 7, 0, 15.47, 0
2026/06/19 10:07:35.158, 0, 0, 81.91, 361
2026/06/19 10:07:35.161, 1, 0, 25.14, 0
2026/06/19 10:07:35.168, 2, 0, 24.74, 0
2026/06/19 10:07:35.175, 3, 0, 24.74, 0
2026/06/19 10:07:35.182, 4, 0, 23.92, 0
2026/06/19 10:07:35.189, 5, 0, 15.82, 0
2026/06/19 10:07:35.200, 6, 0, 15.00, 0
2026/06/19 10:07:35.210, 7, 0, 19.03, 0
2026/06/19 10:07:36.221, 0, 0, 82.06, 361
2026/06/19 10:07:36.224, 1, 0, 25.14, 0
2026/06/19 10:07:36.231, 2, 0, 24.59, 0
2026/06/19 10:07:36.238, 3, 0, 24.74, 0
2026/06/19 10:07:36.245, 4, 0, 26.70, 0
2026/06/19 10:07:36.253, 5, 0, 16.02, 0
2026/06/19 10:07:36.264, 6, 0, 14.51, 0
2026/06/19 10:07:36.275, 7, 0, 17.23, 0
2026/06/19 10:07:37.285, 0, 0, 82.31, 361
2026/06/19 10:07:37.288, 1, 0, 24.06, 0
2026/06/19 10:07:37.295, 2, 0, 24.45, 0
2026/06/19 10:07:37.302, 3, 0, 24.16, 0
2026/06/19 10:07:37.309, 4, 0, 23.82, 0
2026/06/19 10:07:37.316, 5, 0, 16.07, 0
2026/06/19 10:07:37.326, 6, 0, 14.71, 0
2026/06/19 10:07:37.336, 7, 0, 15.18, 0
2026/06/19 10:07:38.346, 0, 32, 87.10, 1567
2026/06/19 10:07:38.350, 1, 0, 24.11, 0
2026/06/19 10:07:38.357, 2, 0, 26.01, 0
2026/06/19 10:07:38.365, 3, 0, 29.18, 0
2026/06/19 10:07:38.372, 4, 0, 23.82, 0
2026/06/19 10:07:38.380, 5, 0, 21.09, 0
2026/06/19 10:07:38.390, 6, 0, 15.14, 0
2026/06/19 10:07:38.400, 7, 0, 15.13, 0
2026/06/19 10:07:39.410, 0, 0, 89.60, 1567
2026/06/19 10:07:39.414, 1, 0, 24.11, 0
2026/06/19 10:07:39.421, 2, 0, 26.00, 0
2026/06/19 10:07:39.429, 3, 0, 26.71, 0
2026/06/19 10:07:39.436, 4, 0, 23.82, 0
2026/06/19 10:07:39.443, 5, 0, 21.29, 0
2026/06/19 10:07:39.454, 6, 0, 14.85, 0
2026/06/19 10:07:39.465, 7, 0, 15.08, 0
2026/06/19 10:07:40.475, 0, 0, 82.29, 1567
2026/06/19 10:07:40.479, 1, 0, 24.16, 0
2026/06/19 10:07:40.486, 2, 0, 24.54, 0
2026/06/19 10:07:40.494, 3, 0, 24.11, 0
2026/06/19 10:07:40.501, 4, 0, 23.82, 0
2026/06/19 10:07:40.509, 5, 0, 16.17, 0
2026/06/19 10:07:40.519, 6, 0, 14.71, 0
2026/06/19 10:07:40.530, 7, 0, 15.33, 0
2026/06/19 10:07:41.541, 0, 0, 82.25, 1567
2026/06/19 10:07:41.544, 1, 0, 24.11, 0
2026/06/19 10:07:41.551, 2, 0, 24.59, 0
2026/06/19 10:07:41.559, 3, 0, 24.06, 0
2026/06/19 10:07:41.566, 4, 0, 23.92, 0
2026/06/19 10:07:41.574, 5, 0, 16.17, 0
2026/06/19 10:07:41.584, 6, 0, 14.90, 0
2026/06/19 10:07:41.595, 7, 0, 15.43, 0
2026/06/19 10:07:42.605, 0, 0, 82.20, 1567
2026/06/19 10:07:42.609, 1, 0, 23.97, 0
2026/06/19 10:07:42.616, 2, 0, 24.64, 0
2026/06/19 10:07:42.625, 3, 0, 24.11, 0
2026/06/19 10:07:42.632, 4, 0, 23.87, 0
2026/06/19 10:07:42.639, 5, 0, 16.41, 0
2026/06/19 10:07:42.651, 6, 0, 15.05, 0
2026/06/19 10:07:42.662, 7, 0, 15.42, 0
2026/06/19 10:07:43.674, 0, 0, 89.89, 1567
2026/06/19 10:07:43.677, 1, 0, 23.97, 0
2026/06/19 10:07:43.684, 2, 0, 24.55, 0
2026/06/19 10:07:43.692, 3, 0, 24.06, 0
2026/06/19 10:07:43.699, 4, 0, 23.67, 0
2026/06/19 10:07:43.706, 5, 0, 16.36, 0
2026/06/19 10:07:43.718, 6, 0, 15.09, 0
2026/06/19 10:07:43.730, 7, 0, 15.42, 0
2026/06/19 10:07:44.741, 0, 0, 88.28, 1567
2026/06/19 10:07:44.745, 1, 0, 24.02, 0
2026/06/19 10:07:44.752, 2, 0, 24.40, 0
2026/06/19 10:07:44.759, 3, 0, 24.11, 0
2026/06/19 10:07:44.766, 4, 0, 23.72, 0
2026/06/19 10:07:44.773, 5, 0, 15.63, 0
2026/06/19 10:07:44.784, 6, 0, 15.34, 0
2026/06/19 10:07:44.796, 7, 0, 15.18, 0
2026/06/19 10:07:45.808, 0, 0, 82.58, 1567
2026/06/19 10:07:45.811, 1, 0, 24.07, 0
2026/06/19 10:07:45.818, 2, 0, 24.45, 0
2026/06/19 10:07:45.825, 3, 0, 24.26, 0
2026/06/19 10:07:45.832, 4, 0, 23.82, 0
2026/06/19 10:07:45.839, 5, 0, 15.58, 0
2026/06/19 10:07:45.850, 6, 0, 15.05, 0
2026/06/19 10:07:45.862, 7, 0, 15.03, 0
2026/06/19 10:07:46.874, 0, 0, 82.49, 1567
2026/06/19 10:07:46.877, 1, 0, 24.11, 0
2026/06/19 10:07:46.884, 2, 0, 24.55, 0
2026/06/19 10:07:46.891, 3, 0, 24.31, 0
2026/06/19 10:07:46.899, 4, 0, 23.82, 0
2026/06/19 10:07:46.906, 5, 0, 16.02, 0
2026/06/19 10:07:46.917, 6, 0, 14.81, 0
2026/06/19 10:07:46.929, 7, 0, 15.33, 0
2026/06/19 10:07:47.940, 0, 0, 82.36, 1567
2026/06/19 10:07:47.944, 1, 0, 24.11, 0
2026/06/19 10:07:47.950, 2, 0, 24.60, 0
2026/06/19 10:07:47.957, 3, 0, 24.16, 0
2026/06/19 10:07:47.965, 4, 0, 23.87, 0
2026/06/19 10:07:47.971, 5, 0, 15.88, 0
2026/06/19 10:07:47.983, 6, 0, 14.81, 0
2026/06/19 10:07:47.994, 7, 0, 15.47, 0
2026/06/19 10:07:49.006, 0, 0, 87.26, 1567
2026/06/19 10:07:49.009, 1, 0, 24.07, 0
2026/06/19 10:07:49.016, 2, 0, 24.60, 0
2026/06/19 10:07:49.023, 3, 0, 24.01, 0
2026/06/19 10:07:49.030, 4, 0, 23.92, 0
2026/06/19 10:07:49.037, 5, 0, 15.92, 0
2026/06/19 10:07:49.048, 6, 0, 14.71, 0
2026/06/19 10:07:49.058, 7, 0, 15.47, 0
2026/06/19 10:07:50.070, 0, 0, 88.88, 1567
2026/06/19 10:07:50.073, 1, 0, 23.97, 0
2026/06/19 10:07:50.080, 2, 0, 24.65, 0
2026/06/19 10:07:50.087, 3, 0, 24.11, 0
2026/06/19 10:07:50.094, 4, 0, 23.82, 0
2026/06/19 10:07:50.100, 5, 0, 16.07, 0
2026/06/19 10:07:50.112, 6, 0, 14.76, 0
2026/06/19 10:07:50.122, 7, 0, 15.28, 0
2026/06/19 10:07:51.134, 0, 0, 82.67, 1567
2026/06/19 10:07:51.137, 1, 0, 23.97, 0
2026/06/19 10:07:51.144, 2, 0, 24.45, 0
2026/06/19 10:07:51.151, 3, 0, 24.01, 0
2026/06/19 10:07:51.158, 4, 0, 23.73, 0
2026/06/19 10:07:51.164, 5, 0, 16.17, 0
2026/06/19 10:07:51.176, 6, 0, 14.81, 0
2026/06/19 10:07:51.186, 7, 0, 15.86, 0
2026/06/19 10:07:52.198, 0, 0, 82.69, 1567
2026/06/19 10:07:52.201, 1, 0, 24.07, 0
2026/06/19 10:07:52.208, 2, 0, 24.45, 0
2026/06/19 10:07:52.215, 3, 0, 24.06, 0
2026/06/19 10:07:52.222, 4, 0, 23.77, 0
2026/06/19 10:07:52.229, 5, 0, 16.07, 0
2026/06/19 10:07:52.241, 6, 0, 15.05, 0
2026/06/19 10:07:52.251, 7, 0, 15.33, 0
2026/06/19 10:07:53.261, 0, 0, 82.79, 1567
2026/06/19 10:07:53.264, 1, 0, 24.07, 0
2026/06/19 10:07:53.271, 2, 0, 24.50, 0
2026/06/19 10:07:53.279, 3, 0, 24.16, 0
2026/06/19 10:07:53.286, 4, 0, 23.87, 0
2026/06/19 10:07:53.293, 5, 0, 15.97, 0
2026/06/19 10:07:53.303, 6, 0, 14.85, 0
2026/06/19 10:07:53.313, 7, 0, 15.28, 0
2026/06/19 10:07:54.323, 0, 26, 88.22, 1567
2026/06/19 10:07:54.327, 1, 0, 24.01, 0
2026/06/19 10:07:54.334, 2, 0, 24.55, 0
2026/06/19 10:07:54.341, 3, 0, 24.21, 0
2026/06/19 10:07:54.348, 4, 0, 23.92, 0
2026/06/19 10:07:54.355, 5, 0, 15.58, 0
2026/06/19 10:07:54.365, 6, 0, 14.75, 0
2026/06/19 10:07:54.375, 7, 0, 15.23, 0
2026/06/19 10:07:55.385, 0, 0, 88.82, 1567
2026/06/19 10:07:55.389, 1, 0, 24.06, 0
2026/06/19 10:07:55.396, 2, 0, 24.59, 0
2026/06/19 10:07:55.403, 3, 0, 24.11, 0
2026/06/19 10:07:55.410, 4, 0, 23.87, 0
2026/06/19 10:07:55.418, 5, 0, 15.29, 0
2026/06/19 10:07:55.428, 6, 0, 14.95, 0
2026/06/19 10:07:55.439, 7, 0, 15.13, 0
2026/06/19 10:07:56.450, 0, 0, 82.59, 1567
2026/06/19 10:07:56.453, 1, 0, 24.07, 0
2026/06/19 10:07:56.461, 2, 0, 24.65, 0
2026/06/19 10:07:56.468, 3, 0, 24.06, 0
2026/06/19 10:07:56.475, 4, 0, 23.82, 0
2026/06/19 10:07:56.483, 5, 0, 16.12, 0
2026/06/19 10:07:56.496, 6, 0, 14.95, 0
2026/06/19 10:07:56.508, 7, 0, 15.18, 0
2026/06/19 10:07:57.518, 0, 0, 82.60, 1567
2026/06/19 10:07:57.521, 1, 0, 24.02, 0
2026/06/19 10:07:57.529, 2, 0, 24.65, 0
2026/06/19 10:07:57.536, 3, 0, 24.11, 0
2026/06/19 10:07:57.543, 4, 0, 23.82, 0
2026/06/19 10:07:57.551, 5, 0, 15.73, 0
2026/06/19 10:07:57.561, 6, 0, 14.95, 0
2026/06/19 10:07:57.572, 7, 0, 15.62, 0
2026/06/19 10:07:58.582, 0, 0, 82.65, 1567
2026/06/19 10:07:58.586, 1, 0, 23.97, 0
2026/06/19 10:07:58.593, 2, 0, 24.55, 0
2026/06/19 10:07:58.601, 3, 0, 24.11, 0
2026/06/19 10:07:58.608, 4, 0, 23.77, 0
2026/06/19 10:07:58.615, 5, 0, 15.24, 0
2026/06/19 10:07:58.627, 6, 0, 14.85, 0
