layer_name,input,kv_cache,tp_size,latency(ns)
embedding,1,0,8,64511
input_layernorm,1,0,8,147456
q_proj,1,0,8,80895
k_proj,1,0,8,66560
v_proj,1,0,8,66511
rope,1,0,8,190464
o_proj,1,0,8,76800
post_layernorm,1,0,8,145408
gate_proj,1,0,8,76800
up_proj,1,0,8,69632
act_fn,1,0,8,55328
down_proj,1,0,8,67584
final_layernorm,1,0,8,143360
lm_head,1,0,8,296447
embedding,2,0,8,64511
input_layernorm,2,0,8,147456
q_proj,2,0,8,86015
k_proj,2,0,8,72704
v_proj,2,0,8,70656
rope,2,0,8,193535
o_proj,2,0,8,75776
post_layernorm,2,0,8,146431
gate_proj,2,0,8,74752
up_proj,2,0,8,67503
act_fn,2,0,8,55296
down_proj,2,0,8,64511
final_layernorm,2,0,8,142335
lm_head,2,0,8,296959
embedding,3,0,8,64511
input_layernorm,3,0,8,147456
q_proj,3,0,8,86015
k_proj,3,0,8,73728
v_proj,3,0,8,70656
rope,3,0,8,194560
o_proj,3,0,8,75776
post_layernorm,3,0,8,144383
gate_proj,3,0,8,74752
up_proj,3,0,8,67584
act_fn,3,0,8,55296
down_proj,3,0,8,65471
final_layernorm,3,0,8,143360
lm_head,3,0,8,296959
embedding,4,0,8,64511
input_layernorm,4,0,8,147456
q_proj,4,0,8,86015
k_proj,4,0,8,77823
v_proj,4,0,8,74752
rope,4,0,8,195583
o_proj,4,0,8,74752
post_layernorm,4,0,8,145408
gate_proj,4,0,8,75776
up_proj,4,0,8,67584
act_fn,4,0,8,55776
down_proj,4,0,8,64511
final_layernorm,4,0,8,142335
lm_head,4,0,8,296959
embedding,5,0,8,64511
input_layernorm,5,0,8,146992
q_proj,5,0,8,86015
k_proj,5,0,8,77839
v_proj,5,0,8,73728
rope,5,0,8,196656
o_proj,5,0,8,74752
post_layernorm,5,0,8,145408
gate_proj,5,0,8,81919
up_proj,5,0,8,71680
act_fn,5,0,8,56320
down_proj,5,0,8,66463
final_layernorm,5,0,8,144383
lm_head,5,0,8,296959
embedding,6,0,8,64511
input_layernorm,6,0,8,147456
q_proj,6,0,8,86463
k_proj,6,0,8,77823
v_proj,6,0,8,73728
rope,6,0,8,196080
o_proj,6,0,8,74816
post_layernorm,6,0,8,145295
gate_proj,6,0,8,81919
up_proj,6,0,8,71680
act_fn,6,0,8,56320
down_proj,6,0,8,65535
final_layernorm,6,0,8,145311
lm_head,6,0,8,297984
embedding,7,0,8,64511
input_layernorm,7,0,8,148479
q_proj,7,0,8,86079
k_proj,7,0,8,77823
v_proj,7,0,8,74720
rope,7,0,8,197631
o_proj,7,0,8,74752
post_layernorm,7,0,8,146431
gate_proj,7,0,8,81919
up_proj,7,0,8,71680
act_fn,7,0,8,57344
down_proj,7,0,8,66560
final_layernorm,7,0,8,144383
lm_head,7,0,8,297984
embedding,8,0,8,64511
input_layernorm,8,0,8,147456
q_proj,8,0,8,87039
k_proj,8,0,8,78399
v_proj,8,0,8,74672
rope,8,0,8,196608
o_proj,8,0,8,75696
post_layernorm,8,0,8,145408
gate_proj,8,0,8,81919
up_proj,8,0,8,71680
act_fn,8,0,8,56320
down_proj,8,0,8,66544
final_layernorm,8,0,8,144351
lm_head,8,0,8,297984
embedding,9,0,8,64543
input_layernorm,9,0,8,148479
q_proj,9,0,8,86128
k_proj,9,0,8,77823
v_proj,9,0,8,74752
rope,9,0,8,197104
o_proj,9,0,8,74752
post_layernorm,9,0,8,146431
gate_proj,9,0,8,82383
up_proj,9,0,8,72640
act_fn,9,0,8,57344
down_proj,9,0,8,66560
final_layernorm,9,0,8,143360
lm_head,9,0,8,297984
embedding,10,0,8,64511
input_layernorm,10,0,8,147456
q_proj,10,0,8,86543
k_proj,10,0,8,77823
v_proj,10,0,8,74208
rope,10,0,8,197104
o_proj,10,0,8,75728
post_layernorm,10,0,8,145408
gate_proj,10,0,8,81919
up_proj,10,0,8,71680
act_fn,10,0,8,56320
down_proj,10,0,8,66560
final_layernorm,10,0,8,144383
lm_head,10,0,8,297984
