timestamp,index,name,utilization.gpu,power.draw,memory.used
2026/06/19 15:42:27.978, 0, NVIDIA A40, 17, 93.40, 287
2026/06/19 15:42:28.481, 0, NVIDIA A40, 16, 93.21, 287
2026/06/19 15:42:28.984, 0, NVIDIA A40, 16, 92.58, 287
2026/06/19 15:42:29.487, 0, NVIDIA A40, 13, 92.28, 287
2026/06/19 15:42:29.991, 0, NVIDIA A40, 14, 94.45, 287
2026/06/19 15:42:30.494, 0, NVIDIA A40, 11, 98.82, 307
2026/06/19 15:42:30.998, 0, NVIDIA A40, 11, 104.52, 307
2026/06/19 15:42:31.501, 0, NVIDIA A40, 18, 114.11, 307
2026/06/19 15:42:32.004, 0, NVIDIA A40, 5, 114.66, 307
2026/06/19 15:42:32.508, 0, NVIDIA A40, 3, 99.83, 307
2026/06/19 15:42:33.011, 0, NVIDIA A40, 1, 87.10, 349
2026/06/19 15:42:33.515, 0, NVIDIA A40, 1, 85.83, 349
2026/06/19 15:42:34.018, 0, NVIDIA A40, 1, 85.34, 349
2026/06/19 15:42:34.521, 0, NVIDIA A40, 1, 85.53, 349
2026/06/19 15:42:35.025, 0, NVIDIA A40, 1, 85.71, 349
2026/06/19 15:42:35.528, 0, NVIDIA A40, 1, 85.65, 349
2026/06/19 15:42:36.032, 0, NVIDIA A40, 1, 85.50, 349
2026/06/19 15:42:36.536, 0, NVIDIA A40, 2, 85.75, 349
2026/06/19 15:42:37.040, 0, NVIDIA A40, 4, 87.10, 349
2026/06/19 15:42:37.543, 0, NVIDIA A40, 5, 89.21, 349
2026/06/19 15:42:38.047, 0, NVIDIA A40, 6, 90.30, 349
2026/06/19 15:42:38.550, 0, NVIDIA A40, 1, 88.43, 349
2026/06/19 15:42:39.053, 0, NVIDIA A40, 1, 85.78, 349
2026/06/19 15:42:39.557, 0, NVIDIA A40, 1, 85.31, 349
2026/06/19 15:42:40.060, 0, NVIDIA A40, 1, 85.38, 349
2026/06/19 15:42:40.563, 0, NVIDIA A40, 1, 85.50, 349
2026/06/19 15:42:41.067, 0, NVIDIA A40, 2, 85.84, 349
2026/06/19 15:42:41.570, 0, NVIDIA A40, 3, 87.58, 349
2026/06/19 15:42:42.074, 0, NVIDIA A40, 5, 89.61, 349
2026/06/19 15:42:42.577, 0, NVIDIA A40, 7, 91.91, 349
2026/06/19 15:42:43.081, 0, NVIDIA A40, 10, 95.70, 349
2026/06/19 15:42:43.584, 0, NVIDIA A40, 5, 94.97, 349
2026/06/19 15:42:44.087, 0, NVIDIA A40, 1, 90.60, 349
2026/06/19 15:42:44.591, 0, NVIDIA A40, 1, 85.88, 349
2026/06/19 15:42:45.094, 0, NVIDIA A40, 2, 85.89, 349
2026/06/19 15:42:45.597, 0, NVIDIA A40, 3, 86.72, 349
2026/06/19 15:42:46.100, 0, NVIDIA A40, 5, 88.82, 349
2026/06/19 15:42:46.603, 0, NVIDIA A40, 6, 92.29, 349
2026/06/19 15:42:47.106, 0, NVIDIA A40, 8, 94.10, 349
2026/06/19 15:42:47.610, 0, NVIDIA A40, 9, 97.05, 349
2026/06/19 15:42:48.113, 0, NVIDIA A40, 12, 100.46, 349
2026/06/19 15:42:48.616, 0, NVIDIA A40, 12, 99.45, 349
2026/06/19 15:42:49.119, 0, NVIDIA A40, 1, 92.41, 349
2026/06/19 15:42:49.623, 0, NVIDIA A40, 2, 86.96, 349
2026/06/19 15:42:50.126, 0, NVIDIA A40, 4, 88.49, 349
2026/06/19 15:42:50.629, 0, NVIDIA A40, 6, 91.44, 349
2026/06/19 15:42:51.136, 0, NVIDIA A40, 6, 93.09, 349
2026/06/19 15:42:51.639, 0, NVIDIA A40, 9, 95.39, 349
2026/06/19 15:42:52.142, 0, NVIDIA A40, 10, 100.82, 349
2026/06/19 15:42:52.645, 0, NVIDIA A40, 12, 101.56, 349
2026/06/19 15:42:53.149, 0, NVIDIA A40, 1, 99.66, 349
2026/06/19 15:42:53.652, 0, NVIDIA A40, 2, 92.55, 349
2026/06/19 15:42:54.155, 0, NVIDIA A40, 4, 89.13, 349
2026/06/19 15:42:54.658, 0, NVIDIA A40, 5, 91.39, 349
2026/06/19 15:42:55.161, 0, NVIDIA A40, 7, 93.90, 349
2026/06/19 15:42:55.664, 0, NVIDIA A40, 9, 96.57, 349
2026/06/19 15:42:56.168, 0, NVIDIA A40, 11, 99.11, 349
2026/06/19 15:42:56.671, 0, NVIDIA A40, 12, 102.40, 349
2026/06/19 15:42:57.175, 0, NVIDIA A40, 8, 102.88, 349
2026/06/19 15:42:57.678, 0, NVIDIA A40, 3, 94.76, 349
2026/06/19 15:42:58.181, 0, NVIDIA A40, 4, 89.52, 349
2026/06/19 15:42:58.685, 0, NVIDIA A40, 6, 92.43, 349
2026/06/19 15:42:59.189, 0, NVIDIA A40, 8, 94.95, 349
2026/06/19 15:42:59.692, 0, NVIDIA A40, 9, 97.21, 349
2026/06/19 15:43:00.195, 0, NVIDIA A40, 10, 99.48, 349
2026/06/19 15:43:00.699, 0, NVIDIA A40, 12, 102.01, 349
2026/06/19 15:43:01.202, 0, NVIDIA A40, 14, 103.44, 349
2026/06/19 15:43:01.706, 0, NVIDIA A40, 3, 96.07, 349
2026/06/19 15:43:02.209, 0, NVIDIA A40, 4, 90.16, 349
2026/06/19 15:43:02.713, 0, NVIDIA A40, 7, 93.59, 349
2026/06/19 15:43:03.216, 0, NVIDIA A40, 8, 95.88, 349
2026/06/19 15:43:03.720, 0, NVIDIA A40, 9, 98.89, 349
2026/06/19 15:43:04.223, 0, NVIDIA A40, 12, 102.84, 349
2026/06/19 15:43:04.731, 0, NVIDIA A40, 13, 109.32, 349
2026/06/19 15:43:05.234, 0, NVIDIA A40, 2, 105.17, 349
2026/06/19 15:43:05.738, 0, NVIDIA A40, 3, 97.31, 349
2026/06/19 15:43:06.241, 0, NVIDIA A40, 5, 90.06, 349
2026/06/19 15:43:06.745, 0, NVIDIA A40, 6, 92.85, 349
2026/06/19 15:43:07.248, 0, NVIDIA A40, 9, 94.91, 349
2026/06/19 15:43:07.752, 0, NVIDIA A40, 9, 96.38, 349
2026/06/19 15:43:08.255, 0, NVIDIA A40, 12, 99.18, 349
2026/06/19 15:43:08.758, 0, NVIDIA A40, 14, 103.57, 349
2026/06/19 15:43:09.262, 0, NVIDIA A40, 2, 100.19, 349
2026/06/19 15:43:09.765, 0, NVIDIA A40, 3, 95.18, 349
2026/06/19 15:43:10.269, 0, NVIDIA A40, 5, 89.58, 349
2026/06/19 15:43:10.772, 0, NVIDIA A40, 6, 92.27, 349
2026/06/19 15:43:11.275, 0, NVIDIA A40, 9, 95.18, 349
2026/06/19 15:43:11.779, 0, NVIDIA A40, 10, 98.49, 349
2026/06/19 15:43:12.282, 0, NVIDIA A40, 12, 100.54, 349
2026/06/19 15:43:12.786, 0, NVIDIA A40, 6, 101.06, 349
2026/06/19 15:43:13.289, 0, NVIDIA A40, 3, 99.29, 349
2026/06/19 15:43:13.792, 0, NVIDIA A40, 3, 95.99, 349
2026/06/19 15:43:14.296, 0, NVIDIA A40, 5, 90.55, 349
2026/06/19 15:43:14.799, 0, NVIDIA A40, 7, 93.36, 349
2026/06/19 15:43:15.303, 0, NVIDIA A40, 9, 95.05, 349
2026/06/19 15:43:15.806, 0, NVIDIA A40, 9, 96.48, 349
2026/06/19 15:43:16.309, 0, NVIDIA A40, 11, 100.87, 349
2026/06/19 15:43:16.813, 0, NVIDIA A40, 13, 106.29, 349
2026/06/19 15:43:17.316, 0, NVIDIA A40, 2, 101.86, 349
2026/06/19 15:43:17.820, 0, NVIDIA A40, 4, 93.21, 349
2026/06/19 15:43:18.327, 0, NVIDIA A40, 3, 90.29, 349
2026/06/19 15:43:18.831, 0, NVIDIA A40, 7, 91.58, 349
2026/06/19 15:43:19.334, 0, NVIDIA A40, 8, 96.58, 349
2026/06/19 15:43:19.837, 0, NVIDIA A40, 11, 99.13, 349
2026/06/19 15:43:20.341, 0, NVIDIA A40, 11, 103.84, 349
2026/06/19 15:43:20.844, 0, NVIDIA A40, 19, 107.89, 349
2026/06/19 15:43:21.347, 0, NVIDIA A40, 3, 104.24, 349
2026/06/19 15:43:21.851, 0, NVIDIA A40, 4, 94.47, 349
2026/06/19 15:43:22.354, 0, NVIDIA A40, 5, 90.59, 349
2026/06/19 15:43:22.858, 0, NVIDIA A40, 8, 93.45, 349
2026/06/19 15:43:23.361, 0, NVIDIA A40, 9, 95.84, 349
2026/06/19 15:43:23.865, 0, NVIDIA A40, 10, 99.74, 349
2026/06/19 15:43:24.368, 0, NVIDIA A40, 12, 103.75, 349
2026/06/19 15:43:24.871, 0, NVIDIA A40, 19, 110.86, 349
2026/06/19 15:43:25.374, 0, NVIDIA A40, 3, 103.65, 349
2026/06/19 15:43:25.878, 0, NVIDIA A40, 4, 95.95, 349
2026/06/19 15:43:26.381, 0, NVIDIA A40, 6, 92.33, 349
2026/06/19 15:43:26.885, 0, NVIDIA A40, 7, 95.65, 349
2026/06/19 15:43:27.388, 0, NVIDIA A40, 9, 97.17, 349
2026/06/19 15:43:27.891, 0, NVIDIA A40, 10, 98.60, 349
2026/06/19 15:43:28.394, 0, NVIDIA A40, 12, 102.38, 349
2026/06/19 15:43:28.898, 0, NVIDIA A40, 21, 108.23, 349
2026/06/19 15:43:29.401, 0, NVIDIA A40, 3, 102.85, 349
2026/06/19 15:43:29.905, 0, NVIDIA A40, 5, 92.53, 349
2026/06/19 15:43:30.408, 0, NVIDIA A40, 5, 94.00, 349
2026/06/19 15:43:30.912, 0, NVIDIA A40, 9, 97.20, 349
2026/06/19 15:43:31.415, 0, NVIDIA A40, 10, 100.60, 349
2026/06/19 15:43:31.923, 0, NVIDIA A40, 12, 101.10, 349
2026/06/19 15:43:32.426, 0, NVIDIA A40, 14, 103.21, 349
2026/06/19 15:43:32.929, 0, NVIDIA A40, 15, 104.89, 349
2026/06/19 15:43:33.433, 0, NVIDIA A40, 3, 99.72, 349
2026/06/19 15:43:33.936, 0, NVIDIA A40, 5, 91.10, 349
2026/06/19 15:43:34.439, 0, NVIDIA A40, 6, 93.57, 349
2026/06/19 15:43:34.943, 0, NVIDIA A40, 8, 97.60, 349
